"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",252217,0.252284864628585,252215.8,0.252283639674213
435590,"Phocaeicola vulgatus",185215,0.185264836240949,176133.8,0.176181210526733
820,"Bacteroides uniformis",129246,0.129280776528886,131334.4,0.131369706281886
853,"Faecalibacterium prausnitzii",121615,0.121647723237551,121552.6,0.121585343070577
39491,"Agathobacter rectalis",74156,0.0741759533314462,74220.1,0.0742400877589194
357276,"Phocaeicola dorei",63475,0.0634920793693503,70441.7,0.0704606954805876
411903,"Collinsella aerofaciens",45663,0.0456752866521094,45663.6,0.0456758680438034
445970,"Alistipes putredinis",44359,0.0443709357817253,44386.3,0.0443982165217594
367928,"Bifidobacterium adolescentis",42500,0.04251143557617,42500,0.0425114355517668
40518,"Ruminococcus bromii",40006,0.0400167645096531,40003.7,0.0400144244987439
371601,"Bacteroides xylanisolvens",266,0.000266071573253205,192.9,0.000192957828750604
1002367,"Leyella stercorea",139,0.000139037401060885,137.7,0.000137765362800693
1602169,"Prevotella pectinovora",126,0.000126033903119939,120,0.000120074622048042
2447885,"Bacteroides faecalis",119,0.000119032019613276,119.3,0.000119331421573494
470146,"Coprococcus comes",83,8.3022333007579e-05,75.6,7.55939468452546e-05
NA,"unknown genome; accession ID isNZ_CP182814.1",76,7.60204495009157e-05,98.8,9.88021001030442e-05
745368,"Gemmiger formicilis",63,6.30169515599696e-05,62.1,6.21447342981967e-05
823,"Parabacteroides distasonis",53,5.30142608361649e-05,69.8,6.97855939194406e-05
2989541,"Bacteroides rhinocerotis",41,4.10110319675993e-05,43.6,4.36370050371832e-05
2763064,"Roseburia zhanii",32,3.2008610316175e-05,29.6,2.96459701998717e-05
2763057,"Parabacteroides hominis",29,2.90078030990336e-05,35.5,3.54769439432776e-05
310298,"Phocaeicola coprocola",22,2.20059195923703e-05,20.2,2.02280873801637e-05
246787,"Bacteroides cellulosilyticus",21,2.10056505199899e-05,25.5,2.55061664406836e-05
3133156,"Faecalibacterium tardum",21,2.10056505199899e-05,24.5,2.45105874257713e-05
1472417,"Butyricimonas paravirosa",16,1.60043051580875e-05,24.7,2.47289224434595e-05
3133152,"Blautia intestinihominis",14,1.40037670133266e-05,15.1,1.51347318814132e-05
1871030,"Merdibacter massiliensis",14,1.40037670133266e-05,11.2,1.12178456239025e-05
536633,"Blautia glucerasea",13,1.30034979409461e-05,11.4,1.14107128270475e-05
871324,"Bacteroides stercorirosoris",13,1.30034979409461e-05,12.4,1.24215914104746e-05
2786956,"Phocaeicola faecalis",11,1.10029597961852e-05,11.7,1.17304103386104e-05
2759752,"Limosilactobacillus albertensis",10,1.00026907238047e-05,10.3,1.02682121972861e-05
1912894,"Bacteroides kribbi",8,8.00215257904376e-06,9,8.95625734541605e-06
214851,"Subdoligranulum variabile",7,7.00188350666329e-06,11.2,1.12116482242485e-05
46503,"Parabacteroides merdae",7,7.00188350666329e-06,10.3,1.03360042200457e-05
1689270,"Intestinimonas timonensis",7,7.00188350666329e-06,6.8,6.76360866978483e-06
411467,"Pseudoflavonifractor capillosus",6,6.00161443428282e-06,6.5,6.53311315230015e-06
622312,"Roseburia inulinivorans",6,6.00161443428282e-06,6.3,6.34500161210502e-06
1841857,"Culturomica massiliensis",6,6.00161443428282e-06,6.5,6.51966088025648e-06
880074,"Barnesiella viscericola",5,5.00134536190235e-06,4.8,4.83794390214735e-06
518635,"Bifidobacterium angulatum",5,5.00134536190235e-06,4.6,4.57590777574623e-06
180164,"Blautia schinkii",4,4.00107628952188e-06,4,3.98037717809156e-06
2763038,"Clostridium segne",4,4.00107628952188e-06,4.5,4.45186338687706e-06
2838470,"Candidatus Bacteroides intestinigallinarum",4,4.00107628952188e-06,6.1,6.10066745569072e-06
2981728,"Huintestinicola butyrica",4,4.00107628952188e-06,4,4.00159445859675e-06
515620,"Lachnospira eligens",2,2.00053814476094e-06,2.4,2.41141585310887e-06
1034345,"Senegalimassilia anaerobia",2,2.00053814476094e-06,2,2.04547221357015e-06
742727,"Bacteroides oleiciplenus",2,2.00053814476094e-06,3,3.03220403355547e-06
78343,"Bifidobacterium boum",2,2.00053814476094e-06,1.9,1.9119072266293e-06
2547410,"Enterocloster alcoholdehydrogenati",2,2.00053814476094e-06,2,2.03900804566397e-06
2714353,"Vescimonas fastidiosa",2,2.00053814476094e-06,2.5,2.46388294684459e-06
40519,"Ruminococcus callidus",2,2.00053814476094e-06,2.4,2.3904440671042e-06
1236512,"Bacteroides rodentium",1,1.00026907238047e-06,1.5,1.50636473701703e-06
78346,"Bifidobacterium ruminantium",1,1.00026907238047e-06,1.4,1.42573138657173e-06
2739389,"Phocaeicola faecicola",1,1.00026907238047e-06,3.7,3.65317009622992e-06
717959,"Alistipes shahii",1,1.00026907238047e-06,1.2,1.15240181484596e-06
2981782,"Blautia ammoniilytica",1,1.00026907238047e-06,1.1,1.10588082466117e-06
3085167,"Segatella sinensis",1,1.00026907238047e-06,1.1,1.0676656561367e-06
1122155,"Lactonifactor longoviformis",1,1.00026907238047e-06,2.4,2.37279325190653e-06
3014267,"Agathobaculum massiliense",1,1.00026907238047e-06,2,2.02040875643872e-06
762982,"Paraprevotella xylaniphila",1,1.00026907238047e-06,2.7,2.71603234206374e-06
2880704,"Duncaniella muricolitica",1,1.00026907238047e-06,1.5,1.46726537062786e-06
