name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bordetella parapertussis	519	species	4815611	8	2	0.0
Bordetella pertussis	520	species	48698463	4	1	0.0
Bordetella avium	521	species	3732255	3	1	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Ochrobactrum anthropi	529	species	5053471	7	4	0.0
Beijerinckia indica	533	species	4418616	1	0	0.0
Chromobacterium	535	genus	0	2	0	0.0
Chromobacterium violaceum	536	species	4751080	13	2	0.0
Zymomonas mobilis	542	species	2426073	1	0	0.0
Citrobacter koseri	545	species	4735357	4	4	0.0
Citrobacter freundii	546	species	16193243	11	5	0.0
[Enterobacter] aerogenes	548	species	10750562	7	2	0.0
Pantoea agglomerans	549	species	9924054	5	1	0.0
Enterobacter cloacae	550	species	10083180	9	2	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pantoea ananatis	553	species	4842757	3	2	0.0
Pectobacterium carotovorum	554	species	4852842	8	4	0.0
Escherichia coli	562	species	12319210	16	3	0.0
Shimwellia blattae	563	species	4158725	4	3	0.0
Escherichia fergusonii	564	species	4643861	9	2	0.0
Hafnia alvei	569	species	6928293	5	1	0.0
Klebsiella oxytoca	571	species	16779606	15	6	0.0
Klebsiella pneumoniae	573	species	15713353	21	8	0.0
Morganella morganii	582	species	3853791	3	1	0.0
Proteus mirabilis	584	species	5337360	3	0	0.0
Proteus vulgaris	585	species	3794983	3	0	0.0
Providencia stuartii	588	species	6521015	3	1	0.0
Serratia	613	genus	0	2	0	0.0
Serratia liquefaciens	614	species	7946985	6	2	0.0
Serratia marcescens	615	species	8465231	29	9	0.0
Shigella boydii	621	species	4698475	6	0	0.0
Shigella dysenteriae	622	species	4560911	5	0	0.0
Shigella flexneri	623	species	4763519	5	0	0.0
Shigella sonnei	624	species	6798914	3	0	0.0
Xenorhabdus nematophila	628	species	4586662	3	0	0.0
Yersinia enterocolitica	630	species	14308813	5	3	0.0
Yersinia intermedia	631	species	4859749	2	2	0.0
Edwardsiella tarda	636	species	3717889	11	3	0.0
Aeromonas hydrophila	644	species	7739252	44	16	0.0
Aeromonas salmonicida	645	species	5040536	6	2	0.0
Aeromonas media	651	species	4788430	13	5	0.0
Aeromonas schubertii	652	species	4400034	8	5	0.0
Aeromonas veronii	654	species	7214925	24	7	0.0
Vibrio alginolyticus	663	species	8138835	3	1	0.0
Vibrio cholerae	666	species	6170861	10	7	0.0
Aliivibrio fischeri	668	species	4273718	1	1	0.0
Vibrio harveyi	669	species	11920371	1	0	0.0
Vibrio parahaemolyticus	670	species	10344823	3	2	0.0
Vibrio vulnificus	672	species	10215744	5	5	0.0
Grimontia hollisae	673	species	3998273	4	3	0.0
Vibrio mimicus	674	species	8922704	2	0	0.0
Vibrio fluvialis	676	species	4827724	1	0	0.0
Vibrio campbellii	680	species	12090206	3	2	0.0
Vibrio natriegens	691	species	10692018	2	0	0.0
Plesiomonas shigelloides	703	species	3405979	1	0	0.0
Actinobacillus	713	genus	0	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	3	1	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	1	0	0.0
Actinobacillus suis	716	species	2501598	4	3	0.0
Haemophilus influenzae	727	species	2672708	3	3	0.0
Haemophilus parainfluenzae	729	species	2086875	2	2	0.0
[Haemophilus] ducreyi	730	species	10121291	2	2	0.0
Histophilus somni	731	species	2138367	5	4	0.0
Aggregatibacter aphrophilus	732	species	3520359	5	2	0.0
[Haemophilus] parasuis	738	species	4546750	3	2	0.0
Gallibacterium anatis	750	species	2694139	1	1	0.0
Bartonella bacilliformis	774	species	1444212	4	0	0.0
Coxiella burnetii	777	species	2076694	2	1	0.0
Ehrlichia ruminantium	779	species	2264626	1	1	0.0
Rickettsia canadensis	788	species	1155000	2	2	0.0
Bacteroides fragilis	817	species	7824806	779	383	0.00158031
Bacteroides thetaiotaomicron	818	species	6390542	834	412	0.0044037
Bacteroides vulgatus	821	species	5163189	22393	21103	0.63376
Parabacteroides distasonis	823	species	4811379	104	73	6.34132e-05
Sebaldella termitidis	826	species	4486650	5	4	0.0
Fibrobacter succinogenes	833	species	7685639	22	20	0.0
Porphyromonas gingivalis	837	species	2343668	28	20	0.0
Prevotella	838	genus	0	1	0	0.0
Prevotella ruminicola	839	species	3619559	513	434	0.0
Wolinella succinogenes	844	species	2110355	2	2	0.0
Fusobacterium nucleatum	851	species	2948417	4	4	0.0
Syntrophomonas wolfei	863	species	2936195	1	0	0.0
Dichelobacter nodosus	870	species	1389350	2	2	0.0
Desulfovibrio	872	genus	0	1	0	0.0
Desulfovibrio africanus	873	species	4200534	7	5	0.0
Desulfovibrio desulfuricans	876	species	3366008	19	14	0.0
Desulfovibrio salexigens	880	species	4289847	13	10	0.0
Desulfovibrio vulgaris	881	species	3802302	23	9	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	9	4	0.0
Desulfococcus multivorans	897	species	4455399	6	5	0.0
Desulfomicrobium baculatum	899	species	3942657	11	4	0.0
Acidaminococcus fermentans	905	species	2329769	14	11	0.0
Megasphaera elsdenii	907	species	2504349	9	6	0.0
Nitrobacter	911	genus	0	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	3	1	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Nitrosomonas eutropha	916	species	2781824	1	1	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	4	4	0.0
Starkeya novella	921	species	4765023	7	3	0.0
Thiomonas intermedia	926	species	3462095	2	2	0.0
Halothiobacillus neapolitanus	927	species	2582886	3	2	0.0
Hydrogenobacter thermophilus	940	species	3486067	1	1	0.0
Neorickettsia risticii	950	species	879977	1	0	0.0
Neorickettsia sennetsu	951	species	859006	1	0	0.0
Francisella persica	954	species	3057444	2	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	4	2	0.0
Herbaspirillum seropedicae	964	species	8221139	14	9	0.0
Selenomonas ruminantium	971	species	3631933	13	12	0.0
Cellulophaga lytica	979	species	3795066	2	2	0.0
Pedobacter heparinus	984	species	5167383	2	2	0.0
Cytophaga hutchinsonii	985	species	4433218	4	1	0.0
Flavobacterium johnsoniae	986	species	5603295	19	15	0.0
Solitalea canadensis	995	species	5202069	10	8	0.0
Flavobacterium columnare	996	species	6492116	11	6	0.0
Flexibacter litoralis	999	species	4919337	2	1	0.0
Marivirga tractuosa	1006	species	4516490	1	1	0.0
Weeksella virosa	1014	species	2272954	4	4	0.0
Capnocytophaga ochracea	1018	species	2612925	10	3	0.0
Allochromatium vinosum	1049	species	3669074	11	7	0.0
Halorhodospira halophila	1053	species	2678452	2	0	0.0
Rhodobacter capsulatus	1061	species	3871920	2	1	0.0
Rhodobacter sphaeroides	1063	species	5768316	13	10	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	15	9	0.0
Blastochloris viridis	1079	species	11174693	3	0	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	3	1	0.0
Rhodospirillum rubrum	1085	species	4379691	5	3	0.0
Chlorobium limicola	1092	species	2763181	3	2	0.0
Chlorobium phaeobacteroides	1096	species	2935152	6	5	0.0
Chlorobaculum tepidum	1097	species	2154946	6	0	0.0
Pelodictyon luteolum	1100	species	2364842	9	7	0.0
Prosthecochloris aestuarii	1102	species	2579695	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	7	5	0.0
Microcystis aeruginosa	1126	species	4810004	3	1	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	2	2	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Anabaena cylindrica	1165	species	7063285	2	1	0.0
Trichodesmium erythraeum	1206	species	7750108	3	2	0.0
Prochlorococcus marinus	1219	species	1879471	11	8	0.0
Nitrosospira multiformis	1231	species	3234309	2	2	0.0
Piscirickettsia salmonis	1238	species	10317144	1	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	3	0	0.0
Leuconostoc lactis	1246	species	1788069	2	1	0.0
Oenococcus oeni	1247	species	1780517	2	0	0.0
Leuconostoc carnosum	1252	species	1773468	3	3	0.0
Pediococcus pentosaceus	1255	species	1817384	2	2	0.0
Finegoldia magna	1260	species	1986740	2	2	0.0
Ruminococcus albus	1264	species	4482087	63	34	0.0
Micrococcus luteus	1270	species	2501097	2	1	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	5	4	0.0
Kytococcus sedentarius	1276	species	2785024	3	2	0.0
Staphylococcus aureus	1280	species	7252422	1	0	0.0
Staphylococcus epidermidis	1282	species	3296362	2	2	0.0
Staphylococcus haemolyticus	1283	species	2629003	3	2	0.0
Staphylococcus simulans	1286	species	2647552	3	1	0.0
Staphylococcus xylosus	1288	species	8411206	2	2	0.0
Staphylococcus warneri	1292	species	2560716	1	0	0.0
Staphylococcus schleiferi	1295	species	12494798	3	0	0.0
Deinococcus radiodurans	1299	species	6628921	4	4	0.0
Streptococcus gordonii	1302	species	3335036	2	2	0.0
Streptococcus oralis	1303	species	1958690	1	0	0.0
Streptococcus salivarius	1304	species	3636237	2	1	0.0
Streptococcus sanguinis	1305	species	2388435	1	1	0.0
Streptococcus suis	1307	species	2683756	29	4	0.0
Streptococcus thermophilus	1308	species	3463400	1	1	0.0
Streptococcus mutans	1309	species	2017559	2	2	0.0
Streptococcus agalactiae	1311	species	5721038	3	0	0.0
Streptococcus pneumoniae	1313	species	2272871	5	1	0.0
Streptococcus pyogenes	1314	species	4096430	4	3	0.0
Streptococcus parasanguinis	1318	species	2162630	1	1	0.0
Streptococcus anginosus	1328	species	2557124	40	29	0.0
Streptococcus dysgalactiae	1334	species	2149105	1	0	0.0
Streptococcus equi	1336	species	2140495	5	4	0.0
Streptococcus iniae	1346	species	2086959	1	0	0.0
Enterococcus faecalis	1351	species	3401628	8	6	0.0
Enterococcus faecium	1352	species	5898717	34	27	0.0
Enterococcus hirae	1354	species	2908247	3	2	0.0
Lactococcus lactis	1358	species	2704731	2	2	0.0
Lactococcus garvieae	1363	species	1957049	1	1	0.0
Lactococcus piscium	1364	species	2503066	2	2	0.0
Atopobium parvulum	1382	species	1543805	8	6	0.0
Bacillus amyloliquefaciens	1390	species	5608910	9	1	0.0
Bacillus anthracis	1392	species	17446789	1	0	0.0
Brevibacillus brevis	1393	species	6296436	4	1	0.0
Bacillus cereus	1396	species	9676532	9	2	0.0
Bacillus coagulans	1398	species	4327944	11	6	0.0
Bacillus licheniformis	1402	species	8559910	3	2	0.0
Bacillus megaterium	1404	species	5334474	7	6	0.0
Bacillus mycoides	1405	species	11312355	3	0	0.0
Paenibacillus polymyxa	1406	species	6883167	19	6	0.0
Bacillus pumilus	1408	species	20721195	12	6	0.0
Bacillus sp.	1409	species	4233615	2	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	3	0	0.0
Lysinibacillus sphaericus	1421	species	14371778	2	1	0.0
Bacillus subtilis	1423	species	7550081	14	1	0.0
Bacillus thuringiensis	1428	species	10269592	18	5	0.0
Amphibacillus xylanus	1449	species	2569486	3	2	0.0
Bacillus atrophaeus	1452	species	4171548	5	3	0.0
Paenibacillus larvae	1464	species	4056006	1	1	0.0
Brevibacillus laterosporus	1465	species	5153859	1	0	0.0
Bacillus simplex	1478	species	5521719	2	1	0.0
Clostridium acetobutylicum	1488	species	4136895	4	0	0.0
Clostridium botulinum	1491	species	4637504	12	7	0.0
Clostridium butyricum	1492	species	13843423	8	6	0.0
Clostridioides difficile	1496	species	6297836	4	2	0.0
Clostridium formicaceticum	1497	species	4586755	5	4	0.0
Clostridium pasteurianum	1501	species	7159922	11	4	0.0
Clostridium perfringens	1502	species	6907798	3	2	0.0
Clostridium sporogenes	1509	species	8284974	12	10	0.0
[Clostridium] stercorarium	1510	species	4042789	9	5	0.0
Acetoanaerobium sticklandii	1511	species	2715461	2	0	0.0
Clostridium tetani	1513	species	2869591	5	4	0.0
Ruminiclostridium thermocellum	1515	species	3634338	6	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	8	4	0.0
Clostridium tyrobutyricum	1519	species	3134437	3	3	0.0
Clostridium beijerinckii	1520	species	6161692	7	4	0.0
[Clostridium] cellulolyticum	1521	species	4068724	10	6	0.0
Moorella thermoacetica	1525	species	5377887	6	1	0.0
Clostridium kluyveri	1534	species	3989551	13	9	0.0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Clostridium novyi	1542	species	2547720	2	0	0.0
Clostridium scatologenes	1548	species	5749410	2	0	0.0
Gottschalkia acidurici	1556	species	3108248	4	1	0.0
Clostridium baratii	1561	species	3338630	2	1	0.0
Desulfotomaculum ruminis	1564	species	3969014	5	1	0.0
Desulfotomaculum nigrificans	1565	species	2892255	2	0	0.0
Halobacillus halophilus	1570	species	4170008	1	0	0.0
Leifsonia xyli	1575	species	2955779	7	6	0.0
Lactobacillus acidophilus	1579	species	2018718	33	5	0.0
Lactobacillus buchneri	1581	species	2575738	2	2	0.0
Lactobacillus casei	1582	species	3039836	4	3	0.0
Lactobacillus delbrueckii	1584	species	1920382	1	1	0.0
Lactobacillus helveticus	1587	species	3148198	2	2	0.0
Lactobacillus plantarum	1590	species	8684028	1	1	0.0
Lactobacillus gasseri	1596	species	1894360	2	2	0.0
Lactobacillus reuteri	1598	species	2811237	19	1	0.0
Lactobacillus sakei	1599	species	1884661	1	1	0.0
Lactobacillus amylovorus	1604	species	1977087	23	0	0.0
Lactobacillus fermentum	1613	species	2108824	4	3	0.0
Lactobacillus ruminis	1623	species	2066652	8	8	0.0
Lactobacillus salivarius	1624	species	2663133	4	2	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	1	0	0.0
Listeria monocytogenes	1639	species	5926303	5	3	0.0
Listeria innocua	1642	species	3093113	3	1	0.0
Trueperella pyogenes	1661	species	3453353	13	10	0.0
Arthrobacter	1663	genus	0	1	0	0.0
Bifidobacterium	1678	genus	0	4	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	2547	2473	0.0879009
Bifidobacterium bifidum	1681	species	2209322	12	8	0.0
Bifidobacterium angulatum	1683	species	2043306	18	11	4.73684e-26
Bifidobacterium asteroides	1684	species	2167304	6	4	0.0
Bifidobacterium breve	1685	species	2328021	38	20	1.01571e-26
Bifidobacterium catenulatum	1686	species	2079525	49	9	0.000841081
Bifidobacterium coryneforme	1687	species	1755151	4	1	0.0
Bifidobacterium dentium	1689	species	2636018	6	3	4.66624e-33
Bifidobacterium indicum	1691	species	1734546	4	1	0.0
Bifidobacterium pseudolongum	1694	species	2032698	4	2	7.85149e-32
Brevibacterium linens	1703	species	8072179	4	4	0.0
Corynebacterium stationis	1705	species	2853666	2	2	0.0
Cellulomonas fimi	1708	species	4266344	3	2	0.0
Cellulomonas flavigena	1711	species	4123179	2	0	0.0
Corynebacterium	1716	genus	0	1	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	27	3	0.0
Corynebacterium glutamicum	1718	species	6155998	5	1	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	2	1	0.0
Corynebacterium callunae	1721	species	2928683	6	1	0.0
Corynebacterium variabile	1727	species	3433007	2	1	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	5	2	0.0
Eubacterium limosum	1736	species	4233519	30	24	0.0
Thermodesulfobacterium commune	1741	species	1764045	1	1	0.0
Propionibacterium freudenreichii	1744	species	2646865	4	3	0.0
Propionibacterium acnes	1747	species	3361368	2	0	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	7	3	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	2	0	0.0
Mycobacterium avium	1764	species	6028446	7	5	0.0
Mycobacterium bovis	1765	species	6302864	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	4	0	0.0
Mycobacterium intracellulare	1767	species	5374059	2	0	0.0
Mycobacterium kansasii	1768	species	6489764	1	0	0.0
Mycobacterium leprae	1769	species	3268137	1	0	0.0
Mycobacterium phlei	1771	species	5349645	5	5	0.0
Mycobacterium smegmatis	1772	species	20962296	3	2	0.0
Mycobacterium tuberculosis	1773	species	7403540	1	0	0.0
Mycobacterium chelonae	1774	species	5029817	4	1	0.0
Mycobacterium marinum	1781	species	6555333	1	0	0.0
Mycobacterium neoaurum	1795	species	5421267	3	0	0.0
Mycobacterium chubuense	1800	species	6342624	1	1	0.0
Mycobacterium gilvum	1804	species	5883060	3	3	0.0
Mycobacterium vaccae	1810	species	6235754	6	3	0.0
Amycolatopsis methanolica	1814	species	7237391	11	5	0.0
Rhodococcus fascians	1828	species	5502110	3	2	0.0
Rhodococcus erythropolis	1833	species	6734667	4	1	0.0
Saccharopolyspora erythraea	1836	species	8212805	6	3	0.0
Saccharomonospora viridis	1852	species	4308349	1	1	0.0
Frankia alni	1859	species	7497934	4	4	0.0
Geodermatophilus obscurus	1861	species	5322497	3	1	0.0
Actinoplanes	1865	genus	0	1	0	0.0
Actinoplanes missouriensis	1866	species	8773466	3	2	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces albus	1888	species	15352626	16	7	0.0
Streptomyces ambofaciens	1889	species	8265737	2	1	0.0
Streptomyces clavuligerus	1901	species	7590758	1	1	0.0
Streptomyces coelicolor	1902	species	9054847	10	5	0.0
Streptomyces glaucescens	1907	species	7623774	12	2	0.0
Streptomyces globisporus	1908	species	7783599	7	2	0.0
Streptomyces griseus	1911	species	8545929	7	3	0.0
Streptomyces hygroscopicus	1912	species	10333189	6	2	0.0
Streptomyces lincolnensis	1915	species	10319054	5	0	0.0
Streptomyces lividans	1916	species	8345283	2	1	0.0
Streptomyces reticuli	1926	species	9336224	11	5	0.0
Streptomyces scabiei	1930	species	10148695	8	3	0.0
Streptomyces noursei	1971	species	9815884	6	0	0.0
Streptosporangium	2000	genus	0	2	0	0.0
Streptosporangium roseum	2001	species	10369518	6	3	0.0
Thermobispora bispora	2006	species	4189976	2	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	7	4	0.0
Thermomonospora curvata	2020	species	5639016	9	6	0.0
Thermobifida fusca	2021	species	3642249	1	0	0.0
Microbacterium testaceum	2033	species	3982034	4	2	0.0
Curtobacterium	2034	genus	0	1	0	0.0
Aeromicrobium erythreum	2041	species	3629239	1	1	0.0
Pimelobacter simplex	2045	species	5637360	8	4	0.0
Rothia dentocariosa	2047	species	2506025	1	1	0.0
Mobiluncus curtisii	2051	species	2146480	1	0	0.0
Gordonia bronchialis	2054	species	5290012	1	0	0.0
Gordonia terrae	2055	species	5701501	5	4	0.0
Sphaerobacter thermophilus	2057	species	3993764	5	3	0.0
Tsukamurella paurometabola	2061	species	4479724	4	2	0.0
Kitasatospora setae	2066	species	8783278	10	5	0.0
Mycoplasma gallisepticum	2096	species	968554	1	1	0.0
Mycoplasma genitalium	2097	species	579782	1	1	0.0
Mycoplasma pulmonis	2107	species	963879	1	1	0.0
Mycoplasma agalactiae	2110	species	942070	1	0	0.0
Mycoplasma mobile	2118	species	777079	3	1	0.0
Spiroplasma mirum	2144	species	2265199	4	0	0.0
Acholeplasma laidlawii	2148	species	1496992	2	0	0.0
Mesoplasma florum	2151	species	809524	1	0	0.0
Methanobacterium formicicum	2162	species	7422571	3	3	0.0
Methanobrevibacter smithii	2173	species	1853160	1	1	0.0
Methanospirillum hungatei	2203	species	3544738	1	1	0.0
Methanosarcina barkeri	2208	species	4650840	3	2	0.0
Methanosarcina mazei	2209	species	4120463	3	2	0.0
Methanosarcina thermophila	2210	species	3127379	1	0	0.0
Methanosarcina acetivorans	2214	species	5751492	1	0	0.0
Methanosarcina vacuolata	2215	species	4563885	1	0	0.0
Methanosaeta concilii	2223	species	3026645	1	1	0.0
Halobacterium salinarum	2242	species	2619893	2	2	0.0
Haloferax volcanii	2246	species	4012900	3	1	0.0
Haloferax mediterranei	2252	species	3904707	1	1	0.0
Pyrococcus furiosus	2261	species	1909041	2	2	0.0
Thermofilum pendens	2269	species	1813393	2	0	0.0
Sulfolobus solfataricus	2287	species	5625717	1	1	0.0
Desulfobacterium autotrophicum	2296	species	5657782	5	3	0.0
Thermoanaerobacter kivui	2325	species	2397824	4	2	0.0
Halanaerobium praevalens	2331	species	2309262	2	2	0.0
Thermotoga neapolitana	2337	species	1884562	3	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	13	12	0.0
Flexistipes sinusarabici	2352	species	2526590	1	1	0.0
Desulfomonile tiedjei	2358	species	6527027	2	2	0.0
Fervidobacterium islandicum	2423	species	2237377	1	1	0.0
Teredinibacter turnerae	2426	species	5193164	4	2	0.0
Roseobacter denitrificans	2434	species	4331234	3	3	0.0
Gardnerella vaginalis	2702	species	1669705	7	4	6.60295e-31
Hirschia baltica	2724	species	3540114	3	2	0.0
Symbiobacterium	2733	genus	0	1	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	15	7	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	7	5	0.0
Halomonas elongata	2746	species	4061296	9	4	0.0
Carnobacterium maltaromaticum	2751	species	3650416	1	1	0.0
Homo sapiens	9606	species	3238442024	409	305	0.0
Molluscum contagiosum virus subtype 1	10280	leaf	190289	1	1	0.0
Bacillus phage SPP1	10724	species	44010	1	1	0.0
Azoarcus	12960	genus	0	1	0	0.0
Burkholderia mallei	13373	species	18282343	1	0	0.0
Sphingomonas	13687	genus	0	1	0	0.0
Natrialba magadii	13769	species	4443643	2	2	0.0
Bifidobacterium animalis	28025	species	2054141	19	5	7.00708e-32
Bifidobacterium pseudocatenulatum	28026	species	2313752	45	7	0
Lysinibacillus fusiformis	28031	species	4843789	2	0	0.0
Streptococcus mitis	28037	species	3110438	4	1	0.0
Lactobacillus curvatus	28038	species	5775917	1	1	0.0
Acidothermus cellulolyticus	28049	species	2443540	3	3	0.0
Rubrivivax gelatinosus	28068	species	5043253	17	9	0.0
Neisseria weaveri	28091	species	2188497	4	2	0.0
Burkholderia gladioli	28095	species	8975879	7	6	0.0
Alteromonas macleodii	28108	species	5557691	5	4	0.0
Francisella philomiragia	28110	species	4757195	4	2	0.0
Tannerella forsythia	28112	species	3383154	85	62	0.0
Bacteroides ovatus	28116	species	6473892	411	260	0.00211993
Odoribacter splanchnicus	28118	species	4392288	124	45	0.000350802
