name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	403	226	0.0
Buchnera aphidicola	9	species	619958	181	156	0.0
Cellulomonas gilvus	11	species	3526441	137	107	0.0
Dictyoglomus thermophilum	14	species	1959987	215	179	0.0
Pelobacter carbinolicus	19	species	3665893	455	407	0.0
Phenylobacterium	20	genus	0	39	0	0.0
Shewanella	22	genus	0	4	0	0.0
Shewanella putrefaciens	24	species	4749735	190	32	0.0
Myxococcales	29	order	0	1	0	0.0
Myxococcus	32	genus	0	2	0	0.0
Myxococcus fulvus	33	species	10026214	1045	501	0.0
Myxococcus xanthus	34	species	9139763	380	74	0.0
Stigmatella aurantiaca	41	species	10260756	303	151	0.0
Archangium gephyra	48	species	12489432	520	389	0.0
Chondromyces	50	genus	0	7	0	0.0
Chondromyces crocatus	52	species	11388132	316	235	0.0
Sorangium cellulosum	56	species	13907952	419	304	0.0
Lysobacter	68	genus	0	5	0	0.0
Caulobacter	75	genus	0	41	0	0.0
Hyphomonas	85	genus	0	1	0	0.0
Leptothrix	88	genus	0	7	0	0.0
Cyclobacterium marinum	104	species	6221273	363	289	0.0
Runella slithyformis	106	species	6919729	517	331	0.0
Rubinisphaera brasiliensis	119	species	6006602	83	61	0.0
Planctopirus limnophila	120	species	5460085	103	57	0.0
Pirellula	123	genus	0	3	0	0.0
Pirellula staleyi	125	species	6196199	55	45	0.0
Isosphaera pallida	128	species	5529304	124	67	0.0
Methylocystis	133	genus	0	2	0	0.0
Borreliella burgdorferi	139	species	1329613	139	126	0.0
Borrelia hermsii	140	species	1156143	49	28	0.0
Borrelia parkeri	141	species	1030684	33	16	0.0
Borrelia turicatae	142	species	917330	120	96	0.0
Spirochaeta thermophila	154	species	2516433	177	123	0.0
Treponema denticola	158	species	2843201	173	113	0.0
Brachyspira hyodysenteriae	159	species	3055339	306	204	0.0
Treponema pallidum	160	species	1138607	16	2	0.0
Treponema succinifaciens	167	species	2897425	1692	614	0.000187502
Leptospira biflexa	172	species	3953768	252	169	0.0
Leptospira interrogans	173	species	5395453	252	222	0.0
Leptospira borgpetersenii	174	species	3948532	81	54	0.0
Leptospirillum ferrooxidans	180	species	2559538	61	40	0.0
Azospirillum	191	genus	0	14	0	0.0
Azospirillum brasilense	192	species	13978806	526	321	0.0
Azospirillum lipoferum	193	species	7223069	722	307	0.0
Campylobacter	194	genus	0	1	0	0.0
Campylobacter coli	195	species	5104439	840	475	2.61778e-05
Campylobacter fetus	196	species	1876301	103	74	0.0
Campylobacter jejuni	197	species	6156435	551	156	5.13985e-06
Campylobacter hyointestinalis	198	species	1753331	75	55	0.0
Campylobacter concisus	199	species	1969727	241	214	0.0
Campylobacter curvus	200	species	1971270	294	270	0.0
Campylobacter lari	201	species	1576113	230	70	0.0
Helicobacter pylori	210	species	2044699	514	446	0.0
Helicobacter acinonychis	212	species	1557588	32	23	0.0
Helicobacter cinaedi	213	species	2170766	41	32	0.0
Helicobacter felis	214	species	1672681	32	29	0.0
Helicobacter mustelae	217	species	1578097	50	39	0.0
Achromobacter	222	genus	0	11	0	0.0
Alteromonas	226	genus	0	3	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	165	53	0.0
Brucella	234	genus	0	8	0	0.0
Brucella abortus	235	species	5108028	125	0	0.0
Brucella ovis	236	species	3275590	127	0	0.0
Francisella tularensis	263	species	2777166	322	175	0.0
Paracoccus	265	genus	0	2	0	0.0
Paracoccus denitrificans	266	species	5236194	271	178	0.0
Thermus	270	genus	0	2	0	0.0
Thermus aquaticus	271	species	2338641	110	47	0.0
Thermus thermophilus	274	species	2214494	126	58	0.0
Meiothermus ruber	277	species	3097457	167	106	0.0
Xanthobacter	279	genus	0	5	0	0.0
Xanthobacter autotrophicus	280	species	5625098	203	118	0.0
Comamonas	283	genus	0	1	0	0.0
Comamonas testosteroni	285	species	5695231	630	404	1.09116e-69
Pseudomonas	286	genus	0	151	2	0.0
Pseudomonas aeruginosa	287	species	22457305	1435	826	3.1088e-36
Pseudoalteromonas atlantica	288	species	5187005	151	137	0.0
Burkholderia cepacia	292	species	13365495	639	136	0.0
Pseudomonas fluorescens	294	species	14826544	2661	965	0.0
Pseudomonas fragi	296	species	5101809	234	121	0.0
Pseudomonas mendocina	300	species	5293211	710	164	0.0
Pseudomonas putida	303	species	6888188	1959	656	7.12336e-33
Ralstonia solanacearum	305	species	11186335	729	399	9.16605e-57
Pseudomonas stutzeri	316	species	7755802	1497	737	1.86033e-34
Pseudomonas syringae	317	species	6129101	1393	562	0.0
Ralstonia pickettii	329	species	6378979	757	416	2.33589e-16
Pseudomonas pseudoalcaligenes	330	species	4691662	190	44	3.15776e-67
