"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",23586,0.295175520931106,23366.6,0.292429503065314,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",50,"Phocaeicola dorei",28,2,0.58,1,0.68,0.08
411479,"Bacteroides uniformis",13292,0.16634753770102,13506.5,0.169032124789408,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",50,"Bacteroides uniformis",50,3,1,1,0.84,0.06
537011,"Segatella copri",10259,0.128389963081159,10260.2,0.128404821486159,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",50,"Segatella copri",50,3,1,1,0.26,0.14
515619,"Agathobacter rectalis",10153,0.12706338777298,10149.1,0.127014554628058,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",45,"Agathobacter rectalis",44,12,1,1,1,0.28
411903,"Collinsella aerofaciens",7026,0.0879294161817158,7049.6,0.0882249885309223,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",50,"Collinsella aerofaciens",49,6,1,1,0.28,0.16
445970,"Alistipes putredinis",7017,0.0878167824291346,7041.7,0.0881256784431018,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",7,"uncultured organism",7,13,0.0344827586206897,0.777777777777778,1,0.222222222222222
367928,"Bifidobacterium adolescentis",6043,0.0756273074275702,6042.8,0.0756246550740412,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",50,"Bifidobacterium adolescentis",49,3,1,1,0.54,0
411483,"Faecalibacterium duncaniae",1003,0.0125524059821037,979.3,0.0122557580722087,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium",49,"Faecalibacterium prausnitzii",46,10,0.9,1,1,0.14
484018,"Phocaeicola plebeius",275,0.00344158688442526,264.7,0.00331328301964324,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Bacteroides",28,"Phocaeicola dorei",29,11,0,0.86,1,1
763034,"Bacteroides fluxus",248,0.00310368562668168,247.4,0.00309591280581183,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fluxus","Bacteroides",49,"Bacteroides thetaiotaomicron",45,5,0,1,1,0.98
