"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",24193,0.303227423701197,23787.1,0.298139589901769,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",47,"Phocaeicola vulgatus",38,4,0.88,1,0.52,0.12
537011,"Segatella copri",23680,0.296797643667356,23680.2,0.296800345546303,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Segatella",48,"Segatella copri",48,2,1,1,0.16,0.08
411479,"Bacteroides uniformis",16548,0.207407407407407,16952.9,0.212482849336208,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",50,"Bacteroides uniformis",48,4,1,1,0.86,0.06
515619,"Agathobacter rectalis",4658,0.0583819013599047,4610.9,0.0577912336011923,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",44,"Agathobacter rectalis",43,8,0.98,0.98,1,0.3
411903,"Collinsella aerofaciens",2703,0.0338785485993608,2700.6,0.0338483743994517,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",49,"Collinsella aerofaciens",49,3,1,1,0.32,0.26
445970,"Alistipes putredinis",2555,0.0320235633264398,2565.6,0.0321558165266305,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",8,"uncultured organism",9,25,0,0.642857142857143,1,0.428571428571429
367928,"Bifidobacterium adolescentis",2550,0.0319608949050573,2550,0.031960821955524,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",50,"Bifidobacterium adolescentis",48,4,1,1,0.46,0.02
411483,"Faecalibacterium duncaniae",1782,0.0223350253807107,1776.6,0.0222674164126418,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium",50,"Faecalibacterium prausnitzii",48,17,0.9,1,1,0.2
745368,"Gemmiger formicilis",117,0.00146644106034969,115.9,0.00145304546587983,"0","Bacillota","Clostridia","Eubacteriales","0","Gemmiger","Gemmiger formicilis","Faecalibacterium",46,"Faecalibacterium prausnitzii",43,4,0,0,1,1
763034,"Bacteroides fluxus",84,0.00105282947922542,83.1,0.00104157146867822,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fluxus","Bacteroides",48,"Bacteroides thetaiotaomicron",45,5,0,1,1,1
484018,"Phocaeicola plebeius",64,0.000802155793695557,64.2,0.000804741424971167,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Bacteroides",27,"Phocaeicola dorei",33,11,0,0.84,1,1
40520,"Blautia obeum",55,0.000689352635207119,55.1,0.000690944485929039,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum","Faecalibacterium",45,"Blautia wexlerae",39,37,0.4,0.96,1,1
511680,"Eshraghiella crossota",55,0.000689352635207119,52.3,0.000655037403161338,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota","Faecalibacterium",35,"Coprococcus comes",40,20,0.82,0.82,1,1
292800,"Flavonifractor plautii",51,0.000639217898101147,52.1,0.000652541396245645,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","Flavonifractor",47,"Flavonifractor plautii",50,11,1,1,1,1
742740,"[Clostridium] symbiosum",47,0.000589083160995175,82.9,0.00103898794382628,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","[Clostridium] symbiosum","Faecalibacterium",38,"Faecalibacterium prausnitzii",14,36,0.0425531914893617,0.234042553191489,1,1
1121101,"Bacteroides salyersiae",43,0.000538948423889202,41.1,0.000514591174931006,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",39,"Bacteroides ovatus",19,13,0.0232558139534884,0.953488372093023,1,0.883720930232558
657308,"Gordonibacter pamelaeae",35,0.000438678949677258,31.7,0.000396873327279698,"0","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter pamelaeae","Collinsella",31,"Collinsella aerofaciens",31,6,1,1,1,1
585394,"Roseburia hominis",33,0.000413611581124271,35.5,0.000445534288272833,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","Faecalibacterium",13,"Faecalibacterium prausnitzii",13,32,0.575757575757576,0.636363636363636,0.96969696969697,0.878787878787879
301302,"Roseburia faecis",33,0.000413611581124271,38.3,0.00047979063551178,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis","Faecalibacterium",28,"Clostridiaceae bacterium Marseille-Q4149",17,24,0,0.181818181818182,1,1
1550024,"Ruthenibacterium lactatiformans",29,0.000363476844018299,23.2,0.000290639470358543,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","Ruthenibacterium lactatiformans","Faecalibacterium",24,"Lachnospiraceae bacterium GAM79",17,31,0,0,1,1
742726,"Barnesiella intestinihominis",26,0.00032587579118882,23.6,0.000295292622252459,"0","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis","Phocaeicola",18,"Phocaeicola dorei",18,3,0,0,1,1
536231,"Roseburia intestinalis",25,0.000313342106912327,17.4,0.000218702693194703,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Faecalibacterium",13,"Roseburia intestinalis",21,10,0.92,0.92,1,1
435591,"Parabacteroides distasonis",24,0.000300808422635834,17.9,0.000224380129465239,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Alistipes",19,"Alistipes shahii",10,10,0.625,0.666666666666667,1,1
1121323,"Anaerotignum lactatifermentans",24,0.000300808422635834,24.3,0.000304084393952179,"0","Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum lactatifermentans","Lachnoclostridium",10,"Faecalibacterium prausnitzii",12,31,0,0,1,1
1123313,"Faecalicoccus pleomorphus",23,0.000288274738359341,20.1,0.000251630521345883,"0","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus","Faecalibacterium",8,"Faecalibacterium prausnitzii",10,35,0,0,1,1
0,"unknown genome; accession ID isNZ_EQ973339.1",23,0.000288274738359341,22.3,0.000279353254350718,"0","0","0","0","0","0","0","Faecalibacterium",22,"Faecalibacterium prausnitzii",20,14,0,0,1,0
999419,"Parabacteroides johnsonii",21,0.000263207369806355,20.1,0.000252281614480515,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides johnsonii","Bacteroides",15,"Bacteroides fragilis",13,9,0,0.238095238095238,1,1
622312,"Roseburia inulinivorans",20,0.000250673685529861,25.8,0.000322903788484154,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia",13,"Roseburia intestinalis",10,4,0,0.8125,1,1
0,"unknown genome; accession ID isNZ_DS480350.1",15,0.000188005264147396,14.9,0.000186270229129288,"0","0","0","0","0","0","0","Faecalibacterium",5,"Faecalibacterium prausnitzii",3,3,0,0,1,0
796942,"Stomatobaculum longum",15,0.000188005264147396,15.1,0.000189006551805222,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum","Stomatobaculum longum","Faecalibacterium",12,"Faecalibacterium prausnitzii",8,7,0,0,1,1
537007,"Blautia hansenii",14,0.000175471579870903,19.9,0.000249161831011493,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia hansenii","Mediterraneibacter",7,"Mediterraneibacter gnavus",10,14,0.714285714285714,0.857142857142857,1,1
880526,"Rikenella microfusus",14,0.000175471579870903,12,0.000150745672897389,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Rikenella microfusus","Bacteroides",10,"Bacteriophage sp.",10,4,0,0,1,1
1650663,"Allofournierella massiliensis",13,0.00016293789559441,12.4,0.000155171320549206,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Allofournierella","Allofournierella massiliensis","Faecalibacterium",11,"Faecalibacterium prausnitzii",7,14,0,0,1,1
246787,"Bacteroides cellulosilyticus",12,0.000150404211317917,12,0.000150405105015275,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides",11,"Bacteroides cellulosilyticus",9,3,1,1,1,1
1150298,"Fusicatenibacter saccharivorans",12,0.000150404211317917,11.8,0.000148494028549947,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Clostridioides",9,"Clostridioides difficile",9,13,0,0,1,1
1871018,"Angelakisella massiliensis",12,0.000150404211317917,8.8,0.000110649317585397,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Angelakisella","Angelakisella massiliensis","Faecalibacterium",11,"Faecalibacterium prausnitzii",11,13,0,0,1,1
411473,"Ruminococcus callidus",10,0.000125336842764931,18.4,0.000230543019969796,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus","Faecalibacterium",9,"Faecalibacterium prausnitzii",7,14,0,0.5,1,1
226186,"Bacteroides thetaiotaomicron",9,0.000112803158488438,9,0.000112821493369513,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron","Phocaeicola",6,"Bacteroides thetaiotaomicron",4,3,0.444444444444444,1,1,1
36847,"Anaerotignum neopropionicum",9,0.000112803158488438,8.9,0.000111145460827779,"0","Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum neopropionicum","Faecalibacterium",6,"Faecalibacterium prausnitzii",6,13,0,0,1,1
39482,"Faecalicatena contorta",9,0.000112803158488438,9.7,0.000121601653755211,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalicatena","Faecalicatena contorta","Flavonifractor",7,"Flavonifractor plautii",7,12,0,0.111111111111111,1,1
0,"unknown genome; accession ID isNZ_KB850945.1",8,0.000100269474211945,5.8,7.25854356541952e-05,"0","0","0","0","0","0","0","Faecalibacterium",6,"Faecalibacterium prausnitzii",4,10,0,0,1,0
1604,"Lactobacillus amylovorus",8,0.000100269474211945,7.9,9.84702928735722e-05,"0","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus","Lactobacillus",6,"Lactobacillus crispatus",4,4,0.125,1,1,1
1002367,"Leyella stercorea",8,0.000100269474211945,8.5,0.000106449555755994,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea","Bacteroides",8,"Bacteroides caecimuris",6,4,0,0,1,1
