Total Number of Aligned Reads:	89002	Total Number of Mapped Genomes:	9188
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	0.08842075740391177	0.07094222601739286	6314.0	0.07071751196602323	0.00022471405136963214	0.08517021617875714	0.06532936916806127	5814.444514695789	0.06478506100986495	0.003235882339722703
ti|28116|org|Bacteroides_ovatus|accession|NZ_CP012938.1	0.05360601636695596	0.04453832498146109	3964.0	0.04440349655063931	0.0001348284308217793	0.05277933440983312	0.04066741248232217	3619.481045751638	0.04044852924653378	0.0011235702568481607
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.03847923011269878	0.028280263364868205	2517.0	0.02808925642120402	0.0001910069436641873	0.036774615567822945	0.02224608236343926	1979.9458225108212	0.022044448439360913	0.001404462821060201
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703852.1	0.030421529190748645	0.023673625311790746	2107.0	0.0236399182040853	3.3707107705444824e-05	0.018695150044106403	0.013121958557735281	1167.8805555555555	0.020123143300150557	0.0023033190265387294
ti|226186|org|Bacteroides_thetaiotaomicron_VPI-5482|accession|NC_004663.1	0.027019196718374296	0.027774656749286534	2472.0	0.026887036246376485	0.0008876205029100469	0.026884506467349217	0.02645669457272547	2354.6987303617125	0.0255949304510011	0.003696546145030449
ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1	0.02543504219469371	0.01756140311453675	1563.0	0.0174715174939889	8.988562054785286e-05	0.01921468537248997	0.012528281382071186	1115.0420995670997	0.015505269544504617	0.001056156041437271
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1	0.02170511255111493	0.013932271184917192	1240.0	0.013932271184917192	0.0	0.021643113050957553	0.013693044351063272	1218.7083333333333	0.013651378620705153	7.864991797937125e-05
ti|206672|org|Bifidobacterium_longum_NCC2705|accession|NC_004307.2	0.02011177503572631	0.018887216017617583	1681.0	0.018887216017617583	0.0	0.019753145855929743	0.018311292630128165	1629.7416666666668	0.01830295948405654	0.0001572998359587425
ti|709991|org|Odoribacter_splanchnicus_DSM_20712|accession|NC_015160.1	0.015760594590743422	0.009606525696051775	855.0	0.009572818588346329	3.3707107705444824e-05	0.015727936999039384	0.009508293553595903	846.2571428571425	0.00937057594211366	0.0008202062874991574
ti|349741|org|Akkermansia_muciniphila_ATCC_BAA-835|accession|NC_010655.1	0.01482346677124066	0.021302892069841126	1896.0	0.021302892069841126	0.0	0.014823462537645975	0.021302892069841126	1896.0	0.021302892069841126	0.0
