"Domain","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1","Healthy_stool_10_10","Healthy_stool_10_100","Healthy_stool_10_50","Healthy_stool_100_1","Healthy_stool_100_10","Healthy_stool_100_100","Healthy_stool_100_50"
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Klebsiella pneumoniae","Klebsiella pneumoniae",1084,0,0,0,0,0,1157.03669,1883.66411,2263.19459
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Escherichia coli","Escherichia coli",1094,0,0,0,0,0,2947.3627,2022.90839,2532.38514
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Streptococcus parasanguinis","Streptococcus parasanguinis",1310,0,0,0,0,0,1031.21033,990.50944,1283.1505
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Enterococcus faecium","Enterococcus faecium",1319,0,0,0,0,0,0,543.77355,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Enterococcus faecium","Enterococcus faecium",1320,0,0,0,0,0,0,493.9725,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Cupriavidus metallidurans","Cupriavidus metallidurans",1497,0,0,0,0,0,0,1266.52252,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Leyella stercorea","Leyella stercorea",1711,0,0,0,0,0,1473.68135,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Ruminococcus bromii","Ruminococcus bromii",1847,3813.52695,10216.00191,14557.68891,6575.08883,2873.49006,2687.27365,0,2110.67989
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides uniformis","Bacteroides uniformis",1849,3985.90234,1143.38071,4814.43773,1989.58174,0,320.14354,0,607.66536
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Anaerostipes hadrus","Anaerostipes hadrus",1850,0,0,0,0,0,1132.05522,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Anaerostipes hadrus","Anaerostipes hadrus",1851,0,0,0,0,839.75046,1549.21657,541.89521,1088.97793
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Roseburia faecis","Roseburia faecis",1853,0,0,0,0,0,2244.84376,0,824.70898
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Roseburia inulinivorans","Roseburia inulinivorans",1854,0,0,0,0,2796.84976,2606.43101,0,2852.86068
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Roseburia hominis","Roseburia hominis",1855,0,0,0,0,0,951.48101,1378.74604,1685.78131
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Alistipes shahii","Alistipes shahii",2007,0,0,0,0,0,0,436.11987,1315.50307
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bifidobacterium longum","Bifidobacterium longum",2091,0,0,0,0,0,252.07707,625.9824,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bifidobacterium animalis","Bifidobacterium animalis",2293,0,0,0,0,0,0,507.78992,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Streptococcus thermophilus","Streptococcus thermophilus",2338,0,0,0,0,0,0,1064.26406,1103.36166
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Streptococcus salivarius","Streptococcus salivarius",2340,0,0,0,0,0,956.05431,0,1126.41343
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Megasphaera elsdenii","Megasphaera elsdenii",2503,0,0,0,0,0,0,880.16919,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides eggerthii","Bacteroides eggerthii",2563,0,0,0,0,0,778.28796,420.95048,1168.39721
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides clarus","Bacteroides clarus",2564,0,0,0,0,0,0,1873.48108,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides stercoris","Bacteroides stercoris",2565,0,0,0,0,2254.60338,2070.72837,2050.27646,1932.2737
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","","",2580,0,0,0,0,0,564.10453,1132.41432,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","[Ruminococcus] lactaris","[Ruminococcus] lactaris",2581,0,0,0,0,0,1102.00066,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides fragilis","Bacteroides fragilis",2583,0,0,0,0,0,567.96385,0,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides thetaiotaomicron","Bacteroides thetaiotaomicron",2643,0,0,0,0,0,1588.48528,1980.38067,2743.99649
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Veillonella parvula","Veillonella parvula",2923,0,0,0,0,0,605.23001,887.7117,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Acidaminococcus intestini","Acidaminococcus intestini",2934,0,0,0,0,0,0,1079.6098,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Phocaeicola massiliensis","Phocaeicola massiliensis",3120,0,0,0,0,0,906.78423,1169.74996,947.03695
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides salyersiae","Bacteroides salyersiae",3124,0,0,0,0,0,0,1281.42279,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Blautia obeum/wexlerae","Blautia obeum/wexlerae",3138,0,0,0,0,0,0,1010.86717,0
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","Bacteroides dorei/vulgatus","Bacteroides dorei/vulgatus",3350,5917.88995,10079.34348,15952.88422,12514.28503,2805.72865,1572.57249,453.83724,4157.96674
"d_Unknown","p_Unknown","c_Unknown","o_Unknown","f_Unknown","g_Unknown","","",3358,0,0,0,0,0,2218.72738,0,0
