Total Number of Aligned Reads:	151314	Total Number of Mapped Genomes:	5112
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1236989|org|Geofilum_rubicundum_JCM_15548|accession|NZ_BAZW01000140.1	0.22599091719788572	0.13162033916227184	19916.0	0.1315939040670394	2.6435095232430574e-05	0.22598719045521937	0.1291007441479308	19534.75	0.12861995585339095	0.0004890492617999657
ti|402626|org|Ralstonia_pickettii_12J|accession|NC_010682.1	0.11156761780617049	0.10022866357376052	15166.0	0.0996867441214957	0.0005419194522648268	0.05606108861128258	0.04323272576672785	6541.716666666657	0.0003767001070621357	0.08590084195778315
ti|105219|org|Ralstonia_mannitolilytica|accession|NZ_CP010799.1	0.0883252779267254	0.06524842380744676	9873.0	0.06500389917654678	0.00024452463089998284	0.08159936651420215	0.06717455093381974	10164.45	0.05154182692943151	0.020262500495658035
ti|318586|org|Paracoccus_denitrificans_PD1222|accession|NC_008686.1	0.08671448206894249	0.06636530658101696	10042.0	0.06634548025959264	1.982632142432293e-05	0.0227334511409479	0.030939320756522122	4681.552380952388	0.00017843689281890637	0.06183829652246322
ti|46914|org|Devosia_riboflavina|accession|NZ_JQGC01000043.1	0.08449675322061448	0.0644950235933225	9759.0	0.06446197972428196	3.304386904053822e-05	0.028033402687777723	0.019274866455564893	2916.557142857346	6.608773808107643e-05	0.05822329724942834
ti|1157490|org|Tumebacillus_flagellatus|accession|NZ_JMIR01000093.1	0.07121931083044239	0.0515286093818153	7797.0	0.0515286093818153	0.0	0.031249820839478144	0.04394464805761826	6649.44047619045	0.0003965264284864586	0.04866040154909658
ti|83263|org|Aminobacter_aminovorans|accession|NZ_CP015005.1	0.06513417332238722	0.0748707984720515	11329.0	0.07483114582920285	3.965264284864586e-05	0.03854755227122449	0.06770768491296665	10245.120634920637	0.05797216384472025	0.012497191271131554
ti|272623|org|Lactococcus_lactis_subsp._lactis_Il1403|accession|NC_002662.1	0.058822594016904615	0.09128699261139088	13813.0	0.09123412242092602	5.287019046486115e-05	0.056122290697754935	0.08931427362967102	13514.500000000042	0.08806851976684246	0.0023064620590295677
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.05583371041767766	0.05797216384472025	8772.0	0.057965555070912146	6.6087738081076435e-06	0.034214802398213486	0.05610518524392984	8489.5	0.04525027426411304	0.01102343471192355
ti|1042878|org|Cupriavidus_necator_N-1|accession|NC_015726.1	0.0550246359914643	0.05053068453679104	7646.0	0.05033242132254782	0.0001982632142432293	0.026958327519628025	0.02425827528627006	3670.6166666666677	0.00031061236898105923	0.049545977239383004
ti|81409|org|Eubacterium_aggregans|accession|NZ_FNRK01000059.1	0.04743491089568044	0.07162589053227064	10838.0	0.07155980279418957	6.608773808107643e-05	0.046274508097714204	0.07164125593137449	10840.325	0.07069405342532746	0.0009582722021756083
ti|1247514|org|Luteimonas_abyssi|accession|NZ_KQ759763.1	0.02568958180147275	0.05277766763154764	7986.0	0.05275123253631521	2.6435095232430574e-05	0.02424951222041362	0.04621598133682277	6993.125	0.03943455331297831	0.006892951081856272
ti|81569|org|Ruegeria_atlantica|accession|NZ_CYPU01000075.1	0.008725492181979587	0.0036116948861308275	546.5	0.0010045336188323618	0.006218856153429293	0.0003265364275109697	0.0001364493098826751	20.6466908755871	0.0	0.007223389772261655
ti|313367|org|Jannaschia_seosinensis|accession|NZ_CYPR01000041.1	0.008725492181979587	0.0036116948861308275	546.5	0.0010045336188323618	0.006218856153429293	0.0003265364275109697	0.0001364493098826751	20.6466908755871	0.0	0.007223389772261655
ti|1447715|org|Bifidobacterium_pseudolongum_PV8-2|accession|NZ_CP007457.1	0.001829789078021187	0.04694212035898859	7103.0	0.04694212035898859	0.0	0.0015218325481068228	0.04618982160716568	6989.166666666667	0.04468191971661578	0.001672019773451234
ti|70584|org|Aquabacterium_parvum|accession|NZ_LFRI01000030.1	0.0017181446883488426	0.0019958496900485084	302.0	0.0019958496900485084	0.0	0.001713142129620505	0.001657700763533667	250.83333333333331	0.0014076688211269281	0.0002577421785161981
ti|1796652|org|Turicimonas_muris|accession|NZ_NHMP01000003.1	0.0011066566412384121	0.001017751166448577	154.0	0.001017751166448577	0.0	0.0003385135712837324	0.0004345268778830778	65.75000000000003	0.0	0.0007269651188918408
ti|1796646|org|Muribaculum_intestinale|accession|NZ_CP021421.1	0.0009260528184531363	0.01559670618713404	2360.0	0.01559670618713404	0.0	0.0009260528214005365	0.012825977768084909	1940.75	0.012008142009331589	0.0008260967260134554
ti|762966|org|Parasutterella_excrementihominis_YIT_11859|accession|NZ_GL883702.1	0.00011849155104236758	0.000277568499940521	42.0	0.000277568499940521	0.0	0.00011850849821409812	0.0002114807618594446	32.0	0.0001982632142432293	1.3217547616215287e-05
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.00011022596891656048	0.0021081988447863385	319.0	0.0021081988447863385	0.0	0.01979527797677663	0.004566269322009049	690.9404761904773	0.0005947896427296879	0.007738874129294051
ti|53408|org|Pseudomonas_citronellolis|accession|NZ_CP015878.1	9.255396862965628e-05	0.00041635274991078157	63.0	0.00041635274991078157	0.0	4.3565271259197925e-05	3.965264284864586e-05	6.0	0.0	7.269651188918409e-05
ti|930942|org|Lactobacillus_animalis_KCTC_3501_=_DSM_20602|accession|NZ_AYYW01000015.1	8.989230007540921e-05	0.0001982632142432293	30.0	0.0001982632142432293	0.0	6.027537195769447e-05	0.00018669786007904094	28.25	0.00014539302377836817	4.626141665675351e-05
ti|1112212|org|Sphingomonas_echinoides_ATCC_14820|accession|NZ_JH584237.1	8.622877490266743e-05	0.000277568499940521	42.0	0.0002709597261324134	6.6087738081076435e-06	1.284315202660297e-05	4.460922320472659e-05	6.75	0.0	5.9478964272968794e-05
ti|1245471|org|Pseudomonas_resinovorans_NBRC_106553|accession|NC_021499.1	6.613473785821662e-05	0.00026435095232430573	40.0	0.0002577421785161981	6.6087738081076435e-06	2.512692443003267e-05	3.304386904053822e-05	5.0	0.0	5.9478964272968794e-05
ti|324831|org|Lactobacillus_gasseri_ATCC_33323_=_JCM_1131|accession|NC_008530.1	4.025099221745298e-05	7.930528569729173e-05	12.0	7.930528569729173e-05	0.0	2.4477758064358905e-05	4.295702975269968e-05	6.5	3.965264284864586e-05	6.6087738081076435e-06
ti|50340|org|Pseudomonas_fuscovaginae|accession|NZ_LT629972.1	3.6208235548968774e-05	0.0003040035951729516	46.0	0.0003040035951729516	0.0	2.7167078363156454e-05	6.608773808107643e-05	10.0	4.626141665675351e-05	2.6435095232430574e-05
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	2.04177273360209e-05	4.626141665675351e-05	7.0	4.626141665675351e-05	0.0	2.0416681777086998e-05	4.626141665675351e-05	7.0	4.626141665675351e-05	0.0
ti|565050|org|Caulobacter_vibrioides_NA1000|accession|NC_011916.1	1.685092814507634e-05	8.591405950539936e-05	13.0	8.591405950539936e-05	0.0	4.0289861879950925e-06	8.260967260134554e-06	1.25	0.0	3.304386904053822e-05
ti|1121866|org|Enterorhabdus_mucosicola_DSM_19490|accession|NZ_AUGK01000025.1	8.623126302224955e-06	0.0001057403809297223	16.0	0.0001057403809297223	0.0	7.5352512642437675e-06	3.965264284864586e-05	6.0	3.965264284864586e-05	0.0
ti|301302|org|Roseburia_faecis|accession|NZ_CYXV01000011.1	6.188458897316222e-06	0.00041635274991078157	63.0	0.0004097439761026739	6.6087738081076435e-06	4.100786162509333e-06	0.0001520017975864758	23.0	9.252283331350702e-05	5.9478964272968794e-05
ti|435837|org|Staphylococcus_hominis_subsp._hominis_C80|accession|NZ_GL545256.1	4.380048937963854e-06	0.00019165444043512167	29.0	0.00019165444043512167	0.0	8.384179703832933e-07	3.965264284864586e-05	6.0	0.0	3.965264284864586e-05
ti|318586|org|Paracoccus_denitrificans_PD1222|accession|NC_008687.1	4.07353812617777e-06	7.269651188918409e-05	11.0	7.269651188918409e-05	0.0	0.022731270436015864	0.03024319658206816	4576.219047619062	2.6435095232430574e-05	0.061250115653541645
ti|300267|org|Shigella_dysenteriae_Sd197|accession|NC_007606.1	4.064610132829779e-06	0.00032382991659727457	49.0	0.00032382991659727457	0.0	0.01969449137442256	0.003808463258679358	576.2738095238084	0.0004692229403756427	0.006522859748602244
ti|582675|org|Methylobacterium_gossipiicola|accession|NZ_FOPM01000066.1	1.7086086938114772e-06	2.6435095232430574e-05	4.0	2.6435095232430574e-05	0.0	1.6725894942565867e-06	1.3217547616215287e-05	2.0	1.3217547616215287e-05	0.0
ti|1235802|org|Eubacterium_plexicaudatum_ASF492|accession|NZ_KB822500.1	1.668859852359952e-06	3.304386904053822e-05	5.0	3.304386904053822e-05	0.0	6.61975204132349e-07	1.652193452026911e-05	2.5	0.0	3.304386904053822e-05
ti|1033731|org|Alistipes_timonensis_JC136|accession|NZ_FNRI01000015.1	1.6657547754573855e-06	0.00012556670235404523	19.0	0.00012556670235404523	0.0	1.2290045551720452e-06	7.930528569729173e-05	12.0	6.608773808107643e-05	1.3217547616215287e-05
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228|accession|NC_004461.1	1.3592184211318733e-06	5.287019046486115e-05	8.0	5.287019046486115e-05	0.0	7.104300839689028e-07	3.965264284864586e-05	6.0	0.0	3.965264284864586e-05
ti|492660|org|Methylophilus_rhizosphaerae|accession|NZ_FNFX01000009.1	1.1521787563555865e-06	0.00038991765467835096	59.0	0.00038991765467835096	0.0	1.4938871136471064e-06	3.965264284864586e-05	6.0	3.304386904053822e-05	1.3217547616215287e-05
ti|106592|org|Ensifer_adhaerens|accession|NZ_CP015880.1	5.901529459844723e-07	0.00035687378563781274	54.0	0.00035687378563781274	0.0	4.846726524474281e-07	0.0	0.0	0.0	0.0
ti|1384063|org|[Ruminococcus]_gnavus_AGR2154|accession|NZ_JAGQ01000004.1	4.237946350812027e-07	0.00035687378563781274	54.0	0.00033704746421348985	1.982632142432293e-05	1.034226952983773e-07	5.9478964272968794e-05	9.0	0.0	9.252283331350702e-05
ti|765698|org|Mesorhizobium_ciceri_biovar_biserrulae_WSM1271|accession|NC_014923.1	2.1362249413065213e-07	0.0001387842499702605	21.0	0.0001387842499702605	0.0	0.015183578059744558	0.005238554705226659	792.6666666666666	0.00025113340470809045	0.007580263557899467
ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1	1.611985926414932e-07	7.930528569729173e-05	12.0	7.269651188918409e-05	6.6087738081076435e-06	3.205787331457076e-08	1.2887108925809906e-05	1.95	0.0	5.9478964272968794e-05
ti|429728|org|Devosia_crocina|accession|NZ_FPCK01000005.1	1.3008652378267076e-07	5.9478964272968794e-05	9.0	5.9478964272968794e-05	0.0	0.028033356050506164	0.01924072112422297	2911.3904761906747	5.287019046486115e-05	0.05821007970181213
ti|1214787|org|Paracoccus_sediminis|accession|NZ_FZNM01000028.1	1.0887405226646266e-07	0.00026435095232430573	40.0	0.0002577421785161981	6.6087738081076435e-06	0.003216647028841229	0.00046890823686097086	70.95238095238095	6.608773808107643e-05	0.0005022668094161809
ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990170.1	9.970564801995954e-08	9.913160712161466e-05	15.0	7.269651188918409e-05	2.6435095232430574e-05	1.1005207922452266e-07	9.913160712161466e-05	15.0	5.287019046486115e-05	4.626141665675351e-05
ti|1042878|org|Cupriavidus_necator_N-1|accession|NC_015723.1	6.502172941738493e-08	0.00011234915473782995	17.0	0.00011234915473782995	0.0	0.02695636321439274	0.02411288226249169	3648.6166666666677	0.00019165444043512167	0.04951293337034247
ti|169963|org|Listeria_monocytogenes_EGD-e|accession|NC_003210.1	5.511148685134921e-08	4.626141665675351e-05	7.0	4.626141665675351e-05	0.0	5.376099504094212e-08	2.6435095232430574e-05	4.0	2.6435095232430574e-05	0.0
ti|470146|org|Coprococcus_comes_ATCC_27758|accession|NZ_GG662006.1	4.373846514312264e-08	1.3217547616215287e-05	2.0	1.3217547616215287e-05	0.0	3.921682771412292e-08	1.3217547616215287e-05	2.0	1.3217547616215287e-05	0.0
ti|336292|org|Paracoccus_tibetensis|accession|NZ_FMVT01000034.1	3.6819932366681774e-08	7.269651188918409e-05	11.0	7.269651188918409e-05	0.0	0.005822808920934123	0.0006638670642001463	100.45238095238095	3.304386904053822e-05	0.0007137475712756255
ti|1227346|org|Fusarium_proliferatum_ET1|accession|NW_022194815.1	3.3630913199442934e-08	7.930528569729173e-05	12.0	7.930528569729173e-05	0.0	0.0002547704895661234	0.00013779715989607416	20.850639452514564	7.930528569729173e-05	0.004606315344251028
