name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Methylobacterium	407	genus	0	2	0	0.0
Methylobacterium extorquens	408	species	6163878	53	25	0.0
Methylococcus capsulatus	414	species	3304561	27	15	0.0
Methylomonas	416	genus	0	1	0	0.0
Methylomonas methanica	421	species	5051681	19	9	0.0
Acetobacteraceae	433	family	0	1	0	0.0
Acetobacter pasteurianus	438	species	3216979	52	34	0.0
Gluconobacter oxydans	442	species	3306867	66	33	0.0
Legionella pneumophila	446	species	15688009	44	41	0.0
Legionella hackeliae	449	species	3570857	3	2	0.0
Legionella longbeachae	450	species	4149158	4	4	0.0
Tatlockia micdadei	451	species	3310028	2	2	0.0
Acinetobacter baumannii	470	species	11595472	45	35	0.0
Moraxella catarrhalis	480	species	2846413	16	13	0.0
Neisseria gonorrhoeae	485	species	4967431	29	12	0.0
Neisseria lactamica	486	species	2220606	15	0	0.0
Neisseria meningitidis	487	species	8508873	90	45	0.0
Neisseria elongata	495	species	2256647	15	6	0.0
Thermomicrobium roseum	500	species	2920744	10	10	0.0
Kingella kingae	504	species	2140065	10	7	0.0
Alcaligenaceae	506	family	0	3	0	0.0
Alcaligenes faecalis	511	species	4248684	32	20	0.0
Bordetella	517	genus	0	5	0	0.0
Bordetella bronchiseptica	518	species	6491145	81	13	0.0
Bordetella parapertussis	519	species	4815611	58	8	0.0
Bordetella pertussis	520	species	48698463	42	8	0.0
Bordetella avium	521	species	3732255	35	19	0.0
Acidiphilium cryptum	524	species	3963080	13	1	0.0
Ochrobactrum anthropi	529	species	5053471	25	14	0.0
Beijerinckia indica	533	species	4418616	16	11	0.0
Chromobacterium	535	genus	0	2	0	0.0
Chromobacterium violaceum	536	species	4751080	91	55	0.0
Zymomonas mobilis	542	species	2426073	17	11	0.0
Enterobacteriaceae	543	family	0	1	0	0.0
Citrobacter	544	genus	0	1	0	0.0
Citrobacter koseri	545	species	4735357	25	10	0.0
Citrobacter freundii	546	species	16193243	83	39	0.0
Enterobacter	547	genus	0	4	0	0.0
[Enterobacter] aerogenes	548	species	10750562	62	22	0.0
Pantoea agglomerans	549	species	9924054	66	10	0.0
Enterobacter cloacae	550	species	10083180	178	41	0.0
Erwinia	551	genus	0	1	0	0.0
Erwinia amylovora	552	species	3869718	16	8	0.0
Pantoea ananatis	553	species	4842757	33	15	0.0
Pectobacterium carotovorum	554	species	4852842	60	40	0.0
Escherichia coli	562	species	12319210	148	36	0.0
Shimwellia blattae	563	species	4158725	59	49	0.0
Escherichia fergusonii	564	species	4643861	62	17	0.0
Hafnia alvei	569	species	6928293	31	8	0.0
Klebsiella	570	genus	0	2	0	0.0
Klebsiella oxytoca	571	species	16779606	125	44	0.0
Klebsiella pneumoniae	573	species	15713353	199	64	0.0
Morganella morganii	582	species	3853791	19	5	0.0
Proteus mirabilis	584	species	5337360	18	0	0.0
Proteus vulgaris	585	species	3794983	18	0	0.0
Providencia stuartii	588	species	6521015	11	6	0.0
Serratia	613	genus	0	2	0	0.0
Serratia liquefaciens	614	species	7946985	33	13	0.0
Serratia marcescens	615	species	8465231	198	94	0.0
Shigella	620	genus	0	2	0	0.0
Shigella boydii	621	species	4698475	42	1	0.0
Shigella dysenteriae	622	species	4560911	42	3	0.0
Shigella flexneri	623	species	4763519	32	0	0.0
Shigella sonnei	624	species	6798914	32	1	0.0
Xenorhabdus nematophila	628	species	4586662	13	3	0.0
Yersinia	629	genus	0	1	0	0.0
Yersinia enterocolitica	630	species	14308813	44	21	0.0
Yersinia intermedia	631	species	4859749	31	25	0.0
Yersinia pestis	632	species	7124135	10	1	0.0
Yersinia pseudotuberculosis	633	species	9565781	19	2	0.0
Edwardsiella tarda	636	species	3717889	73	32	0.0
Aeromonas	642	genus	0	1	0	0.0
Aeromonas hydrophila	644	species	7739252	294	172	0.0
Aeromonas salmonicida	645	species	5040536	57	14	0.0
Aeromonas media	651	species	4788430	48	18	0.0
Aeromonas schubertii	652	species	4400034	59	35	0.0
Aeromonas veronii	654	species	7214925	125	54	0.0
Vibrio	662	genus	0	4	0	0.0
Vibrio alginolyticus	663	species	8138835	15	3	0.0
Vibrio cholerae	666	species	6170861	51	30	0.0
Aliivibrio fischeri	668	species	4273718	13	12	0.0
Vibrio harveyi	669	species	11920371	9	3	0.0
Vibrio parahaemolyticus	670	species	10344823	42	27	0.0
Vibrio vulnificus	672	species	10215744	44	36	0.0
Grimontia hollisae	673	species	3998273	23	12	0.0
Vibrio mimicus	674	species	8922704	46	25	0.0
Vibrio fluvialis	676	species	4827724	17	10	0.0
Vibrio campbellii	680	species	12090206	27	14	0.0
Vibrio natriegens	691	species	10692018	32	15	0.0
Plesiomonas shigelloides	703	species	3405979	9	3	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	11	3	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	32	7	0.0
Actinobacillus suis	716	species	2501598	20	12	0.0
Actinobacillus equuli	718	species	2431533	18	5	0.0
Haemophilus influenzae	727	species	2672708	22	16	0.0
Haemophilus parainfluenzae	729	species	2086875	4	4	0.0
[Haemophilus] ducreyi	730	species	10121291	19	18	0.0
Histophilus somni	731	species	2138367	27	21	0.0
Aggregatibacter aphrophilus	732	species	3520359	28	19	0.0
[Haemophilus] parasuis	738	species	4546750	30	21	0.0
Pasteurella multocida	747	species	2546987	12	11	0.0
Gallibacterium anatis	750	species	2694139	14	13	0.0
Anaplasma centrale	769	species	1206806	4	0	0.0
Anaplasma marginale	770	species	1200061	12	10	0.0
Bartonella bacilliformis	774	species	1444212	3	0	0.0
Coxiella burnetii	777	species	2076694	5	5	0.0
Ehrlichia ruminantium	779	species	2264626	6	6	0.0
Rickettsia	780	genus	0	1	0	0.0
Rickettsia conorii	781	species	1268755	5	0	0.0
Rickettsia rickettsii	783	species	1265141	5	0	0.0
Orientia tsutsugamushi	784	species	2068019	7	7	0.0
Rickettsia typhi	785	species	1112275	10	7	0.0
Rickettsia australis	787	species	1323280	5	1	0.0
Rickettsia canadensis	788	species	1155000	4	4	0.0
Bartonella quintana	803	species	1584515	1	0	0.0
Chlamydia trachomatis	813	species	1376168	2	0	0.0
Bacteroides fragilis	817	species	7824806	7143	3408	0.0017504
Bacteroides thetaiotaomicron	818	species	6390542	7792	3958	0.00439563
Bacteroides vulgatus	821	species	5163189	224142	209170	0.633393
Parabacteroides distasonis	823	species	4811379	1043	646	5.31784e-05
Campylobacter gracilis	824	species	2281652	1	0	0.0
Sebaldella termitidis	826	species	4486650	52	45	0.0
Campylobacter ureolyticus	827	species	1641887	10	10	0.0
Fibrobacter succinogenes	833	species	7685639	125	107	0.0
Porphyromonas gingivalis	837	species	2343668	247	193	1.63918e-86
Prevotella	838	genus	0	1	0	0.0
Prevotella ruminicola	839	species	3619559	3467	3052	2.85399e-22
Wolinella succinogenes	844	species	2110355	15	13	0.0
Fusobacterium nucleatum	851	species	2948417	30	26	0.0
Syntrophomonas wolfei	863	species	2936195	15	10	0.0
Dichelobacter nodosus	870	species	1389350	7	5	0.0
Desulfovibrio	872	genus	0	2	0	0.0
Desulfovibrio africanus	873	species	4200534	70	54	0.0
Desulfovibrio desulfuricans	876	species	3366008	95	54	0.0
Desulfovibrio salexigens	880	species	4289847	51	36	0.0
Desulfovibrio vulgaris	881	species	3802302	169	104	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus propionicus	894	species	3851869	70	42	0.0
Desulfococcus multivorans	897	species	4455399	41	31	0.0
Desulfomicrobium baculatum	899	species	3942657	49	30	0.0
Acidaminococcus fermentans	905	species	2329769	104	93	0.0
Megasphaera elsdenii	907	species	2504349	96	78	2.00398e-61
Nitrobacter hamburgensis	912	species	5011522	20	13	0.0
Nitrobacter winogradskyi	913	species	3402093	23	9	0.0
Nitrosomonas europaea	915	species	2812094	7	5	0.0
Nitrosomonas eutropha	916	species	2781824	5	4	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	27	17	0.0
Starkeya novella	921	species	4765023	38	24	0.0
Thiomonas intermedia	926	species	3462095	36	25	0.0
Halothiobacillus neapolitanus	927	species	2582886	26	18	0.0
Hydrogenobacter thermophilus	940	species	3486067	3	3	0.0
Ehrlichia canis	944	species	1315030	3	3	0.0
Ehrlichia chaffeensis	945	species	1174554	4	3	0.0
Anaplasma phagocytophilum	948	species	1493914	4	3	0.0
Neorickettsia risticii	950	species	879977	1	1	0.0
Neorickettsia sennetsu	951	species	859006	1	0	0.0
Francisella persica	954	species	3057444	11	1	0.0
Bdellovibrio bacteriovorus	959	species	3652240	38	23	0.0
Herbaspirillum	963	genus	0	1	0	0.0
Herbaspirillum seropedicae	964	species	8221139	93	61	0.0
Selenomonas ruminantium	971	species	3631933	147	110	0.0
Cellulophaga lytica	979	species	3795066	9	9	0.0
Pedobacter heparinus	984	species	5167383	68	47	0.0
Cytophaga hutchinsonii	985	species	4433218	44	21	0.0
Flavobacterium johnsoniae	986	species	5603295	163	124	0.0
Solitalea canadensis	995	species	5202069	80	63	0.0
Flavobacterium columnare	996	species	6492116	75	55	0.0
Flexibacter litoralis	999	species	4919337	22	15	0.0
Marivirga tractuosa	1006	species	4516490	18	10	0.0
Saprospira grandis	1008	species	4400185	18	15	0.0
Weeksella virosa	1014	species	2272954	28	15	0.0
Capnocytophaga ochracea	1018	species	2612925	57	21	0.0
Erythrobacter	1041	genus	0	1	0	0.0
Chromatiaceae	1046	family	0	1	0	0.0
Allochromatium vinosum	1049	species	3669074	53	37	0.0
Ectothiorhodospira	1051	genus	0	1	0	0.0
Halorhodospira halophila	1053	species	2678452	33	19	0.0
Rhodobacter	1060	genus	0	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	30	23	0.0
Rhodobacter sphaeroides	1063	species	5768316	97	60	0.0
Rhodomicrobium vannielii	1069	species	4014469	26	8	0.0
Rhodopseudomonas palustris	1076	species	5408501	168	89	0.0
Blastochloris viridis	1079	species	11174693	25	7	0.0
Rhodospirillum	1081	genus	0	2	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	38	24	0.0
Rhodospirillum rubrum	1085	species	4379691	35	17	0.0
Chlorobium limicola	1092	species	2763181	18	10	0.0
Chlorobium phaeovibrioides	1094	species	1966858	25	15	0.0
Chlorobium phaeobacteroides	1096	species	2935152	23	20	0.0
Chlorobaculum tepidum	1097	species	2154946	38	15	0.0
Pelodictyon luteolum	1100	species	2364842	56	29	0.0
Prosthecochloris aestuarii	1102	species	2579695	8	0	0.0
Chloroflexus aurantiacus	1108	species	5258541	8	0	0.0
Porphyrobacter	1111	genus	0	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	36	18	0.0
Microcystis aeruginosa	1126	species	4810004	27	20	0.0
Synechococcus	1129	genus	0	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	4	4	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	11	6	0.0
Trichormus azollae	1164	species	5486145	11	6	0.0
Anabaena cylindrica	1165	species	7063285	9	4	0.0
Trichodesmium erythraeum	1206	species	7750108	16	16	0.0
Prochlorococcus marinus	1219	species	1879471	44	33	0.0
Nitrosococcus oceani	1229	species	3522111	4	1	0.0
Nitrosospira multiformis	1231	species	3234309	9	8	0.0
Piscirickettsia salmonis	1238	species	10317144	10	7	0.0
Leuconostoc	1243	genus	0	1	0	0.0
Leuconostoc gelidum	1244	species	1966103	15	7	0.0
Leuconostoc mesenteroides	1245	species	1966146	20	4	0.0
Leuconostoc lactis	1246	species	1788069	17	4	0.0
Oenococcus oeni	1247	species	1780517	46	7	0.0
Leuconostoc carnosum	1252	species	1773468	16	5	0.0
Pediococcus acidilactici	1254	species	2131361	14	11	0.0
Pediococcus pentosaceus	1255	species	1817384	7	7	0.0
Finegoldia magna	1260	species	1986740	31	29	0.0
Ruminococcus albus	1264	species	4482087	506	290	0.0
Micrococcaceae	1268	family	0	2	0	0.0
Micrococcus luteus	1270	species	2501097	22	10	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	24	10	0.0
Kytococcus sedentarius	1276	species	2785024	26	15	0.0
Staphylococcus	1279	genus	0	2	0	0.0
Staphylococcus aureus	1280	species	7252422	20	15	0.0
Staphylococcus carnosus	1281	species	2605765	10	3	0.0
Staphylococcus epidermidis	1282	species	3296362	9	8	0.0
Staphylococcus haemolyticus	1283	species	2629003	15	12	0.0
Staphylococcus hyicus	1284	species	2472129	5	2	0.0
Staphylococcus simulans	1286	species	2647552	21	15	0.0
Staphylococcus xylosus	1288	species	8411206	7	5	0.0
Staphylococcus warneri	1292	species	2560716	11	5	0.0
Staphylococcus schleiferi	1295	species	12494798	19	3	0.0
Deinococcus	1298	genus	0	4	0	0.0
Deinococcus radiodurans	1299	species	6628921	39	26	0.0
Streptococcus gordonii	1302	species	3335036	24	21	0.0
Streptococcus oralis	1303	species	1958690	8	2	0.0
Streptococcus salivarius	1304	species	3636237	35	23	0.0
Streptococcus sanguinis	1305	species	2388435	21	14	0.0
Streptococcus suis	1307	species	2683756	175	44	5.54732e-05
Streptococcus thermophilus	1308	species	3463400	38	19	0.0
Streptococcus mutans	1309	species	2017559	19	14	0.0
Streptococcus agalactiae	1311	species	5721038	23	16	0.0
Streptococcus pneumoniae	1313	species	2272871	34	12	0.0
Streptococcus pyogenes	1314	species	4096430	30	19	0.0
Streptococcus parasanguinis	1318	species	2162630	13	10	0.0
Streptococcus anginosus	1328	species	2557124	307	186	0.000171234
Streptococcus dysgalactiae	1334	species	2149105	11	3	0.0
Streptococcus equi	1336	species	2140495	19	18	0.0
Streptococcus intermedius	1338	species	1963517	14	7	0.0
Streptococcus iniae	1346	species	2086959	10	2	0.0
Streptococcus parauberis	1348	species	2143887	11	2	0.0
Streptococcus uberis	1349	species	1852352	6	3	0.0
Enterococcus faecalis	1351	species	3401628	66	54	4.90875e-06
Enterococcus faecium	1352	species	5898717	213	198	0.0
Enterococcus gallinarum	1353	species	3821349	9	2	0.0
Enterococcus hirae	1354	species	2908247	16	13	0.0
Lactococcus lactis	1358	species	2704731	27	24	0.0
Lactococcus garvieae	1363	species	1957049	18	15	0.0
Lactococcus piscium	1364	species	2503066	4	2	0.0
Planococcus kocurii	1374	species	3485580	12	11	0.0
Aerococcus	1375	genus	0	1	0	0.0
Aerococcus urinae	1376	species	2027618	10	7	0.0
Aerococcus viridans	1377	species	2199877	6	5	0.0
Atopobium parvulum	1382	species	1543805	63	44	0.0
Bacillus	1386	genus	0	1	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	84	9	0.0
Bacillus anthracis	1392	species	17446789	12	0	0.0
Brevibacillus brevis	1393	species	6296436	21	15	0.0
Bacillus cereus	1396	species	9676532	105	32	0.0
Bacillus coagulans	1398	species	4327944	55	45	0.0
Bacillus licheniformis	1402	species	8559910	7	3	0.0
Bacillus megaterium	1404	species	5334474	30	23	0.0
Bacillus mycoides	1405	species	11312355	31	13	0.0
Paenibacillus polymyxa	1406	species	6883167	116	50	0.0
Bacillus pumilus	1408	species	20721195	55	34	0.0
Bacillus sp.	1409	species	4233615	22	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	15	8	0.0
Lysinibacillus sphaericus	1421	species	14371778	9	4	0.0
Geobacillus stearothermophilus	1422	species	3676494	11	1	0.0
Bacillus subtilis	1423	species	7550081	145	31	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	12	6	0.0
Bacillus thuringiensis	1428	species	10269592	110	36	0.0
Amphibacillus xylanus	1449	species	2569486	26	17	3.72807e-14
Bacillus atrophaeus	1452	species	4171548	34	14	0.0
Geobacillus kaustophilus	1462	species	3592666	5	0	0.0
Paenibacillus larvae	1464	species	4056006	12	8	0.0
Brevibacillus laterosporus	1465	species	5153859	14	9	0.0
Bacillus methanolicus	1471	species	3425208	16	7	0.0
Sporosarcina psychrophila	1476	species	4674191	6	5	0.0
Bacillus simplex	1478	species	5521719	28	13	0.0
Bacillus smithii	1479	species	3381292	4	2	0.0
Clostridium acetobutylicum	1488	species	4136895	35	16	0.0
Clostridium botulinum	1491	species	4637504	104	77	0.0
Clostridium butyricum	1492	species	13843423	43	35	0.0
Clostridium cellulovorans	1493	species	5262222	32	30	0.0
Clostridioides difficile	1496	species	6297836	28	23	0.0
Clostridium formicaceticum	1497	species	4586755	21	14	0.0
Clostridium pasteurianum	1501	species	7159922	73	48	0.0
Clostridium perfringens	1502	species	6907798	22	16	0.0
Clostridium sporogenes	1509	species	8284974	19	18	0.0
[Clostridium] stercorarium	1510	species	4042789	55	32	0.0
Acetoanaerobium sticklandii	1511	species	2715461	12	12	0.0
Clostridium tetani	1513	species	2869591	22	17	0.0
Ruminiclostridium thermocellum	1515	species	3634338	47	24	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	36	28	0.0
Clostridium tyrobutyricum	1519	species	3134437	38	34	0.0
Clostridium beijerinckii	1520	species	6161692	53	36	0.0
[Clostridium] cellulolyticum	1521	species	4068724	72	39	6.38067e-17
Moorella thermoacetica	1525	species	5377887	16	1	0.0
Clostridium kluyveri	1534	species	3989551	65	39	8.80969e-17
Clostridium ljungdahlii	1538	species	4630065	22	3	0.0
Clostridium novyi	1542	species	2547720	17	1	0.0
Clostridium scatologenes	1548	species	5749410	44	22	0.0
Gottschalkia acidurici	1556	species	3108248	15	10	0.0
Clostridium baratii	1561	species	3338630	26	18	0.0
Desulfosporosinus orientis	1563	species	5863081	21	10	0.0
Desulfotomaculum ruminis	1564	species	3969014	52	30	0.0
Desulfotomaculum nigrificans	1565	species	2892255	20	13	0.0
Halobacillus halophilus	1570	species	4170008	14	11	0.0
Clavibacter	1573	genus	0	1	0	0.0
Leifsonia xyli	1575	species	2955779	45	32	0.0
Lactobacillus	1578	genus	0	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	255	17	0.000535875
Lactobacillus brevis	1580	species	2493592	25	16	0.0
Lactobacillus buchneri	1581	species	2575738	18	13	0.0
Lactobacillus casei	1582	species	3039836	29	13	0.0
Lactobacillus delbrueckii	1584	species	1920382	24	20	0.0
Lactobacillus helveticus	1587	species	3148198	28	17	0.0
Lactobacillus plantarum	1590	species	8684028	23	12	0.0
Lactobacillus gasseri	1596	species	1894360	7	5	0.0
Lactobacillus paracasei	1597	species	4200086	20	8	0.0
Lactobacillus reuteri	1598	species	2811237	89	3	2.22156e-13
Lactobacillus sakei	1599	species	1884661	18	11	0.0
Lactobacillus acetotolerans	1600	species	1704859	1	0	0.0
Lactobacillus amylovorus	1604	species	1977087	105	1	9.89737e-15
Lactobacillus fermentum	1613	species	2108824	26	10	0.0
Lactobacillus ruminis	1623	species	2066652	27	22	0.0
Lactobacillus salivarius	1624	species	2663133	76	26	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	7	5	0.0
Listeria ivanovii	1638	species	3701623	15	7	0.0
Listeria monocytogenes	1639	species	5926303	31	15	0.0
Listeria seeligeri	1640	species	2797636	12	1	0.0
Listeria innocua	1642	species	3093113	14	1	0.0
Listeria welshimeri	1643	species	2814130	11	0	0.0
Renibacterium salmoninarum	1646	species	3155250	8	7	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	11	10	0.0
Actinomyces	1654	genus	0	1	0	0.0
Trueperella pyogenes	1661	species	3453353	84	50	0.0
Arthrobacter	1663	genus	0	3	0	0.0
Bifidobacterium	1678	genus	0	13	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	25446	24703	0.0873401
Bifidobacterium bifidum	1681	species	2209322	100	63	2.80154e-50
Bifidobacterium angulatum	1683	species	2043306	239	134	3.29082e-05
Bifidobacterium asteroides	1684	species	2167304	57	36	6.51109e-52
Bifidobacterium breve	1685	species	2328021	257	121	3.87858e-05
Bifidobacterium catenulatum	1686	species	2079525	424	53	0.000241101
Bifidobacterium coryneforme	1687	species	1755151	22	5	5.2911e-50
Bifidobacterium dentium	1689	species	2636018	103	54	7.6495e-48
Bifidobacterium indicum	1691	species	1734546	22	4	6.76679e-50
Bifidobacterium pseudolongum	1694	species	2032698	59	37	5.1175e-51
Brevibacterium	1696	genus	0	1	0	0.0
Brevibacterium linens	1703	species	8072179	47	38	0.0
Corynebacterium stationis	1705	species	2853666	23	19	0.0
Cellulomonas	1707	genus	0	2	0	0.0
Cellulomonas fimi	1708	species	4266344	39	25	0.0
Cellulomonas flavigena	1711	species	4123179	35	15	0.0
Corynebacterium	1716	genus	0	1	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	141	20	3.94022e-12
Corynebacterium glutamicum	1718	species	6155998	52	5	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	13	12	0.0
Corynebacterium callunae	1721	species	2928683	55	11	0.0
Corynebacterium variabile	1727	species	3433007	31	23	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	38	19	0.0
Eubacterium limosum	1736	species	4233519	223	177	0.0
Thermodesulfobacterium commune	1741	species	1764045	9	7	0.0
Propionibacterium	1743	genus	0	2	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	60	41	0.0
Propionibacterium acnes	1747	species	3361368	24	16	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	52	39	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	40	17	0.0
Mycobacteriaceae	1762	family	0	1	0	0.0
Mycobacterium	1763	genus	0	5	0	0.0
Mycobacterium avium	1764	species	6028446	57	31	0.0
Mycobacterium bovis	1765	species	6302864	11	0	0.0
Mycobacterium fortuitum	1766	species	6254616	32	4	0.0
Mycobacterium intracellulare	1767	species	5374059	33	1	0.0
Mycobacterium kansasii	1768	species	6489764	33	15	0.0
Mycobacterium leprae	1769	species	3268137	9	7	0.0
Mycobacterium phlei	1771	species	5349645	56	28	0.0
Mycobacterium smegmatis	1772	species	20962296	43	16	0.0
Mycobacterium tuberculosis	1773	species	7403540	12	1	0.0
Mycobacterium chelonae	1774	species	5029817	24	7	0.0
Mycobacterium marinum	1781	species	6555333	34	9	0.0
Mycobacterium neoaurum	1795	species	5421267	38	0	0.0
Mycobacterium chubuense	1800	species	6342624	22	7	0.0
Mycobacterium gilvum	1804	species	5883060	29	22	0.0
Mycobacterium vaccae	1810	species	6235754	70	32	0.0
Amycolatopsis	1813	genus	0	1	0	0.0
Amycolatopsis methanolica	1814	species	7237391	58	35	0.0
Nocardia	1817	genus	0	2	0	0.0
