"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417095.1","gi|2050639039|gb|CP054202.1|",85.827,127,16,2,26,150,14724,14850,4.42e-27,134,820,1122992,"Hoylesella timonensis","Bacteroides","uniformis"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417095.1","gi|2050639039|gb|CP054202.1|",85.827,127,16,2,26,150,35225,35351,4.42e-27,134,820,1122992,"Hoylesella timonensis","Bacteroides","uniformis"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|2028843725|gb|CP072339.1|",94.667,150,8,0,1,150,1825581,1825432,4.24e-57,233,28133,1122992,"Hoylesella timonensis","Prevotella","nigrescens"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|2028834046|gb|CP072331.1|",94.667,150,8,0,1,150,790929,790780,4.24e-57,233,28137,1122992,"Hoylesella timonensis","Prevotella","veroralis"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|1373670906|gb|CP022040.2|",86.667,135,18,0,3,137,946731,946865,4.39e-32,150,28132,1122992,"Hoylesella timonensis","Prevotella","melaninogenica"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|2127634986|gb|CP085942.1|",86.667,135,18,0,3,137,791806,791672,4.39e-32,150,28132,1122992,"Hoylesella timonensis","Prevotella","melaninogenica"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|2030190567|gb|CP073339.1|",86.667,135,18,0,3,137,2772077,2771943,4.39e-32,150,28129,1122992,"Hoylesella timonensis","Prevotella","denticola"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|2028845652|gb|CP072341.1|",86.667,135,18,0,3,137,1755685,1755551,4.39e-32,150,702439,1122992,"Hoylesella timonensis","Prevotella","nigrescens"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|2028834046|gb|CP072331.1|",86.667,135,18,0,3,137,820795,820661,4.39e-32,150,28137,1122992,"Hoylesella timonensis","Prevotella","veroralis"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|302148938|gb|CP002122.1|",86.667,135,18,0,3,137,897318,897452,4.39e-32,150,553174,1122992,"Hoylesella timonensis","Prevotella","melaninogenica"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417092.1","gi|433303004|gb|CP003369.1|",88,100,12,0,19,118,1144017,1144116,1.24e-22,119,908937,1122992,"Hoylesella timonensis","Prevotella","dentalis"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417098.1","gi|2188783050|dbj|AP025559.1|",84.722,72,11,0,79,150,1928743,1928672,9.77e-09,73.1,322095,1122992,"Hoylesella timonensis","Porphyromonas","somerae"
"ti|1122992|org|Prevotella_timonensis_4401737_=_DSM_22865_=_JCM_15640|accession|NZ_HG417091.1","gi|2299473483|gb|CP102287.1|",96.667,150,5,0,1,150,2847790,2847641,4.21e-62,250,679190,1122992,"Hoylesella timonensis","Hoylesella","buccalis"
