"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|1780515536|gb|CP046331.1|",99.333,150,1,0,1,150,1285610,1285461,8.98e-69,272,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|1341756973|gb|CP026544.1|",99.333,150,1,0,1,150,145730,145879,8.98e-69,272,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2178643759|gb|CP090527.1|",99.333,150,1,0,1,150,174181,174330,8.98e-69,272,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2101330893|gb|CP083719.1|",99.333,150,1,0,1,150,174181,174330,8.98e-69,272,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|93352797|gb|CP000352.1|",99.333,150,1,0,1,150,148959,149108,8.98e-69,272,266264,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|1595665302|gb|CP037900.1|",98.667,150,2,0,1,150,148746,148895,4.18e-67,267,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2047724721|gb|CP076049.1|",98.667,150,2,0,1,150,148072,148221,4.18e-67,267,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2245303682|gb|CP097330.1|",95.27,148,7,0,1,148,201452,201599,1.18e-57,235,151783,266264,"Cupriavidus metallidurans","Cupriavidus","campinensis"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2049060412|gb|CP076060.1|",95.27,148,7,0,1,148,180452,180599,1.18e-57,235,2839983,266264,"Cupriavidus metallidurans","Cupriavidus","sp. EM10"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|1525778280|gb|CP033969.1|",94.667,150,8,0,1,150,650994,650845,4.24e-57,233,82633,266264,"Cupriavidus metallidurans","Cupriavidus","pauculus"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2178643759|gb|CP090527.1|",100,150,0,0,1,150,1765145,1765294,1.93e-70,278,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|2101330893|gb|CP083719.1|",100,150,0,0,1,150,1772142,1772291,1.93e-70,278,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
"ti|266264|org|Cupriavidus_metallidurans_CH34|accession|NC_007973.1","gi|1595665302|gb|CP037900.1|",98.649,148,2,0,3,150,1793885,1794032,5.4e-66,263,119219,266264,"Cupriavidus metallidurans","Cupriavidus","metallidurans"
