"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000003.1","gi|2299428463|gb|CP102279.1|",83.206,131,18,3,3,131,1686669,1686797,4.45e-22,117,39486,1150298,"Fusicatenibacter saccharivorans","Dorea","formicigenerans"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000003.1","gi|2250067109|gb|CP098410.1|",83.654,104,17,0,24,127,866974,867077,1.61e-16,99,33039,1150298,"Fusicatenibacter saccharivorans","Mediterraneibacter","[Ruminococcus] torques"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|2238263933|gb|CP094468.1|",82.857,70,12,0,77,146,909807,909876,5.88e-06,63.9,2929493,1150298,"Fusicatenibacter saccharivorans","Faecalibacterium","sp. I3-3-89"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|806919357|dbj|AP013045.1|",100,33,0,0,78,110,2495860,2495892,2.12e-05,62.1,1307833,1150298,"Fusicatenibacter saccharivorans","Tannerella","forsythia"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|806916613|dbj|AP013044.1|",100,33,0,0,78,110,2533015,2533047,2.12e-05,62.1,1307832,1150298,"Fusicatenibacter saccharivorans","Tannerella","forsythia"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|363406024|gb|CP003191.1|",100,33,0,0,78,110,2580342,2580374,2.12e-05,62.1,203275,1150298,"Fusicatenibacter saccharivorans","Tannerella","forsythia"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|1104678112|emb|LT635455.1|",97.059,34,1,0,77,110,722151,722118,0.000274,58.4,1805478,1150298,"Fusicatenibacter saccharivorans","Olsenella","timonensis"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|319414919|gb|CP002352.1|",96.97,33,1,0,78,110,1321091,1321059,0.001,56.5,693979,1150298,"Fusicatenibacter saccharivorans","Bacteroides","helcogenes"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000006.1","gi|1893846255|gb|CP060204.1|",96.97,33,0,1,79,110,631138,631106,0.004,54.7,2754044,1150298,"Fusicatenibacter saccharivorans","Selenomonas","timonae"
"ti|1150298|org|Fusicatenibacter_saccharivorans|accession|NZ_CYYV01000003.1","gi|2299493292|gb|CP102293.1|",90.566,53,4,1,99,150,85435,85383,1.26e-07,69.4,214851,1150298,"Fusicatenibacter saccharivorans","Subdoligranulum","variabile"
