"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|2188886390|dbj|AP025581.1|",99.329,149,1,0,2,150,2009800,2009652,3.23e-68,270,214856,679935,"Alistipes finegoldii","Alistipes","finegoldii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|390421916|gb|CP003274.1|",97.333,150,4,0,1,150,1368487,1368636,9.04e-64,255,679935,679935,"Alistipes finegoldii","Alistipes","finegoldii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|1681978924|dbj|AP019736.1|",89.333,150,14,2,2,150,1605483,1605631,3.34e-43,187,2585119,679935,"Alistipes finegoldii","Alistipes","dispar"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|1681973322|dbj|AP019734.1|",87.248,149,19,0,2,150,1773329,1773477,3.37e-38,171,2585117,679935,"Alistipes finegoldii","Alistipes","onderdonkii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|1681984147|dbj|AP019738.1|",86.577,149,20,0,2,150,1677528,1677380,1.57e-36,165,2585117,679935,"Alistipes finegoldii","Alistipes","onderdonkii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|1681981355|dbj|AP019737.1|",86.577,149,20,0,2,150,1677526,1677378,1.57e-36,165,2585117,679935,"Alistipes finegoldii","Alistipes","onderdonkii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|2299252056|gb|CP102251.1|",86.577,149,20,0,2,150,1911373,1911521,1.57e-36,165,328813,679935,"Alistipes finegoldii","Alistipes","onderdonkii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|2188793693|dbj|AP025562.1|",86.577,149,20,0,2,150,1428978,1429126,1.57e-36,165,328813,679935,"Alistipes finegoldii","Alistipes","onderdonkii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|2299260056|gb|CP102253.1|",86,150,19,2,2,150,2023839,2023987,7.29e-35,159,717959,679935,"Alistipes finegoldii","Alistipes","shahii"
"ti|679935|org|Alistipes_finegoldii_DSM_17242|accession|NC_018011.1","gi|291513545|emb|FP929032.1|",86,150,19,2,2,150,1227666,1227518,7.29e-35,159,717959,679935,"Alistipes finegoldii","Alistipes","shahii"
