"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264285.1","gi|2299453608|gb|CP102282.1|",100,150,0,0,1,150,366900,367049,1.93e-70,278,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264270.1","gi|2299453608|gb|CP102282.1|",99.333,150,1,0,1,150,2169284,2169135,8.98e-69,272,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264271.1","gi|2299453608|gb|CP102282.1|",98.667,150,2,0,1,150,626115,625966,4.18e-67,267,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264270.1","gi|2299453608|gb|CP102282.1|",99.333,150,1,0,1,150,2573783,2573634,8.98e-69,272,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264269.1","gi|2299453608|gb|CP102282.1|",100,150,0,0,1,150,127417,127268,1.93e-70,278,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264269.1","gi|1096105184|emb|LT630003.1|",79.528,127,20,6,17,141,643554,643676,1.26e-12,86.1,1297793,411463,"Eubacterium ventriosum","Lacrimispora","sphenoides"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264280.1","gi|2299453608|gb|CP102282.1|",99.333,150,1,0,1,150,468268,468417,8.98e-69,272,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264283.1","gi|2299453608|gb|CP102282.1|",100,150,0,0,1,150,225642,225493,1.93e-70,278,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264284.1","gi|2299453608|gb|CP102282.1|",99.333,150,1,0,1,150,1892029,1891880,8.98e-69,272,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264270.1","gi|2299453608|gb|CP102282.1|",100,150,0,0,1,150,2182535,2182386,1.93e-70,278,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264286.1","gi|2299453608|gb|CP102282.1|",99.333,150,1,0,1,150,1672177,1672326,8.98e-69,272,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264286.1","gi|1148331279|gb|CP016087.1|",87.037,54,6,1,1,54,4869428,4869376,7.61e-05,60.2,36745,411463,"Eubacterium ventriosum","Clostridium","saccharoperbutylacetonicum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264286.1","gi|451782877|gb|CP004121.1|",87.037,54,6,1,1,54,5158979,5158927,7.61e-05,60.2,931276,411463,"Eubacterium ventriosum","Clostridium","saccharoperbutylacetonicum"
"ti|411463|org|Eubacterium_ventriosum_ATCC_27560|accession|NZ_DS264266.1","gi|2299453608|gb|CP102282.1|",99.333,150,1,0,1,150,2103436,2103287,8.98e-69,272,39496,411463,"Eubacterium ventriosum","Eubacterium","ventriosum"
