"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,484171,484022,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1189992,1189843,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1120184,1120035,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,1205940,1206089,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,1072730,1072581,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,739444,739593,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,707460,707609,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,716598,716747,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,1591349,1591200,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,88883,89032,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,87241,87390,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,192470,192619,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,1279096,1278947,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,493911,494060,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,492802,492951,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",99.333,150,1,0,1,150,492435,492584,8.98e-69,272,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,863304,863155,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1572978,1572829,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1492200,1492051,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,817783,817932,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,130669,130520,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1717985,1718134,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1634040,1634189,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,1802537,1802686,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,794167,794018,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1503840,1503691,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1430785,1430636,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,889816,889965,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,1986791,1986642,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,2153395,2153544,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,2331657,2331806,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",99.338,151,0,1,1,150,2078863,2079013,8.98e-69,272,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,307142,306993,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,1303966,1304115,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,1449175,1449026,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",100,150,0,0,1,150,2154623,2154474,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",98.667,150,2,0,1,150,681918,681769,4.18e-67,267,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|1721134161|emb|LR698962.1|",95.27,148,7,0,3,150,1658393,1658246,1.18e-57,235,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,69349,69498,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,351988,352137,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,425612,425761,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,469163,469312,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,807536,807685,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,873812,873961,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,928768,928917,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1206911,1207060,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1274275,1274424,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1299644,1299495,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1412354,1412503,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1606091,1605942,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1696907,1696758,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1754051,1754200,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,1996904,1997053,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,2050851,2051000,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",100,150,0,0,1,150,2126563,2126414,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",98.667,150,2,0,1,150,1392649,1392500,4.18e-67,267,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2299244144|gb|CP102249.1|",95.27,148,7,0,3,150,20413,20560,1.18e-57,235,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,205095,205244,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,346849,346700,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,841417,841566,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1029960,1030109,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1128072,1128221,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1254433,1254582,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1268661,1268810,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1339498,1339647,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,1955404,1955255,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",100,150,0,0,1,150,2144005,2143856,1.93e-70,278,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",98.667,150,2,0,1,150,1319846,1319697,4.18e-67,267,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|2240208041|gb|CP097280.1|",95.27,148,7,0,3,150,20374,20521,1.18e-57,235,187327,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,70624,70773,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,84239,84388,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,466256,466405,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,784671,784820,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,822509,822658,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,982750,982601,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,996277,996426,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,1624368,1624219,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,1690644,1690495,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,1780338,1780189,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,2178750,2178899,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",100,150,0,0,1,150,2367100,2366951,1.93e-70,278,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",99.338,151,0,1,1,150,1123084,1122934,8.98e-69,272,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",98.667,150,2,0,1,150,1003880,1004029,4.18e-67,267,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
"ti|568816|org|Acidaminococcus_intestini_RyC-MR95|accession|NC_016077.1","gi|350278064|gb|CP003058.1|",95.27,148,7,0,3,150,125425,125572,1.18e-57,235,568816,568816,"Acidaminococcus intestini","Acidaminococcus","intestini"
