"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264345.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,1595593,1595742,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264345.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,1329271,1329122,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264356.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,626142,625993,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264345.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,1573703,1573554,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264345.1","gi|1995533336|gb|CP070896.1|",79.389,131,25,2,21,150,377352,377223,2.7e-14,91.6,384636,411460,"[Ruminococcus] torques","Lacrimispora","xylanisolvens"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264366.1","gi|2250067109|gb|CP098410.1|",99.333,150,1,0,1,150,1715696,1715845,8.98e-69,272,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264376.1","gi|2250067109|gb|CP098410.1|",99.333,150,0,1,1,150,37563,37711,3.23e-68,270,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264366.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,1713578,1713727,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264383.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,2540774,2540923,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264359.1","gi|2250067109|gb|CP098410.1|",100,150,0,0,1,150,289561,289710,1.93e-70,278,33039,411460,"[Ruminococcus] torques","Mediterraneibacter","[Ruminococcus] torques"
"ti|411460|org|[Ruminococcus]_torques_ATCC_27756|accession|NZ_DS264359.1","gi|1708008652|gb|CP041667.1|",87.075,147,18,1,1,146,1345236,1345382,1.57e-36,165,2594789,411460,"[Ruminococcus] torques",NA,"Lachnospiraceae bacterium KGMB03038"
