"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883812.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,1360722,1360573,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883812.1","gi|1828977791|gb|CP050831.1|",79.268,82,17,0,34,115,4351969,4352050,0.000274,58.4,2715212,762982,"Paraprevotella xylaniphila","Bacteroides","faecium"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,983080,983229,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2290780374|gb|CP103250.1|",80.597,134,24,2,2,134,96824,96692,1.25e-17,102,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2032903823|gb|CP072239.1|",80.597,134,24,2,2,134,377786,377654,1.25e-17,102,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2032868951|gb|CP072220.1|",80.597,134,24,2,2,134,798123,798255,1.25e-17,102,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|1681035014|dbj|AP019724.1|",79.851,134,25,2,2,134,88042,87910,5.8e-16,97.1,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2299305050|gb|CP102263.1|",79.851,134,25,2,2,134,153498,153366,5.8e-16,97.1,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2050639041|gb|CP054204.1|",79.851,134,25,2,2,134,1438154,1438286,5.8e-16,97.1,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2032979837|gb|CP072255.1|",79.851,134,25,2,2,134,3183082,3182950,5.8e-16,97.1,997890,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|2032897280|gb|CP072236.1|",79.851,134,25,2,2,134,2555554,2555686,5.8e-16,97.1,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883825.1","gi|1947649324|gb|CP065889.1|",79.851,134,25,2,2,134,1117847,1117979,5.8e-16,97.1,820,762982,"Paraprevotella xylaniphila","Bacteroides","uniformis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883865.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2781069,2781218,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883865.1","gi|2299300768|gb|CP102262.1|",87.692,65,8,0,75,139,109622,109558,7.55e-10,76.8,449673,762982,"Paraprevotella xylaniphila","Bacteroides","stercoris"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883865.1","gi|2098178328|gb|CP081913.1|",87.692,65,8,0,75,139,1888459,1888395,7.55e-10,76.8,46506,762982,"Paraprevotella xylaniphila","Bacteroides","stercoris"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883865.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2819247,2819396,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883887.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,1623287,1623436,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883846.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,3918527,3918676,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883841.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2034394,2034543,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883841.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2062632,2062781,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883865.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2665947,2666096,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883852.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,263871,264020,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883865.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2839165,2839314,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883849.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,3097823,3097972,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883887.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,1610528,1610677,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883880.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,898140,897991,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883824.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,447527,447378,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883827.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,1942274,1942423,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883885.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,1140623,1140772,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883885.1","gi|2303472477|emb|OW443330.2|",96.875,32,0,1,86,116,25340608,25340639,0.013,52.8,1101110,762982,"Paraprevotella xylaniphila","Hypsopygia","costalis"
"ti|762982|org|Paraprevotella_xylaniphila_YIT_11841|accession|NZ_GL883837.1","gi|1576727515|emb|LR215980.1|",100,150,0,0,1,150,2359827,2359976,1.93e-70,278,762982,762982,"Paraprevotella xylaniphila","Paraprevotella","xylaniphila"
