"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|1721134209|emb|LR699011.1|",100,150,0,0,1,150,375757,375906,1.93e-70,278,301301,585394,"Roseburia hominis","Roseburia","hominis"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|1721134209|emb|LR699011.1|",94.667,150,8,0,1,150,2258429,2258280,4.24e-57,233,301301,585394,"Roseburia hominis","Roseburia","hominis"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2238266519|gb|CP094469.1|",97.987,149,3,0,1,149,917292,917440,6.99e-65,259,2929492,585394,"Roseburia hominis","Faecalibacterium","sp. I3-3-33"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2238257928|gb|CP094466.1|",97.987,149,3,0,1,149,2334854,2335002,6.99e-65,259,2929495,585394,"Roseburia hominis","Faecalibacterium","sp. I4-3-84"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2238257928|gb|CP094466.1|",95.973,149,6,0,1,149,1090890,1091038,7.04e-60,243,2929495,585394,"Roseburia hominis","Faecalibacterium","sp. I4-3-84"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2238257928|gb|CP094466.1|",95.238,147,7,0,1,147,429752,429898,4.24e-57,233,2929495,585394,"Roseburia hominis","Faecalibacterium","sp. I4-3-84"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2189482846|gb|CP091729.1|",97.987,149,3,0,1,149,2640428,2640576,6.99e-65,259,1898207,585394,"Roseburia hominis",NA,"Clostridiales bacterium"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2031373619|gb|CP073691.1|",97.987,149,3,0,1,149,441819,441967,6.99e-65,259,2830659,585394,"Roseburia hominis",NA,"Clostridiaceae bacterium Marseille-Q4149"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|291548560|emb|FP929055.1|",97.987,149,3,0,1,149,499532,499384,6.99e-65,259,657313,585394,"Roseburia hominis","Mediterraneibacter","[Ruminococcus] torques"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|1721134168|emb|LR698970.1|",97.333,150,4,0,1,150,1971595,1971446,9.04e-64,255,1898203,585394,"Roseburia hominis",NA,"Lachnospiraceae bacterium"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|1238376434|gb|CP022413.2|",97.333,150,4,0,1,150,1970904,1970755,9.04e-64,255,537007,585394,"Roseburia hominis","Blautia","hansenii"
"ti|585394|org|Roseburia_hominis_A2-183|accession|NC_015977.1","gi|2299309066|gb|CP102264.1|",97.333,150,4,0,1,150,1970546,1970397,9.04e-64,255,537007,585394,"Roseburia hominis","Blautia","hansenii"
