"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990199.1","gi|2299490668|gb|CP102292.1|",100,150,0,0,1,150,1815960,1815811,1.93e-70,278,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2299490668|gb|CP102292.1|",100,150,0,0,1,150,122645,122496,1.93e-70,278,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2299490668|gb|CP102292.1|",100,150,0,0,1,150,1346186,1346037,1.93e-70,278,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2299397878|gb|CP102277.1|",91.333,150,13,0,1,150,438682,438831,9.23e-49,206,470146,471875,"[Ruminococcus] lactaris","Coprococcus","comes"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2299397878|gb|CP102277.1|",91.333,150,13,0,1,150,1333787,1333638,9.23e-49,206,470146,471875,"[Ruminococcus] lactaris","Coprococcus","comes"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2299397878|gb|CP102277.1|",91.333,150,13,0,1,150,3128175,3128324,9.23e-49,206,470146,471875,"[Ruminococcus] lactaris","Coprococcus","comes"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|1988055318|gb|CP070062.1|",91.333,150,13,0,1,150,43418,43269,9.23e-49,206,410072,471875,"[Ruminococcus] lactaris","Coprococcus","comes"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|1988055318|gb|CP070062.1|",91.333,150,13,0,1,150,1837807,1837956,9.23e-49,206,410072,471875,"[Ruminococcus] lactaris","Coprococcus","comes"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|1988055318|gb|CP070062.1|",91.333,150,13,0,1,150,2521380,2521529,9.23e-49,206,410072,471875,"[Ruminococcus] lactaris","Coprococcus","comes"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2299433792|gb|CP102280.1|",90.667,150,14,0,1,150,1875633,1875782,4.3e-47,200,88431,471875,"[Ruminococcus] lactaris","Dorea","longicatena"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|291523683|emb|FP929042.1|",90,150,15,0,1,150,2276009,2275860,2e-45,195,657318,471875,"[Ruminococcus] lactaris","Agathobacter","rectalis"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2206258461|gb|CP092473.1|",92.941,85,6,0,2,86,1469822,1469738,2.66e-24,124,2763062,471875,"[Ruminococcus] lactaris","Roseburia","rectibacter"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2206258461|gb|CP092473.1|",92.941,85,6,0,2,86,3506128,3506212,2.66e-24,124,2763062,471875,"[Ruminococcus] lactaris","Roseburia","rectibacter"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2206258461|gb|CP092473.1|",92.941,85,6,0,2,86,3672569,3672653,2.66e-24,124,2763062,471875,"[Ruminococcus] lactaris","Roseburia","rectibacter"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|2059714204|tpg|BK029777.1|",92.941,85,6,0,2,86,3066,3150,2.66e-24,124,38018,471875,"[Ruminococcus] lactaris",NA,"Bacteriophage sp."
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990201.1","gi|291537741|emb|FP929050.1|",92.941,85,6,0,2,86,248924,249008,2.66e-24,124,718255,471875,"[Ruminococcus] lactaris","Roseburia","intestinalis"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990170.1","gi|2299490668|gb|CP102292.1|",100,150,0,0,1,150,1547168,1547019,1.93e-70,278,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990200.1","gi|2299490668|gb|CP102292.1|",100,150,0,0,1,150,2166721,2166870,1.93e-70,278,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990200.1","gi|2299490668|gb|CP102292.1|",98.667,150,2,0,1,150,515785,515934,4.18e-67,267,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990200.1","gi|2299490668|gb|CP102292.1|",97.333,150,4,0,1,150,172893,172744,9.04e-64,255,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990200.1","gi|2299490668|gb|CP102292.1|",97.333,150,4,0,1,150,479270,479419,9.04e-64,255,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990200.1","gi|2299490668|gb|CP102292.1|",97.333,150,4,0,1,150,782706,782855,9.04e-64,255,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
"ti|471875|org|Ruminococcus_lactaris_ATCC_29176|accession|NZ_DS990200.1","gi|2299490668|gb|CP102292.1|",97.333,150,4,0,1,150,844571,844720,9.04e-64,255,471875,471875,"[Ruminococcus] lactaris","Mediterraneibacter","[Ruminococcus] lactaris"
