"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|2299428463|gb|CP102279.1|",100,150,0,0,1,150,1009143,1009292,1.93e-70,278,39486,411461,"Dorea formicigenerans","Dorea","formicigenerans"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|969856971|gb|CP011914.1|",99.333,150,1,0,1,150,3881350,3881499,8.98e-69,272,1736,411461,"Dorea formicigenerans","Eubacterium","limosum"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|291558333|emb|FP929061.1|",99.333,150,1,0,1,150,410727,410578,8.98e-69,272,649756,411461,"Dorea formicigenerans","Anaerostipes","hadrus"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|259112421|gb|GQ881491.1|",99.333,150,1,0,1,150,668,519,8.98e-69,272,155900,411461,"Dorea formicigenerans",NA,"uncultured organism"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000011.1","gi|2299428463|gb|CP102279.1|",100,150,0,0,1,150,127435,127584,1.93e-70,278,39486,411461,"Dorea formicigenerans","Dorea","formicigenerans"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|969856971|gb|CP011914.1|",100,150,0,0,1,150,3896421,3896570,1.93e-70,278,1736,411461,"Dorea formicigenerans","Eubacterium","limosum"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|2299428463|gb|CP102279.1|",100,150,0,0,1,150,1024216,1024365,1.93e-70,278,39486,411461,"Dorea formicigenerans","Dorea","formicigenerans"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|291558333|emb|FP929061.1|",100,150,0,0,1,150,395655,395506,1.93e-70,278,649756,411461,"Dorea formicigenerans","Anaerostipes","hadrus"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|2299453608|gb|CP102282.1|",97.333,150,4,0,1,150,939452,939303,9.04e-64,255,39496,411461,"Dorea formicigenerans","Eubacterium","ventriosum"
"ti|411461|org|Dorea_formicigenerans_ATCC_27755|accession|NZ_AAXA02000015.1","gi|1810223499|gb|CP048626.1|",96.667,150,5,0,1,150,1554437,1554288,4.21e-62,250,1121114,411461,"Dorea formicigenerans","Blautia","producta"
