"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1","gi|2299476153|gb|CP102288.1|",100,150,0,0,1,150,363897,363748,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1","gi|2127554632|gb|CP085932.1|",100,150,0,0,1,150,2985672,2985821,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1","gi|1906888224|gb|CP042464.1|",96,150,6,0,1,150,142109,141960,1.96e-60,244,165179,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703863.1","gi|2299476153|gb|CP102288.1|",100,150,0,0,1,150,2926724,2926575,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703863.1","gi|2127554632|gb|CP085932.1|",100,150,0,0,1,150,422835,422984,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2299476153|gb|CP102288.1|",100,150,0,0,1,150,1979109,1978960,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2127554632|gb|CP085932.1|",100,150,0,0,1,150,1370460,1370609,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2299476153|gb|CP102288.1|",100,150,0,0,1,150,1794287,1794138,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2127554632|gb|CP085932.1|",100,150,0,0,1,150,1555282,1555431,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|1906888224|gb|CP042464.1|",96,150,6,0,1,150,1790736,1790587,1.96e-60,244,165179,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2028874433|gb|CP072366.1|",87.023,131,15,2,1,130,784196,784325,5.68e-31,147,1177574,537011,"Segatella copri","Prevotella","jejuni"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2028871624|gb|CP072364.1|",87.023,131,15,2,1,130,1469129,1469258,5.68e-31,147,1177574,537011,"Segatella copri","Prevotella","jejuni"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|1318682543|gb|CP023864.1|",84.733,131,18,2,1,130,507643,507772,5.72e-26,130,1177574,537011,"Segatella copri","Prevotella","jejuni"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2028881768|gb|CP072372.1|",84.483,116,18,0,7,122,609216,609101,1.6e-21,115,28129,537011,"Segatella copri","Prevotella","denticola"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|326944014|gb|CP002589.1|",84.034,119,19,0,1,119,2735337,2735455,1.6e-21,115,767031,537011,"Segatella copri","Prevotella","denticola"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|1015602746|gb|CP014766.1|",92.857,42,3,0,78,119,3008362,3008321,2.12e-05,62.1,388950,537011,"Segatella copri","Pontibacter","akesuensis"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703857.1","gi|2299476153|gb|CP102288.1|",100,150,0,0,1,150,2480668,2480817,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703857.1","gi|2127554632|gb|CP085932.1|",100,150,0,0,1,150,868891,868742,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703857.1","gi|1906888224|gb|CP042464.1|",96.403,139,5,0,1,139,2487893,2488031,5.48e-56,230,165179,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2299476153|gb|CP102288.1|",100,150,0,0,1,150,1839797,1839648,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1","gi|2127554632|gb|CP085932.1|",100,150,0,0,1,150,1509772,1509921,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
"ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703858.1","gi|2127557284|gb|CP085933.1|",100,150,0,0,1,150,44249,44398,1.93e-70,278,537011,537011,"Segatella copri","Segatella","copri"
