"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264336.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,3354079,3353930,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264336.1","gi|2053113786|tpg|BK020770.1|",92.857,42,3,0,100,141,9,50,2.12e-05,62.1,2170413,40520,"Blautia obeum",NA,NA
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264340.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,2816512,2816661,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264323.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,2147598,2147747,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264298.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,1419564,1419713,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,3528133,3527984,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,284564,284713,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|2299312244|gb|CP102265.1|",98.667,150,2,0,1,150,3492957,3492808,4.18e-67,267,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|2299316633|gb|CP102266.1|",96.667,150,5,0,1,150,281293,281442,4.21e-62,250,2860051,40520,"Blautia obeum","Blautia","sp. KLE_1732_HM_1032"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|2127557501|gb|CP085976.1|",96.667,150,5,0,1,150,71840,71989,4.21e-62,250,1737424,40520,"Blautia obeum","Blautia","massiliensis (ex Durand et al. 2017)"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|1667137072|gb|CP040518.1|",96,150,6,0,1,150,3130575,3130724,1.96e-60,244,2479767,40520,"Blautia obeum","Blautia","sp. SC05B48"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|291545299|emb|FP929053.1|",96,150,6,0,1,150,1146208,1146357,1.96e-60,244,657323,40520,"Blautia obeum","Ruminococcus","sp. SR1/5"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264306.1","gi|2299320247|gb|CP102267.1|",94,150,9,0,1,150,2622069,2621920,1.97e-55,228,1121115,40520,"Blautia obeum","Blautia","wexlerae"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000024.1","gi|2299320247|gb|CP102267.1|",100,150,0,0,1,150,4522018,4521869,1.93e-70,278,1121115,40520,"Blautia obeum","Blautia","wexlerae"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000024.1","gi|2250075743|gb|CP098409.1|",99.333,150,1,0,1,150,784988,784839,8.98e-69,272,418240,40520,"Blautia obeum","Blautia","wexlerae"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000001.1","gi|2299320247|gb|CP102267.1|",100,150,0,0,1,150,3103716,3103865,1.93e-70,278,1121115,40520,"Blautia obeum","Blautia","wexlerae"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000001.1","gi|1569728052|gb|MK232378.1|",98,150,3,0,1,150,23828,23679,1.94e-65,261,239364,40520,"Blautia obeum",NA,"uncultured human fecal virus"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000001.1","gi|2250075743|gb|CP098409.1|",98,150,3,0,1,150,3753960,3754109,1.94e-65,261,418240,40520,"Blautia obeum","Blautia","wexlerae"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264319.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,1612625,1612476,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264318.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,2708858,2708709,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000017.1","gi|2299397878|gb|CP102277.1|",100,150,0,0,1,150,2830178,2830327,1.93e-70,278,470146,40520,"Blautia obeum","Coprococcus","comes"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000017.1","gi|1988055318|gb|CP070062.1|",100,150,0,0,1,150,1539810,1539959,1.93e-70,278,410072,40520,"Blautia obeum","Coprococcus","comes"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000017.1","gi|2127625274|gb|CP085928.1|",98,150,3,0,1,150,2834820,2834671,1.94e-65,261,2109691,40520,"Blautia obeum",NA,"Lachnospiraceae bacterium GAM79"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000017.1","gi|2127581888|gb|CP085929.1|",98,150,3,0,1,150,638068,637919,1.94e-65,261,2109691,40520,"Blautia obeum",NA,"Lachnospiraceae bacterium GAM79"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000019.1","gi|2299320247|gb|CP102267.1|",100,150,0,0,1,150,2712499,2712648,1.93e-70,278,1121115,40520,"Blautia obeum","Blautia","wexlerae"
"ti|40520|org|Blautia_obeum|accession|NZ_CYZA01000019.1","gi|2250075743|gb|CP098409.1|",97.368,152,2,2,1,150,3325698,3325849,2.51e-64,257,418240,40520,"Blautia obeum","Blautia","wexlerae"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264307.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,18189,18338,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264307.1","gi|2117893480|dbj|AP024987.1|",96.875,32,1,0,14,45,741206,741175,0.004,54.7,1285375,40520,"Blautia obeum","Candidatus Atelocyanobacterium","thalassa"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264307.1","gi|2095611918|emb|OU607599.1|",100,28,0,0,21,48,9835099,9835072,0.013,52.8,8236,40520,"Blautia obeum","Thunnus","albacares"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264307.1","gi|2063804675|emb|OU343200.1|",90.476,42,1,2,7,48,25302440,25302478,0.013,52.8,8240,40520,"Blautia obeum","Thunnus","maccoyii"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264307.1","gi|1962373203|emb|LR699038.1|",100,28,0,0,20,47,19226433,19226460,0.013,52.8,240163,40520,"Blautia obeum","Nibea","albiflora"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264303.1","gi|2299312244|gb|CP102265.1|",100,150,0,0,1,150,1860549,1860400,1.93e-70,278,411459,40520,"Blautia obeum","Blautia","obeum"
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264303.1","gi|2295429264|gb|OP076095.1|",100,150,0,0,1,150,35800,35651,1.93e-70,278,38018,40520,"Blautia obeum",NA,"Bacteriophage sp."
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264303.1","gi|2295340297|gb|OP075414.1|",100,150,0,0,1,150,36814,36665,1.93e-70,278,38018,40520,"Blautia obeum",NA,"Bacteriophage sp."
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264303.1","gi|2295312952|gb|OP075297.1|",100,150,0,0,1,150,35402,35253,1.93e-70,278,38018,40520,"Blautia obeum",NA,"Bacteriophage sp."
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264303.1","gi|2295288798|gb|OP075271.1|",100,150,0,0,1,150,35307,35158,1.93e-70,278,38018,40520,"Blautia obeum",NA,"Bacteriophage sp."
"ti|411459|org|Blautia_obeum_ATCC_29174|accession|NZ_DS264303.1","gi|2295255895|gb|OP074764.1|",100,150,0,0,1,150,35178,35029,1.93e-70,278,38018,40520,"Blautia obeum",NA,"Bacteriophage sp."
