"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499556.1","gi|2299349108|gb|CP102273.1|",100,150,0,0,1,150,319463,319612,1.93e-70,278,261299,445973,"Intestinibacter bartlettii","Intestinibacter","bartlettii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|2299349108|gb|CP102273.1|",100,150,0,0,1,150,1877533,1877384,1.93e-70,278,261299,445973,"Intestinibacter bartlettii","Intestinibacter","bartlettii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499568.1","gi|2299349108|gb|CP102273.1|",100,150,0,0,1,150,32562,32413,1.93e-70,278,261299,445973,"Intestinibacter bartlettii","Intestinibacter","bartlettii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499563.1","gi|2299349108|gb|CP102273.1|",100,150,0,0,1,150,1107883,1107734,1.93e-70,278,261299,445973,"Intestinibacter bartlettii","Intestinibacter","bartlettii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|2299349108|gb|CP102273.1|",100,150,0,0,1,150,1686223,1686074,1.93e-70,278,261299,445973,"Intestinibacter bartlettii","Intestinibacter","bartlettii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|1321434803|gb|CP014150.1|",89.933,149,15,0,1,149,2287497,2287645,7.19e-45,193,1505,445973,"Intestinibacter bartlettii","Paraclostridium","sordellii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|731157630|emb|LN681234.1|",89.262,149,16,0,1,149,2000636,2000784,3.34e-43,187,1505,445973,"Intestinibacter bartlettii","Paraclostridium","sordellii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|724422190|emb|LN679998.1|",89.262,149,16,0,1,149,2062364,2062512,3.34e-43,187,1505,445973,"Intestinibacter bartlettii","Paraclostridium","sordellii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|2075334457|gb|CP080291.1|",88.591,149,17,0,1,149,2333607,2333755,1.56e-41,182,1505,445973,"Intestinibacter bartlettii","Paraclostridium","sordellii"
"ti|445973|org|Intestinibacter_bartlettii_DSM_16795|accession|NZ_DS499566.1","gi|1363978562|emb|LN650648.1|",86.577,149,20,0,1,149,1413929,1414077,1.57e-36,165,1507512,445973,"Intestinibacter bartlettii","Romboutsia","hominis"
