"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996843.1","gi|1760106974|gb|CP043030.1|",96.97,33,1,0,99,131,59574,59606,0.001,56.5,185007,518637,"Holdemanella biformis","Pseudobutyrivibrio","xylanivorans"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996842.1","gi|2053198578|tpg|BK016644.1|",96.512,86,3,0,65,150,828,913,7.34e-30,143,2170413,518637,"Holdemanella biformis",NA,NA
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|1657686024|gb|CP040367.1|",89.091,55,5,1,76,130,43896,43949,4.55e-07,67.6,86664,518637,"Holdemanella biformis","Priestia","flexa"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|1154267282|gb|CP016790.1|",89.091,55,5,1,76,130,185096,185149,4.55e-07,67.6,86664,518637,"Holdemanella biformis","Priestia","flexa"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|2263661320|gb|CP099863.1|",85.938,64,8,1,76,139,4176090,4176028,4.55e-07,67.6,2953805,518637,"Holdemanella biformis","Bacillus","sp. 1780r2a1"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|2207824105|gb|CP060274.1|",85.938,64,8,1,76,139,3892571,3892509,4.55e-07,67.6,86664,518637,"Holdemanella biformis","Priestia","flexa"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|2177058754|gb|CP090431.1|",85.938,64,8,1,76,139,3734797,3734735,4.55e-07,67.6,86664,518637,"Holdemanella biformis","Priestia","flexa"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|1519523808|gb|CP033921.1|",89.583,48,5,0,98,145,3508743,3508696,2.12e-05,62.1,1124835,518637,"Holdemanella biformis","Chryseobacterium","carnipullorum"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|1519519019|gb|CP033920.1|",89.583,48,5,0,98,145,24773,24726,2.12e-05,62.1,1124835,518637,"Holdemanella biformis","Chryseobacterium","carnipullorum"
"ti|518637|org|Holdemanella_biformis_DSM_3989|accession|NZ_DS996845.1","gi|693012515|dbj|AP011526.1|",94.872,39,2,0,103,141,1290074,1290112,2.12e-05,62.1,637914,518637,"Holdemanella biformis","Methanococcus","maripaludis"
