"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2050264376|gb|CP049820.1|",100,150,0,0,1,150,453352,453501,1.93e-70,278,2710759,760570,"Streptococcus parasanguinis","Streptococcus","sp. ZB199"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|386791997|gb|CP003122.1|",100,150,0,0,1,150,156524,156673,1.93e-70,278,1114965,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|335369081|gb|CP002843.1|",100,150,0,0,1,150,2069480,2069629,1.93e-70,278,760570,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1752759834|gb|CP044230.1|",89.333,150,16,0,1,150,451752,451901,9.3e-44,189,2610896,760570,"Streptococcus parasanguinis","Streptococcus","sp. LPB0220"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|335369081|gb|CP002843.1|",100,150,0,0,1,150,91150,91299,1.93e-70,278,760570,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1752759834|gb|CP044230.1|",98.667,150,2,0,1,150,635689,635838,4.18e-67,267,2610896,760570,"Streptococcus parasanguinis","Streptococcus","sp. LPB0220"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|386791997|gb|CP003122.1|",97.333,150,4,0,1,150,638271,638420,9.04e-64,255,1114965,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2050264376|gb|CP049820.1|",95.333,150,7,0,1,150,640506,640655,9.1e-59,239,2710759,760570,"Streptococcus parasanguinis","Streptococcus","sp. ZB199"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2028830534|gb|CP072329.1|",87.248,149,19,0,2,150,615137,615285,3.37e-38,171,684066,760570,"Streptococcus parasanguinis","Streptococcus","lactarius"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|335369081|gb|CP002843.1|",100,150,0,0,1,150,234565,234714,1.93e-70,278,760570,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1539736685|emb|LR134285.1|",96.667,150,5,0,1,150,12798,12649,4.21e-62,250,113107,760570,"Streptococcus parasanguinis","Streptococcus","australis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1539736685|emb|LR134285.1|",93.985,133,8,0,18,150,14070,13938,1.19e-47,202,113107,760570,"Streptococcus parasanguinis","Streptococcus","australis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1539736685|emb|LR134285.1|",93.985,133,8,0,18,150,2011360,2011228,1.19e-47,202,113107,760570,"Streptococcus parasanguinis","Streptococcus","australis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1539702073|emb|LR134266.1|",96.667,150,5,0,1,150,697804,697953,4.21e-62,250,78535,760570,"Streptococcus parasanguinis","Streptococcus","viridans"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1539702073|emb|LR134266.1|",92.254,142,11,0,9,150,696523,696664,1.19e-47,202,78535,760570,"Streptococcus parasanguinis","Streptococcus","viridans"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1487524770|gb|CP032620.1|",94.595,148,8,0,3,150,1863953,1863806,5.48e-56,230,2382163,760570,"Streptococcus parasanguinis","Streptococcus","koreensis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1487524770|gb|CP032620.1|",92.254,142,11,0,9,150,1865235,1865094,1.19e-47,202,2382163,760570,"Streptococcus parasanguinis","Streptococcus","koreensis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|552060241|gb|CP006805.1|",94.595,148,8,0,3,150,211888,212035,5.48e-56,230,1156431,760570,"Streptococcus parasanguinis","Streptococcus","ilei"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|552060241|gb|CP006805.1|",90.141,142,14,0,9,150,210804,210945,1.2e-42,185,1156431,760570,"Streptococcus parasanguinis","Streptococcus","ilei"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|552057725|gb|CP006776.1|",94.595,148,8,0,3,150,539241,539388,5.48e-56,230,1156431,760570,"Streptococcus parasanguinis","Streptococcus","ilei"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|552057725|gb|CP006776.1|",90.845,142,13,0,9,150,537959,538100,2.59e-44,191,1156431,760570,"Streptococcus parasanguinis","Streptococcus","ilei"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2072520965|gb|CP079821.1|",93.243,148,10,0,3,150,854976,855123,1.19e-52,219,1234680,760570,"Streptococcus parasanguinis","Streptococcus","rubneri"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2072520965|gb|CP079821.1|",91.549,142,12,0,9,150,853694,853835,5.56e-46,196,1234680,760570,"Streptococcus parasanguinis","Streptococcus","rubneri"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1004806704|gb|CP013651.1|",93.151,146,10,0,3,148,229901,230046,1.53e-51,215,1759399,760570,"Streptococcus parasanguinis","Streptococcus","sp. A12"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1752759834|gb|CP044230.1|",92,150,12,0,1,150,819939,820088,1.98e-50,211,2610896,760570,"Streptococcus parasanguinis","Streptococcus","sp. LPB0220"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1752759834|gb|CP044230.1|",91.549,142,12,0,9,150,818658,818799,5.56e-46,196,2610896,760570,"Streptococcus parasanguinis","Streptococcus","sp. LPB0220"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1403539915|emb|LS483444.1|",90.667,150,14,0,1,150,726166,726315,4.3e-47,200,113107,760570,"Streptococcus parasanguinis","Streptococcus","australis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|335369081|gb|CP002843.1|",100,150,0,0,1,150,1373914,1374063,1.93e-70,278,760570,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2050264376|gb|CP049820.1|",99.333,150,1,0,1,150,1945298,1945447,8.98e-69,272,2710759,760570,"Streptococcus parasanguinis","Streptococcus","sp. ZB199"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1403539915|emb|LS483444.1|",98.658,149,2,0,2,150,1937568,1937716,1.5e-66,265,113107,760570,"Streptococcus parasanguinis","Streptococcus","australis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|335369081|gb|CP002843.1|",100,150,0,0,1,150,2047903,2048052,1.93e-70,278,760570,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1752759834|gb|CP044230.1|",98.667,150,2,0,1,150,431766,431915,4.18e-67,267,2610896,760570,"Streptococcus parasanguinis","Streptococcus","sp. LPB0220"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2050264376|gb|CP049820.1|",98.667,150,2,0,1,150,431773,431922,4.18e-67,267,2710759,760570,"Streptococcus parasanguinis","Streptococcus","sp. ZB199"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|386791997|gb|CP003122.1|",96.667,150,5,0,1,150,538934,539083,4.21e-62,250,1114965,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2028830534|gb|CP072329.1|",90,150,12,2,1,150,413150,413296,2.59e-44,191,684066,760570,"Streptococcus parasanguinis","Streptococcus","lactarius"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|335369081|gb|CP002843.1|",100,150,0,0,1,150,1253324,1253473,1.93e-70,278,760570,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|1752759834|gb|CP044230.1|",98,150,3,0,1,150,1809735,1809884,1.94e-65,261,2610896,760570,"Streptococcus parasanguinis","Streptococcus","sp. LPB0220"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2028830534|gb|CP072329.1|",98,150,3,0,1,150,1819778,1819927,1.94e-65,261,684066,760570,"Streptococcus parasanguinis","Streptococcus","lactarius"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|386791997|gb|CP003122.1|",98,150,3,0,1,150,1814857,1815006,1.94e-65,261,1114965,760570,"Streptococcus parasanguinis","Streptococcus","parasanguinis"
"ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1","gi|2050264376|gb|CP049820.1|",96.622,148,4,1,1,148,1798028,1798174,1.96e-60,244,2710759,760570,"Streptococcus parasanguinis","Streptococcus","sp. ZB199"
