"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|1808692887|gb|CP048436.1|",100,150,0,0,1,150,2996176,2996325,1.93e-70,278,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2104402011|gb|CP084007.1|",100,150,0,0,1,150,234457,234308,1.93e-70,278,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|1173509597|gb|CP015406.2|",99.333,150,1,0,1,150,2390167,2390316,8.98e-69,272,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2240231723|gb|CP097282.1|",99.333,150,1,0,1,150,2480276,2480127,8.98e-69,272,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2235369410|gb|CP096970.1|",99.333,150,1,0,1,150,3379951,3379802,8.98e-69,272,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2223907336|gb|CP095094.1|",99.333,150,1,0,1,150,452529,452380,8.98e-69,272,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|1957945633|gb|CP065315.1|",99.333,150,1,0,1,150,3308731,3308582,8.98e-69,272,292800,292800,"Flavonifractor plautii","Flavonifractor","plautii"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2202875140|gb|CP091870.1|",86.301,146,20,0,5,150,2069553,2069698,7.29e-35,159,2108523,292800,"Flavonifractor plautii","Lawsonibacter","asaccharolyticus"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2188902346|dbj|AP025584.1|",87.591,137,17,0,14,150,2955189,2955325,7.29e-35,159,2485925,292800,"Flavonifractor plautii",NA,"Oscillospiraceae bacterium"
"ti|292800|org|Flavonifractor_plautii|accession|NZ_CP015406.2","gi|2188895606|dbj|AP025583.1|",87.591,137,17,0,14,150,1027867,1027731,7.29e-35,159,2485925,292800,"Flavonifractor plautii",NA,"Oscillospiraceae bacterium"
