"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499676.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,88762,88911,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499676.1","gi|2098178328|gb|CP081913.1|",98.667,150,2,0,1,150,1867598,1867747,4.18e-67,267,46506,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,1172366,1172515,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2098178328|gb|CP081913.1|",100,150,0,0,1,150,2897262,2897411,1.93e-70,278,46506,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499671.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,2515640,2515491,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499671.1","gi|2295207906|gb|OP074198.1|",98.667,150,2,0,1,150,41911,42060,4.18e-67,267,38018,449673,"Bacteroides stercoris",NA,"Bacteriophage sp."
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499671.1","gi|2294089136|gb|OP073189.1|",98.667,150,2,0,1,150,13584,13435,4.18e-67,267,38018,449673,"Bacteroides stercoris",NA,"Bacteriophage sp."
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499671.1","gi|2057091627|tpg|BK038125.1|",98.667,150,2,0,1,150,2472,2621,4.18e-67,267,2170413,449673,"Bacteroides stercoris",NA,NA
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499671.1","gi|2054401872|tpg|BK031232.1|",98.667,150,2,0,1,150,39670,39819,4.18e-67,267,2828116,449673,"Bacteroides stercoris",NA,"Myoviridae sp. ctiIS8"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499671.1","gi|2056763545|tpg|BK045570.1|",98,150,3,0,1,150,61599,61748,1.94e-65,261,2202564,449673,"Bacteroides stercoris",NA,NA
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,678234,678383,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2098178328|gb|CP081913.1|",99.333,150,1,0,1,150,2425300,2425449,8.98e-69,272,46506,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|1808873978|dbj|AP022660.1|",80,150,30,0,1,150,5482490,5482639,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|938475369|gb|CP012937.1|",80.132,151,28,2,1,150,216448,216299,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2293271900|gb|CP103375.1|",80,150,30,0,1,150,946089,946238,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2290843172|gb|CP103283.1|",80,150,30,0,1,150,871931,872080,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2290599450|gb|CP103118.1|",80,150,30,0,1,150,1694183,1694034,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2290586404|gb|CP103095.1|",80.132,151,28,2,1,150,4468425,4468276,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2290539801|gb|CP103077.1|",80,150,30,0,1,150,1483540,1483391,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2290531272|gb|CP103072.1|",80,150,30,0,1,150,822755,822904,2.07e-20,111,818,449673,"Bacteroides stercoris","Bacteroides","thetaiotaomicron"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499672.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,2973806,2973657,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499672.1","gi|2098178328|gb|CP081913.1|",100,150,0,0,1,150,494139,494288,1.93e-70,278,46506,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,1088652,1088801,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2098178328|gb|CP081913.1|",99.333,150,1,0,1,150,2833364,2833513,8.98e-69,272,46506,449673,"Bacteroides stercoris","Bacteroides","stercoris"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|939199104|gb|CP012801.1|",85.333,150,22,0,1,150,2671321,2671172,9.43e-34,156,246787,449673,"Bacteroides stercoris","Bacteroides","cellulosilyticus"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2290544248|gb|CP103102.1|",85.333,150,22,0,1,150,878619,878470,9.43e-34,156,246787,449673,"Bacteroides stercoris","Bacteroides","cellulosilyticus"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2032964906|gb|CP072251.1|",85.333,150,22,0,1,150,2112843,2112992,9.43e-34,156,246787,449673,"Bacteroides stercoris","Bacteroides","cellulosilyticus"
"ti|449673|org|Bacteroides_stercoris_ATCC_43183|accession|NZ_DS499674.1","gi|2299300768|gb|CP102262.1|",100,150,0,0,1,150,263850,263701,1.93e-70,278,449673,449673,"Bacteroides stercoris","Bacteroides","stercoris"
