"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1352481858|gb|CP020431.2|",100,150,0,0,1,150,1530171,1530320,1.93e-70,278,1839799,1304,"Streptococcus salivarius","Streptococcus","sp. FDAARGOS_192"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|338744031|emb|FR873482.1|",100,150,0,0,1,150,1946821,1946970,1.93e-70,278,347253,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1848535216|gb|CP053998.1|",98.667,150,2,0,1,150,869732,869881,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1735232771|gb|CP040804.1|",98.667,150,2,0,1,150,462400,462251,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1539722317|emb|LR134274.1|",98.667,150,2,0,1,150,1943649,1943798,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1403349419|emb|LS483366.1|",98.667,150,2,0,1,150,1916759,1916908,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|984708306|gb|CP014144.1|",98.667,150,2,0,1,150,1859943,1860092,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|723626758|gb|CP009913.1|",98.667,150,2,0,1,150,1932311,1932460,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1881673923|gb|CP054153.1|",98.667,150,2,0,1,150,1845735,1845884,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|339291081|gb|CP002888.1|",98.667,150,2,0,1,150,264647,264498,4.18e-67,267,1046629,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|338744031|emb|FR873482.1|",100,150,0,0,1,150,2203193,2203342,1.93e-70,278,347253,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|959991280|gb|CP013216.1|",99.333,150,1,0,1,150,2093607,2093756,8.98e-69,272,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1782758915|gb|CP018189.1|",98.667,150,2,0,1,150,2185684,2185833,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1782754864|gb|CP018186.1|",98.667,150,2,0,1,150,2185689,2185838,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1735232771|gb|CP040804.1|",98.667,150,2,0,1,150,174144,173995,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1403349419|emb|LS483366.1|",98.667,150,2,0,1,150,2177290,2177439,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1352481858|gb|CP020431.2|",98.667,150,2,0,1,150,1826110,1826259,4.18e-67,267,1839799,1304,"Streptococcus salivarius","Streptococcus","sp. FDAARGOS_192"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1181541468|gb|CP015283.1|",98.667,150,2,0,1,150,535759,535908,4.18e-67,267,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|339291081|gb|CP002888.1|",98.667,150,2,0,1,150,9268,9119,4.18e-67,267,1046629,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|338741860|emb|FR873481.1|",98.667,150,2,0,1,150,2209034,2209183,4.18e-67,267,1048332,1304,"Streptococcus salivarius","Streptococcus","salivarius"
"ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1","gi|1782758915|gb|CP018189.1|",100,150,0,0,1,150,2147077,2147226,1.93e-70,278,1304,1304,"Streptococcus salivarius","Streptococcus","salivarius"
