"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1526297721|gb|CP024959.1|",100,150,0,0,1,150,814175,814324,1.93e-70,278,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1373441736|gb|CP028341.1|",100,150,0,0,1,150,798249,798398,1.93e-70,278,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2022704094|gb|CP053072.1|",100,150,0,0,1,150,853951,854100,1.93e-70,278,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|118764602|dbj|AP009256.1|",100,150,0,0,1,150,782433,782582,1.93e-70,278,367928,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1789828052|gb|CP047129.1|",99.333,150,1,0,1,150,830350,830499,8.98e-69,272,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1464571395|gb|CP023005.1|",98.667,150,2,0,1,150,807563,807712,4.18e-67,267,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1721134188|emb|LR698990.1|",98.667,150,2,0,1,150,820399,820548,4.18e-67,267,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2240214207|gb|CP097281.1|",98.667,150,2,0,1,150,842508,842657,4.18e-67,267,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|671341910|gb|CP007443.1|",98.667,150,2,0,1,150,838351,838500,4.18e-67,267,1680,367928,"Bifidobacterium adolescentis","Bifidobacterium","adolescentis"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|998637992|gb|CP014241.1|",91.304,46,2,2,88,132,1395489,1395533,2.12e-05,62.1,1683,367928,"Bifidobacterium adolescentis","Bifidobacterium","angulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1537796250|gb|CP025199.1|",100,150,0,0,1,150,20961,21110,1.93e-70,278,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|781878436|dbj|AP012330.1|",100,150,0,0,1,150,21007,21156,1.93e-70,278,547043,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2120022037|gb|CP079236.1|",100,150,0,0,1,150,19089,19238,1.93e-70,278,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2120004583|gb|CP079233.1|",100,150,0,0,1,150,20725,20874,1.93e-70,278,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2119984945|gb|CP079232.1|",100,150,0,0,1,150,20466,20615,1.93e-70,278,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2021586376|gb|CP072504.1|",100,150,0,0,1,150,18913,19062,1.93e-70,278,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2179090907|gb|CP090598.1|",99.333,150,1,0,1,150,65666,65815,8.98e-69,272,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|2119983138|gb|CP079231.1|",99.333,150,1,0,1,150,20448,20597,8.98e-69,272,28026,367928,"Bifidobacterium adolescentis","Bifidobacterium","pseudocatenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|1777191183|gb|CP026729.1|",98.667,150,2,0,1,150,22073,22222,4.18e-67,267,630129,367928,"Bifidobacterium adolescentis","Bifidobacterium","catenulatum"
"ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1","gi|781876604|dbj|AP012325.1|",98.667,150,2,0,1,150,18354,18503,4.18e-67,267,566552,367928,"Bifidobacterium adolescentis","Bifidobacterium","catenulatum"
