"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|2054698653|tpg|BK052957.1|",88.514,148,17,0,3,150,9624,9771,5.6e-41,180,2170413,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059738469|tpg|BK026166.1|",100,150,0,0,1,150,40403,40254,1.93e-70,278,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815205.1","gi|2058105742|tpg|BK033658.1|",99.333,150,1,0,1,150,26817,26668,8.98e-69,272,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|1482648185|emb|LS999839.1|",83.051,118,20,0,33,150,5485384,5485501,2.68e-19,108,2201271,742726,"Barnesiella intestinihominis","Pedobacter","schmidteae"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|938308312|gb|CP012920.1|",79.032,124,24,2,27,149,1066659,1066781,4.51e-12,84.2,148814,742726,"Barnesiella intestinihominis","Apilactobacillus","kunkeei"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|1329923541|gb|CP025791.1|",79.808,104,21,0,33,136,512562,512665,7.55e-10,76.8,1803846,742726,"Barnesiella intestinihominis","Flavivirga","eckloniae"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|1681035014|dbj|AP019724.1|",94,150,9,0,1,150,2642768,2642917,1.97e-55,228,820,742726,"Barnesiella intestinihominis","Bacteroides","uniformis"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|1026626831|gb|CP011531.1|",94,150,9,0,1,150,1889907,1889758,1.97e-55,228,997877,742726,"Barnesiella intestinihominis","Phocaeicola","dorei"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|2299464791|gb|CP102285.1|",94,150,9,0,1,150,330614,330763,1.97e-55,228,537006,742726,"Barnesiella intestinihominis","Parabacteroides","johnsonii"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|2127662916|gb|CP085975.1|",94,150,9,0,1,150,580588,580737,1.97e-55,228,387661,742726,"Barnesiella intestinihominis","Parabacteroides","johnsonii"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|2127687717|gb|CP085944.1|",93.333,150,10,0,1,150,2380123,2379974,9.17e-54,222,823,742726,"Barnesiella intestinihominis","Parabacteroides","distasonis"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|1986004062|gb|CP069431.1|",93.333,150,10,0,1,150,4193009,4193158,9.17e-54,222,823,742726,"Barnesiella intestinihominis","Parabacteroides","distasonis"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|149935098|gb|CP000140.1|",93.333,150,10,0,1,150,2521683,2521534,9.17e-54,222,435591,742726,"Barnesiella intestinihominis","Parabacteroides","distasonis"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|1985970415|gb|CP069440.1|",91.333,150,13,0,1,150,1767951,1767802,9.23e-49,206,387090,742726,"Barnesiella intestinihominis","Phocaeicola","coprophilus"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059738469|tpg|BK026166.1|",100,150,0,0,1,150,132451,132302,1.93e-70,278,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059738469|tpg|BK026166.1|",96.667,150,5,0,1,150,23289,23140,4.21e-62,250,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059738469|tpg|BK026166.1|",100,150,0,0,1,150,30191,30042,1.93e-70,278,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059738469|tpg|BK026166.1|",100,150,0,0,1,150,81261,81112,1.93e-70,278,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815204.1","gi|2189468985|gb|CP091725.1|",89.831,59,3,3,4,60,1833498,1833555,9.77e-09,73.1,2030927,742726,"Barnesiella intestinihominis",NA,"Bacteroidales bacterium"
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059738469|tpg|BK026166.1|",100,150,0,0,1,150,78280,78131,1.93e-70,278,2202567,742726,"Barnesiella intestinihominis",NA,NA
"ti|742726|org|Barnesiella_intestinihominis_YIT_11860|accession|NZ_JH815203.1","gi|2059828049|tpg|BK040109.1|",98.667,150,2,0,1,150,9530,9679,4.18e-67,267,2202567,742726,"Barnesiella intestinihominis",NA,NA
