"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990133.1","gi|1707809164|gb|CP041379.1|",82,150,27,0,1,150,2718951,2718802,2.06e-25,128,329854,484018,"Phocaeicola plebeius","Bacteroides","intestinalis"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990133.1","gi|2107712470|gb|CP064940.1|",82,150,27,0,1,150,2718950,2718801,2.06e-25,128,329854,484018,"Phocaeicola plebeius","Bacteroides","intestinalis"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990133.1","gi|2107707919|gb|CP064941.1|",82,150,27,0,1,150,2718951,2718802,2.06e-25,128,329854,484018,"Phocaeicola plebeius","Bacteroides","intestinalis"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990133.1","gi|156771409|gb|EU061902.1|",94.667,150,8,0,1,150,283,432,4.24e-57,233,77133,484018,"Phocaeicola plebeius",NA,"uncultured bacterium"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990130.1","gi|2050639041|gb|CP054204.1|",100,150,0,0,1,150,4750389,4750538,1.93e-70,278,820,484018,"Phocaeicola plebeius","Bacteroides","uniformis"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1840199166|gb|CP046176.1|",100,150,0,0,1,150,1701762,1701911,1.93e-70,278,357276,484018,"Phocaeicola plebeius","Phocaeicola","dorei"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1840181508|gb|CP046427.1|",100,150,0,0,1,150,3151693,3151544,1.93e-70,278,357276,484018,"Phocaeicola plebeius","Phocaeicola","dorei"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1840181508|gb|CP046427.1|",96.667,150,5,0,1,150,1533841,1533692,4.21e-62,250,357276,484018,"Phocaeicola plebeius","Phocaeicola","dorei"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1840177016|gb|CP046428.1|",100,150,0,0,1,150,2419603,2419752,1.93e-70,278,357276,484018,"Phocaeicola plebeius","Phocaeicola","dorei"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1840177016|gb|CP046428.1|",96.667,150,5,0,1,150,4037456,4037605,4.21e-62,250,357276,484018,"Phocaeicola plebeius","Phocaeicola","dorei"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1681035014|dbj|AP019724.1|",100,150,0,0,1,150,2436008,2435859,1.93e-70,278,820,484018,"Phocaeicola plebeius","Bacteroides","uniformis"
"ti|484018|org|Bacteroides_plebeius_DSM_17135|accession|NZ_DS990132.1","gi|1721134202|emb|LR699004.1|",100,150,0,0,1,150,4693746,4693597,1.93e-70,278,357276,484018,"Phocaeicola plebeius","Phocaeicola","dorei"
