"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,338772,338623,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,2024744,2024893,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,437319,437468,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",99.338,151,0,1,1,150,1926209,1926059,8.98e-69,272,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|2127642390|gb|CP085937.1|",100,150,0,0,1,150,517750,517899,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|238873439|gb|CP001106.1|",100,150,0,0,1,150,333587,333736,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|1548969498|gb|CP021585.1|",98.667,150,2,0,1,150,230182,230331,4.18e-67,267,45202,515620,"Lachnospira eligens",NA,"unidentified plasmid"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|2127642390|gb|CP085937.1|",100,150,0,0,1,150,91943,92092,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|238873439|gb|CP001106.1|",100,150,0,0,1,150,536363,536512,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|1548969498|gb|CP021585.1|",89.61,77,8,0,72,148,480896,480972,1.61e-16,99,45202,515620,"Lachnospira eligens",NA,"unidentified plasmid"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|1548969498|gb|CP021585.1|",94.872,39,0,2,2,38,480751,480789,7.61e-05,60.2,45202,515620,"Lachnospira eligens",NA,"unidentified plasmid"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,148782,148633,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,70545,70694,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|2127642390|gb|CP085937.1|",100,150,0,0,1,150,8561,8710,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|238873439|gb|CP001106.1|",100,150,0,0,1,150,452981,453130,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|1548969498|gb|CP021585.1|",98,150,3,0,1,150,399089,399238,1.94e-65,261,45202,515620,"Lachnospira eligens",NA,"unidentified plasmid"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,648797,648648,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1714720,1714869,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1231760,1231611,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1131760,1131909,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2299453608|gb|CP102282.1|",89.262,149,16,0,2,150,1811026,1810878,3.34e-43,187,39496,515620,"Lachnospira eligens","Eubacterium","ventriosum"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2264320898|gb|CP100126.1|",86.755,151,18,2,1,150,1626765,1626914,4.36e-37,167,88431,515620,"Lachnospira eligens","Dorea","longicatena"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2104398485|gb|CP084014.1|",86.667,150,20,0,1,150,2733397,2733248,4.36e-37,167,33038,515620,"Lachnospira eligens","Mediterraneibacter","gnavus"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1575847935|gb|CP035945.1|",84.459,148,23,0,3,150,5249080,5249227,5.68e-31,147,33035,515620,"Lachnospira eligens","Blautia","producta"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|927440299|emb|LN879430.1|",84,150,24,0,1,150,1199729,1199580,2.04e-30,145,1679721,515620,"Lachnospira eligens","Herbinix","luporum"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1810223499|gb|CP048626.1|",84.138,145,23,0,6,150,6030056,6029912,2.64e-29,141,1121114,515620,"Lachnospira eligens","Blautia","producta"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1886996214|gb|CP039126.1|",84.138,145,23,0,6,150,2099032,2098888,2.64e-29,141,33035,515620,"Lachnospira eligens","Blautia","producta"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1359148129|gb|CP027241.1|",78.378,148,32,0,3,150,2662848,2662995,5.8e-16,97.1,712991,515620,"Lachnospira eligens",NA,"Lachnospiraceae bacterium oral taxon 500"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1242272,1242123,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1121248,1121397,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1436347,1436198,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,927173,927322,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1200653,1200504,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1162867,1163016,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,45734,45585,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,173592,173741,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|1548969498|gb|CP021585.1|",100,150,0,0,1,150,326009,326158,1.93e-70,278,45202,515620,"Lachnospira eligens",NA,"unidentified plasmid"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|2127642390|gb|CP085937.1|",100,150,0,0,1,150,594187,594336,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|238873439|gb|CP001106.1|",100,150,0,0,1,150,410024,410173,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,393017,392868,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1970500,1970649,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1585301,1585152,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,778225,778374,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1014282,1014133,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1349238,1349387,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1979340,1979191,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,384186,384335,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,2094884,2094735,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,268642,268791,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1703327,1703178,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,660200,660349,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|2299291879|gb|CP102260.1|",100,150,0,0,1,150,406122,406271,1.93e-70,278,384638,515620,"Lachnospira eligens",NA,"[Bacteroides] pectinophilus"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|2127642390|gb|CP085937.1|",100,150,0,0,1,150,386290,386439,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012780.1","gi|238873439|gb|CP001106.1|",100,150,0,0,1,150,202127,202276,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1886042,1885893,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,477485,477634,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,283271,283122,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,2080246,2080395,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1741020,1740871,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,622507,622656,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,1877780,1877631,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,485747,485896,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,214537,214388,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,4790,4939,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1523959614|emb|LR130778.1|",100,34,0,0,3,36,1870183,1870150,5.88e-06,63.9,2173034,515620,"Lachnospira eligens","Petrocella","atlantisensis"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,300622,300473,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,2062894,2063043,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,806844,806695,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1556674,1556823,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,876233,876084,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1487286,1487435,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1957370929|gb|CP067393.1|",97.059,34,0,1,1,33,530759,530792,0.001,56.5,2785331,515620,"Lachnospira eligens","Entomomonas","asaccharolytica"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|1898704378|dbj|AP018712.1|",100,30,0,0,1,30,2284745,2284716,0.001,56.5,2108365,515620,"Lachnospira eligens","Tepiditoga","spiralis"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|2127643077|gb|CP085938.1|",100,150,0,0,1,150,746648,746499,1.93e-70,278,39485,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012778.1","gi|238871336|gb|CP001104.1|",100,150,0,0,1,150,1616870,1617019,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012782.1","gi|238873341|gb|CP001105.1|",100,150,0,0,1,150,56901,57050,1.93e-70,278,515620,515620,"Lachnospira eligens","Lachnospira","eligens"
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012782.1","gi|2294110987|gb|OP073743.1|",99.324,148,1,0,3,150,57877,58024,1.16e-67,268,38018,515620,"Lachnospira eligens",NA,"Bacteriophage sp."
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012782.1","gi|2295403603|gb|OP075791.1|",98.667,150,2,0,1,150,3749,3600,4.18e-67,267,38018,515620,"Lachnospira eligens",NA,"Bacteriophage sp."
"ti|515620|org|[Eubacterium]_eligens_ATCC_27750|accession|NC_012782.1","gi|2294912361|gb|OP076496.1|",98.649,148,2,0,3,150,4496,4349,5.4e-66,263,38018,515620,"Lachnospira eligens",NA,"Bacteriophage sp."
