"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","staxid","MetaScope_Taxid","MetaScope_Genome","genus","species"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663522.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1829905,1830054,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663523.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2103061,2103210,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,628902,628753,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,357837,357688,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1394501677|dbj|AP018536.1|",100,129,0,0,22,150,2424882,2425010,9.1e-59,239,2109691,511680,"Eshraghiella crossota",NA,"Lachnospiraceae bacterium GAM79"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|291534262|emb|FP929049.1|",100,129,0,0,22,150,3145619,3145491,9.1e-59,239,657315,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1091205,1091056,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1681468,1681617,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1556341,1556490,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1609823,1609972,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663522.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1902733,1902882,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,873914,873765,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2447412,2447561,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|1004703623|gb|KU545936.1|",95.333,150,7,0,1,150,303,452,9.1e-59,239,77133,511680,"Eshraghiella crossota",NA,"uncultured bacterium"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2496242,2496391,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,579364,579215,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,871302,871153,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,653812,653663,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1290879,1290730,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663523.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2182812,2182961,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663521.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,195213,195064,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663523.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2146799,2146948,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663522.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1993378,1993527,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,666402,666253,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1341495,1341346,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663522.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1850795,1850944,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663525.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,70377,70228,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1319161,1319012,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1569816,1569965,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,760534,760385,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1075470,1075321,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,682254,682105,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1583827992|emb|LR027880.1|",100,150,0,0,1,150,2675612,2675761,1.93e-70,278,536231,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1583827992|emb|LR027880.1|",87.333,150,19,0,1,150,2759978,2760127,9.37e-39,172,536231,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299479188|gb|CP102289.1|",100,150,0,0,1,150,2666578,2666727,1.93e-70,278,166486,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299479188|gb|CP102289.1|",87.333,150,19,0,1,150,2750953,2751102,9.37e-39,172,166486,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1721134209|emb|LR699011.1|",99.333,150,1,0,1,150,3494053,3494202,8.98e-69,272,301301,511680,"Eshraghiella crossota","Roseburia","hominis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1394501677|dbj|AP018536.1|",97.333,150,4,0,1,150,2439424,2439573,9.04e-64,255,2109691,511680,"Eshraghiella crossota",NA,"Lachnospiraceae bacterium GAM79"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",97.333,150,4,0,1,150,340907,340758,9.04e-64,255,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299291879|gb|CP102260.1|",97.333,150,4,0,1,150,308132,308281,9.04e-64,255,384638,511680,"Eshraghiella crossota",NA,"[Bacteroides] pectinophilus"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2240210568|gb|CP097279.1|",97.333,150,4,0,1,150,2760880,2761029,9.04e-64,255,166486,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2240210568|gb|CP097279.1|",88.667,150,17,0,1,150,1346017,1345868,4.33e-42,183,166486,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|291537741|emb|FP929050.1|",97.333,150,4,0,1,150,1858748,1858897,9.04e-64,255,718255,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|291526582|emb|FP929043.1|",97.333,150,4,0,1,150,1727205,1727354,9.04e-64,255,657317,511680,"Eshraghiella crossota","Agathobacter","rectalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|291526582|emb|FP929043.1|",87.755,147,18,0,4,150,79983,79837,9.37e-39,172,657317,511680,"Eshraghiella crossota","Agathobacter","rectalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|291534262|emb|FP929049.1|",88.667,150,17,0,1,150,3923847,3923698,4.33e-42,183,657315,511680,"Eshraghiella crossota","Roseburia","intestinalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1247877,1247728,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1298068971|gb|CP019337.1|",100,28,0,0,31,58,2751892,2751919,0.013,52.8,996801,511680,"Eshraghiella crossota","Polaribacter","reichenbachii"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|1137424691|gb|CP019419.1|",100,28,0,0,31,58,897119,897146,0.013,52.8,996801,511680,"Eshraghiella crossota","Polaribacter","reichenbachii"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1017877,1017728,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1612902,1613051,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|1776939693|dbj|AP018794.1|",79.47,151,27,4,1,149,3610396,3610248,3.47e-18,104,2093742,511680,"Eshraghiella crossota",NA,"Lachnospiraceae bacterium KM106-2"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2264318351|gb|CP100127.1|",79.562,137,28,0,4,140,752130,751994,1.61e-16,99,39491,511680,"Eshraghiella crossota","Agathobacter","rectalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2202783703|gb|CP092643.1|",79.286,140,29,0,1,140,2439273,2439412,1.61e-16,99,39491,511680,"Eshraghiella crossota","Agathobacter","rectalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|291526582|emb|FP929043.1|",79.286,140,29,0,1,140,835237,835376,1.61e-16,99,657317,511680,"Eshraghiella crossota","Agathobacter","rectalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|1721134203|emb|LR699005.1|",79.286,140,29,0,1,140,2437474,2437613,1.61e-16,99,1898203,511680,"Eshraghiella crossota",NA,"Lachnospiraceae bacterium"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|291523683|emb|FP929042.1|",78.832,137,29,0,4,140,2666080,2665944,7.5e-15,93.5,657318,511680,"Eshraghiella crossota","Agathobacter","rectalis"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|571259379|emb|HF545617.1|",79.675,123,23,2,7,128,703964,703843,3.49e-13,87.9,1160721,511680,"Eshraghiella crossota","Ruminococcus","bicirculans (ex Wegman et al. 2014)"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2059944849|tpg|BK024902.1|",78.049,123,25,2,7,128,76428,76307,7.55e-10,76.8,2170413,511680,"Eshraghiella crossota",NA,NA
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1476575,1476724,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2191761894|emb|OV815489.1|",100,28,0,0,16,43,40018719,40018692,0.013,52.8,1411666,511680,"Eshraghiella crossota","Andrena","dorsata"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663523.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2177433,2177582,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663523.1","gi|2031376327|gb|CP073692.1|",86,100,14,0,51,150,2761486,2761387,2.68e-19,108,2823316,511680,"Eshraghiella crossota","Faecalicatena","sp. Marseille-Q4148"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663523.1","gi|2188860891|dbj|AP025576.1|",91.379,58,4,1,42,99,6036877,6036933,2.1e-10,78.7,1898203,511680,"Eshraghiella crossota",NA,"Lachnospiraceae bacterium"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,824379,824230,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663519.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1505086,1505235,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,634867,634718,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2337547,2337696,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,517401,517252,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,401353,401204,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663522.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1986775,1986924,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663522.1","gi|1899074639|gb|CP060696.1|",100,29,0,0,60,88,1832046,1832074,0.004,54.7,2766537,511680,"Eshraghiella crossota","Caproicibacterium","amylolyticum"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663526.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2065744,2065893,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2395792,2395941,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,1168458,1168309,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|295107714|emb|FP929054.1|",86.667,60,6,2,50,108,2585554,2585496,1.64e-06,65.8,657314,511680,"Eshraghiella crossota","Blautia","obeum"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2411818,2411967,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663516.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,80152,80003,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663516.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,2036655,2036804,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,621218,621069,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|2299333244|gb|CP102270.1|",99.329,149,0,1,3,150,2434992,2435140,1.16e-67,268,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663520.1","gi|1394501677|dbj|AP018536.1|",100,52,0,0,99,150,3958842,3958893,5.8e-16,97.1,2109691,511680,"Eshraghiella crossota",NA,"Lachnospiraceae bacterium GAM79"
"ti|511680|org|Butyrivibrio_crossotus_DSM_2876|accession|NZ_GG663524.1","gi|2299333244|gb|CP102270.1|",100,150,0,0,1,150,446443,446294,1.93e-70,278,45851,511680,"Eshraghiella crossota","Eshraghiella","crossota"
