name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Edwardsiella piscicida	1263550	species	3891903	243	4	0.0
Candidatus Endolissoclinum faulkneri	1263979	species	1499913	7	7	0.0
Streptomyces sp. PAMC 26508	1265601	species	7630245	359	97	0.0
Frischella perrara	1267021	species	2692351	38	27	0.0
Altererythrobacter atlanticus	1267766	species	3475106	295	158	0.0
Acanthamoeba polyphaga moumouvirus	1269028	leaf	1021348	42	42	0.0
Liberibacter crescens	1273132	species	1513389	15	12	0.0
Pyrodictium delaneyi	1273541	species	2023836	71	51	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	284	16	0.0
Bacillus virus Finn	1273742	species	50161	8	8	0.0
Halovirus HGTV-1	1273749	species	143855	11	11	0.0
Halovirus HHTV-1	1273750	species	49107	22	22	0.0
Bradyrhizobium icense	1274631	species	8322773	305	171	0.0
Synechococcus sp. KORDI-100	1280380	species	2789000	63	32	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	662	189	0.0
Planktomarina temperata	1284658	species	3288122	81	67	0.0
Magnetospira sp. QH-2	1288970	species	4052370	271	208	0.0
Candidatus Methanomethylophilus alvus	1291540	species	1666795	60	43	0.0
Choristoneura rosaceana entomopoxvirus 'L'	1293539	species	282895	3	1	0.0
Adoxophyes honmai entomopoxvirus 'L'	1293540	species	228750	11	11	0.0
Croceicoccus	1295327	genus	0	8	0	0.0
Photobacterium gaetbulicola	1295392	species	5909413	147	74	0.0
Thermodesulfobacterium geofontis	1295609	species	1634377	84	75	0.0
Enterobacter xiangfangensis	1296536	species	4661849	292	16	0.0
Mycobacterium phage ShiVal	1296647	species	68355	2	0	0.0
Bacillus phage JL	1296655	species	137918	8	0	0.0
Bacillus phage Shanette	1296656	species	138877	8	0	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	6150	3940	0
Myxococcus hansupus	1297742	species	9490432	656	314	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	335	230	0.0
Methanocaldococcus bathoardescens	1301915	species	1607556	21	21	0.0
Flavobacterium sp. PK15	1306519	species	3851214	249	128	0.0
Alcanivorax pacificus	1306787	species	4168427	339	213	0.0
Salinispira pacifica	1307761	species	3782798	329	276	0.0
bacterium L21-Spi-D4	1307839	species	4812386	310	265	0.0
Bacillus phage vB_BanS-Tsamsa	1308863	species	168876	1	0	0.0
'Deinococcus soli' Cha et al. 2014	1309411	species	3236984	389	124	0.0
Sphingobium sp. TKS	1315974	species	6228879	342	182	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	64	0	0.0
Archaeoglobus sulfaticallidus	1316941	species	2076931	16	16	0.0
Bartonella ancashensis	1318743	species	1467695	18	15	0.0
Acinetobacter equi	1324350	species	3054269	121	92	0.0
Chryseobacterium gallinarum	1324352	species	4633632	2545	2426	0.000239221
Mycobacterium phage Dumbo	1327764	species	75736	3	0	0.0
Mycobacterium phage Job42	1327771	species	59626	2	0	0.0
Mycobacterium phage Phrux	1327774	species	74711	3	0	0.0
Mycobacterium phage Phaux	1327937	species	76479	3	0	0.0
Mycobacterium phage Murphy	1327939	species	76179	3	0	0.0
Cellulophaga phage phi46:1	1327974	species	34844	1	1	0.0
Serratia sp. FS14	1327989	species	5249875	481	68	0.0
Cycloclasticus zancles	1329899	species	2655425	72	32	0.0
Kosmotoga pacifica	1330330	species	2169170	66	62	0.0
Bordetella pseudohinzii	1331258	species	4558891	346	178	0.0
Sphingobium baderi	1332080	species	4583422	250	130	0.0
Salinarchaeum sp. Harcht-Bsk1	1333523	species	3255260	135	126	0.0
Enterobacter lignolyticus	1334193	species	4814049	392	106	0.0
Defluviimonas alba	1335048	species	4987611	442	264	0.0
Pseudomonas phage PaBG	1335230	species	258139	6	5	0.0
Spiribacter	1335745	genus	0	2	0	0.0
Spiribacter salinus	1335746	species	1739487	117	79	0.0
Spiribacter sp. UAH-SP71	1335757	species	1926631	195	164	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	147	113	0.0
Formosa sp. Hel3_A1_48	1336795	species	2016454	34	27	0.0
Calothrix sp. 336/3	1337936	species	6420126	105	90	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	294	42	0.0
Geobacter anodireducens	1340425	species	3666014	556	301	0.0
Mycobacterium phage Bobi	1340708	species	59179	3	0	0.0
Mycobacterium phage Redno2	1340709	species	108297	5	0	0.0
Mycobacterium phage Wanda	1340713	species	109960	3	0	0.0
Mycobacterium phage Catdawg	1340819	species	72108	6	0	0.0
Mycobacterium phage Daenerys	1340822	species	58043	2	0	0.0
Mycobacterium phage Hamulus	1340824	species	57155	3	0	0.0
Mycobacterium phage Dylan	1340831	species	69815	7	1	0.0
Mycobacterium phage Contagion	1340833	species	74533	3	0	0.0
Geobacillus sp. JF8	1345697	species	3486308	120	50	0.0
Pseudoalteromonas sp. OCN003	1348114	species	4815987	169	131	0.0
Croceicoccus naphthovorans	1348774	species	3863562	316	156	0.0
Pandoravirus dulcis	1349409	species	1908524	54	50	0.0
Pandoravirus salinus	1349410	species	2473870	36	24	0.0
Aureimonas sp. AU20	1349819	species	5210858	444	262	0.0
Synechococcus sp. UTEX 2973	1350461	species	2744626	151	53	0.0
Yersinia phage PST	1351740	leaf	167785	3	0	0.0
Thermus phage phi OH2	1352230	species	38099	2	2	0.0
Mycobacterium phage Bane1	1354508	species	69309	19	18	0.0
Mycobacterium phage Quink	1354514	species	76586	3	0	0.0
Bradyrhizobium diazoefficiens	1355477	species	14343524	700	369	0.0
Hymenobacter sp. APR13	1356852	species	5010594	1164	744	0.0
Mycobacterium phage DrDrey	1357669	species	77367	3	0	0.0
Caulobacter phage Cr30	1357714	species	155997	1	1	0.0
Thermofilum sp. 1910b	1365176	species	1750259	84	0	0.0
Dyella jiangningensis	1379159	species	5396991	458	214	0.0
Methanobacterium sp. MB1	1379702	species	2029766	5	2	0.0
Circoviridae 8 LDMD-2013	1379712	species	3999	8	8	0.0
Spirosoma radiotolerans	1379870	species	7029352	409	300	0.0
Rufibacter sp. DG15C	1379909	species	4143738	612	434	0.0
Rufibacter sp. DG31D	1379910	species	4820793	358	270	0.0
Mycobacterium phage Papyrus	1383056	species	70657	1	1	0.0
Mycobacterium phage Goku	1383057	species	76483	3	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	337	216	0.0
Streptococcus phage TP-778L	1385385	species	41757	1	1	0.0
Hymenobacter sp. DG25A	1385663	species	3777136	807	392	0.0
Hymenobacter sp. DG25B	1385664	species	4360029	1049	721	0.0
Cupriavidus sp. USMAHM13	1389192	species	7820821	837	157	0.0
Mycobacterium phage Bruin	1391179	species	74210	3	0	0.0
Mycobacterium phage Nala	1391180	species	75894	3	0	0.0
Mycobacterium phage PhatBacter	1391181	species	76217	3	0	0.0
Vulgatibacter incomptus	1391653	species	4350553	396	283	0.0
Streptococcus phage 20617	1392231	species	48800	4	0	0.0
Celeribacter marinus	1397108	species	3096705	57	31	0.0
Exiguobacterium sp. MH3	1399115	species	3164195	77	62	0.0
Bacteroidales bacterium CF	1400053	species	2657245	651	528	2.70875e-06
Corynebacterium glyciniphilum	1404244	species	3568218	246	189	0.0
Candidatus Methanomassiliicoccus intestinalis	1406512	species	1931651	104	78	0.0
Acinetobacter sp. TGL-Y2	1407071	species	3691287	106	70	0.0
Halobacterium hubeiense	1407499	species	3130345	171	150	0.0
Corynebacterium deserti	1408191	species	3033893	149	65	0.0
Endomicrobium proavitum	1408281	species	1588979	98	78	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	3	3	0.0
Candidatus Nitrosopelagicus brevis	1410606	species	1232128	22	20	0.0
Hymenobacter sp. DG5B	1411621	species	4868852	1100	700	0.0
Arthrobacter phage vB_ArS-ArV2	1414742	species	37372	15	15	0.0
Mycobacterium phage Suffolk	1414748	leaf	68262	2	0	0.0
Pseudomonas sp. TKP	1415630	species	7012672	353	54	0.0
endosymbiont of Llaveia axin axin	1415657	species	309299	10	2	0.0
Gloeobacter kilaueensis	1416614	species	4724791	309	190	0.0
Marinobacter similis	1420916	species	3975896	239	139	0.0
Marinobacter salarius	1420917	species	4616532	128	76	0.0
Geosporobacter ferrireducens	1424294	species	5817221	452	376	0.0
Hyphomicrobium nitrativorans	1427356	species	3653837	266	117	0.0
Candidatus Thioglobus singularis	1427364	species	1714148	60	55	0.0
Erwinia phage Ea35-70	1429768	species	271084	25	25	0.0
Mycobacterium phage BellusTerra	1429791	leaf	51236	4	0	0.0
Mycobacterium phage HufflyPuff	1430411	species	76323	3	0	0.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	species	2393449	90	62	0.0
Enterococcus phage IME-EF4	1432658	species	40692	11	0	0.0
Mucinivorans hirudinis	1433126	species	3149227	1247	968	0.0
Komagataeibacter	1434011	genus	0	2	0	0.0
Methanosarcina sp. Kolksee	1434099	species	4553495	76	15	0.0
Methanosarcina sp. MTP4	1434100	species	4211468	61	57	0.0
Methanosarcina sp. WH1	1434102	species	3914091	63	32	0.0
Methanosarcina sp. WWM596	1434103	species	4137337	48	12	0.0
Escherichia phage HY01	1434323	species	166977	3	0	0.0
Vibrio tritonius	1435069	species	5221926	58	39	0.0
Candidatus Symbiobacter mobilis	1436290	species	2991840	164	128	0.0
Streptomyces leeuwenhoekii	1437453	species	8122491	471	149	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	461	356	0.0
Gynuella sunshinyii	1445505	species	6475959	230	147	0.0
Mycobacterium phage Nyxis	1445714	species	51250	4	0	0.0
Hymenobacter swuensis	1446467	species	5252070	852	534	0.0
Bacillus sp. Pc3	1446792	species	3982168	144	22	0.0
Pithovirus sibericum	1450746	species	610033	8	8	0.0
Aneurinibacillus sp. XH2	1450761	species	3664835	182	145	0.0
Felis catus gammaherpesvirus 1	1452540	species	122522	4	4	0.0
Sediminicola sp. YIK13	1453352	species	3569807	143	128	0.0
Chlamydia avium	1457141	species	1048269	26	2	0.0
Chlamydia gallinacea	1457153	species	1067202	26	8	0.0
Octadecabacter temperatus	1458307	species	3264628	88	64	0.0
Comamonadaceae bacterium A1	1458425	species	2574013	346	198	0.0
Comamonadaceae bacterium B1	1458426	species	2623236	340	153	0.0
Myroides sp. ZB35	1458492	species	4065010	183	12	0.0
Mycobacterium phage Badfish	1458710	species	68839	2	0	0.0
Mycobacterium phage 20ES	1458726	species	53124	49	0	0.0
Listeria phage LP-114	1458857	species	66676	3	0	0.0
Shewanella sp. phage 1/4	1458859	species	133824	4	0	0.0
Shewanella sp. phage 1/40	1458860	species	139004	4	0	0.0
Paenibacillus yonginensis	1462996	species	4985901	347	245	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	432	36	0.0
Mycobacterium phage Jolie1	1463812	species	71058	1	1	0.0
Burkholderia sp. 2002721687	1468409	species	7285824	443	8	0.0
Burkholderiales bacterium GJ-E10	1469502	species	3276549	162	90	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	70	32	0.0
Basilea psittacipulmonis	1472345	species	1959069	72	43	0.0
Lentibacillus amyloliquefaciens	1472767	species	3858284	157	125	0.0
Mojiang virus	1474807	species	18406	5	5	0.0
Nonlabens sp. MIC269	1476901	species	2884293	111	50	0.0
Methylobacterium sp. C1	1479019	species	6459145	379	53	0.0
Peptoclostridium	1481960	genus	0	1	0	0.0
Ralstonia phage RS138	1483485	species	41941	11	11	0.0
Thermofilum carboxyditrophus	1483572	species	1754190	84	0	0.0
Hymenobacter sp. PAMC 26554	1484116	species	5451254	1172	779	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	1297	835	6.70566e-07
Pantoea sp. PSNIH2	1484157	species	4967343	307	149	0.0
Pantoea sp. PSNIH1	1484158	species	4410683	343	221	0.0
Methyloceanibacter	1484898	genus	0	4	0	0.0
Desulfurobacteriales	1485951	order	0	1	0	0.0
Martelella endophytica	1486262	species	4817335	516	294	0.0
Mycobacterium phage Manad	1486403	species	68807	2	0	0.0
Mycobacterium phage Bernal13	1486424	species	42392	14	14	0.0
Mycobacterium phage Kampy	1486425	species	51378	4	0	0.0
Mycobacterium phage ZoeJ	1486427	species	57315	1	1	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	168	58	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	331	190	0.0
Anoxybacillus sp. B2M1	1490052	species	3819480	92	45	0.0
Anoxybacillus sp. B7M1	1490057	species	3869056	121	61	0.0
Flavobacterium gilvum	1492737	species	4402594	258	168	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	304	249	0.0
Synechococcus phage ACG-2014f	1493511	species	228143	16	16	0.0
Synechococcus phage ACG-2014j	1493514	species	192108	20	20	0.0
Arthrobacter sp. PAMC 25486	1494608	species	4593579	408	170	0.0
methanogenic archaeon ISO4-H5	1495144	species	1937883	92	80	0.0
Escherichia phage vB_EcoM_112	1495285	leaf	168470	3	0	0.0
Candidatus Evansia muelleri	1495769	species	357498	14	14	0.0
Bacillus phage JBP901	1498212	species	159492	19	0	0.0
Chromobacteriaceae	1499392	family	0	5	0	0.0
Pseudomonas sp. Os17	1500686	species	6885464	518	46	0.0
Pseudomonas sp. St29	1500687	species	6833117	550	72	0.0
Campylobacter sp. RM16704	1500960	species	1557536	40	21	0.0
Prochlorococcus sp. MIT 0604	1501268	species	1780061	21	9	0.0
Prochlorococcus sp. MIT 0801	1501269	species	1929203	21	1	0.0
Burkholderia stagnalis	1503054	species	7583807	249	81	0.0
Burkholderia territorii	1503055	species	6902370	295	23	0.0
Halomonas sp. KO116	1504981	species	5168360	269	181	0.0
Staphylococcus phage 23MRA	1505027	species	43098	2	0	0.0
Ralstonia phage RS603	1505528	species	7679	1	0	0.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	species	773940	52	43	0.0
Gottschalkia	1505664	genus	0	1	0	0.0
Thermococcus eurythermalis	1505907	species	2126164	3	1	0.0
Jeotgalibacillus malaysiensis	1508404	species	4119509	189	165	0.0
Thermotoga caldifontis	1508419	species	2014912	82	75	0.0
Thermotoga profunda	1508420	species	2187612	35	35	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	92	18	0.0
Ruminiclostridium	1508657	genus	0	2	0	0.0
Bacillus phage Waukesha92	1510440	species	45648	7	7	0.0
Erysipelothrix sp. LV19	1514105	species	2511486	33	31	0.0
Sphingopyxis fribergensis	1515612	species	5202172	278	177	0.0
Geobacillus sp. LC300	1519377	species	3532580	138	4	0.0
Staphylococcus phage phiBU01	1519999	species	43748	2	0	0.0
Dehalococcoides sp. UCH007	1522671	species	1473548	113	51	0.0
Vulgatibacter	1524214	genus	0	1	0	0.0
Anaeromyxobacteraceae	1524215	family	0	5	0	0.0
Sinorhizobium phage phiLM21	1524882	species	50827	14	14	0.0
Neorhizobium	1525371	genus	0	2	0	0.0
Lacimicrobium alkaliphilum	1526571	species	4378835	279	141	0.0
Bosea vaviloviae	1526658	species	6713548	504	246	0.0
Planococcus sp. PAMC 21323	1526927	species	3199864	76	46	0.0
Mycobacterium phage Eremos	1527494	species	68472	2	0	0.0
Mycobacterium phage Squirty	1527512	species	60285	5	0	0.0
Pseudomonas phage vB_PaeP_PPA-ABTNL	1527525	species	43227	13	0	0.0
Mesorhizobium phage vB_MloP_Lo5R7ANS	1527771	species	45718	4	0	0.0
Rickettsiales bacterium Ac37b	1528098	species	1917564	77	39	0.0
Lawsonella clevelandensis	1528099	species	3775705	155	74	0.0
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	3387	2105	6.53017e-15
Brevundimonas sp. DS20	1532555	species	3475610	220	86	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	405	101	0.0
Ball python nidovirus	1535248	species	33452	4	4	0.0
Mycobacterium phage BuzzLyseyear	1536598	species	59419	3	0	0.0
Paenibacillus sp. FSL P4-0081	1536769	species	8423054	535	140	0.0
Paenibacillus sp. FSL R5-0345	1536770	species	6787172	160	86	0.0
Paenibacillus sp. FSL R5-0912	1536771	species	7718525	591	153	0.0
Paenibacillus sp. FSL R7-0273	1536772	species	7288921	470	213	0.0
Paenibacillus sp. FSL R7-0331	1536773	species	6931967	433	249	0.0
Paenibacillus sp. FSL H7-0357	1536774	species	7692748	381	235	0.0
Paenibacillus sp. FSL H7-0737	1536775	species	6765883	48	35	0.0
Methylomonas denitrificans	1538553	species	5172098	226	166	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	304	267	0.0
Treponema sp. OMZ 838	1539298	species	2708067	388	312	0.0
Mycobacterium phage Ariel	1541824	species	109800	5	0	0.0
Candidatus Izimaplasma sp. HR1	1541959	species	1878735	73	47	0.0
Sedimenticola thiotaurini	1543721	species	3962284	277	201	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	39	12	0.0
Mycobacterium sp. EPa45	1545728	species	6177406	329	205	0.0
Francisella sp. FSC1006	1547445	species	2015987	88	62	0.0
Woeseia oceani	1548547	species	4059891	98	75	0.0
Haematospirillum jordaniae	1549855	species	2467625	95	58	0.0
Sphingomonas taxi	1549858	species	4061902	324	212	0.0
Thermofilum sp. 1807-2	1550241	species	1611988	1	1	0.0
Limnochorda pilosa	1555112	species	3817036	551	406	0.0
Mycobacterium phage CaptainTrips	1556289	species	57328	8	0	0.0
Proteus phage PM 85	1560283	species	43642	14	14	0.0
Enterobacter sp. E20	1560339	species	4763114	279	27	0.0
Acinetobacter phage YMC13/03/R2096	1560342	species	98170	1	1	0.0
Sphingomonas panacis	1560345	species	5322941	217	112	0.0
Streptomyces sp. CCM_MD2014	1561022	species	8274043	577	206	0.0
Curtobacterium sp. MR_MD2014	1561023	species	3443800	389	224	0.0
Mycobacterium sp. QIA-37	1561223	species	4855372	297	141	0.0
Fermentimonas caenicola	1562970	species	2808926	953	669	0.0
Rhodococcus sp. B7740	1564114	species	5341557	231	134	0.0
Carnobacterium sp. CP1	1564681	species	2614401	69	65	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	138	97	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	40	30	0.0
Mycobacterium phage MiaZeal	1567005	species	110764	5	0	0.0
Escherichia phage vB_EcoM_VR25	1567028	leaf	170822	3	0	0.0
Escherichia phage vB_EcoM_VR26	1567029	leaf	171541	2	2	0.0
Mycobacterium sp. NRRL B-3805	1570328	species	5421338	404	0	0.0
Bacillus sp. BH072	1570330	species	4069641	135	0	0.0
Bacillus sp. YP1	1574141	species	4153566	205	0	0.0
Candidatus Methanoplasma termitum	1577791	species	1488669	32	27	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	369	125	0.0
Halocynthiibacter arcticus	1579316	species	4376120	31	23	0.0
Wenzhouxiangella marina	1579979	species	3675202	266	151	0.0
Candidatus Nitrosopumilus adriaticus	1580092	species	1803090	33	33	0.0
Sulfurospirillum sp. UCH001	1581011	species	2606563	73	70	0.0
Candidatus Methylopumilus planktonicus	1581557	species	1356428	16	10	0.0
Candidatus Methylopumilus turicensis	1581680	species	1754988	45	37	0.0
Fusobacterium hwasookii	1583098	species	2496436	149	86	0.0
Myroides sp. A21	1583100	species	4155464	214	8	0.0
Pseudomonas cerasi	1583341	species	6345256	365	29	0.0
Lentzea sp. DHS C013	1586287	species	9997872	328	181	0.0
Yellowstone lake mimivirus	1586712	species	73689	28	6	0.0
Yellowstone lake phycodnavirus 1	1586713	species	178262	20	20	0.0
Yellowstone lake phycodnavirus 3	1586715	species	171454	9	9	0.0
Helicobacter himalayensis	1591088	species	1829936	38	13	0.0
Condylorrhiza vestigialis MNPV	1592576	species	125767	10	10	0.0
Haloarcula sp. CBA1115	1592728	species	4225046	74	29	0.0
Coxiella-like endosymbiont	1592897	species	1733840	39	15	0.0
Candidatus Nitrosotenuis cloacae	1603555	species	1620156	7	0	0.0
Desulfuromonas soudanensis	1603606	species	3958620	514	309	0.0
Halanaeroarchaeum sulfurireducens	1604004	species	4463238	18	13	0.0
Acinetobacter sp. NCu2D-2	1608473	species	3048277	38	22	0.0
Candidatus Filomicrobium marinum	1608628	species	7939883	158	115	0.0
Pyrococcus sp. NCB100	1609559	species	1977126	15	14	0.0
Confluentimicrobium	1609958	genus	0	3	0	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	303	164	0.0
Methanobrevibacter sp. YE315	1609968	species	2273296	21	9	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	295	167	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	216	136	0.0
Vibrio phage ValKK3	1610855	leaf	248088	9	9	0.0
Pseudomonas sp. MRSN12121	1611770	species	6986763	363	80	0.0
Geminocystis sp. NIES-3708	1615909	species	4042078	110	100	0.0
