species,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_50,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_50
Rhodococcus sp. W8901,0,0,1,1,0,0,0,1
Rhodococcus sp. WAY2,2,0,0,1,0,0,1,0
Rhodococcus sp. WMMA185,1,0,2,0,0,2,1,0
Rhodococcus sp. X156,1,2,0,0,0,0,0,0
Rhodococcus triatomae,0,1,0,0,0,0,0,0
Segniliparus rotundus,2,1,0,0,0,0,0,0
Tsukamurella paurometabola,1,0,1,1,0,0,1,0
Tsukamurella tyrosinosolvens,3,0,1,0,0,0,0,0
Candidatus Frankia datiscae,2,1,0,0,2,1,0,0
Frankia alni,0,1,1,2,2,5,1,1
Frankia casuarinae,1,1,0,0,0,0,0,0
Frankia sp. EAN1pec,0,3,1,1,6,4,5,2
Frankia sp. QA3,1,2,0,1,0,0,0,0
Jatrophihabitans sp. GAS493,3,0,0,0,0,0,0,0
Blastococcus saxobsidens,1,0,2,0,0,1,0,1
Geodermatophilus obscurus,2,1,0,0,4,3,0,6
Stackebrandtia nassauensis,1,1,0,1,1,0,0,0
Kineococcus radiotolerans,0,0,1,0,0,0,0,0
Miniimonas sp. S16,1,0,0,1,2,2,0,1
Georgenia sp. Z294,1,0,0,0,1,0,0,0
Georgenia sp. Z443,0,0,0,0,0,0,0,1
Brevibacterium aurantiacum,1,3,0,1,0,0,0,0
Brevibacterium linens,0,2,4,5,11,3,6,4
Brevibacterium luteolum,6,1,33,9,5,14,32,9
Brevibacterium sandarakinum,1,2,0,0,0,0,1,0
Brevibacterium sp. CS2,1,4,0,1,1,0,0,0
Brevibacterium sp. Marine,1,0,0,0,0,0,0,0
Brevibacterium sp. o2,2,2,0,1,0,0,0,0
Brevibacterium sp. WO024,0,0,0,1,0,0,1,0
Brevibacterium sp. YB235,1,1,0,0,6,2,1,1
Cellulomonas flavigena,2,6,0,1,2,1,1,1
Cellulomonas gilvus,1,0,0,2,0,0,0,0
Cellulomonas shaoxiangyii,1,0,0,0,0,0,0,0
Cellulomonas sp. 40-2,2,0,0,2,0,0,0,0
Cellulomonas sp. H30R-01,1,0,0,1,0,0,0,0
Cellulomonas sp. JZ18,2,0,3,1,0,4,0,1
Cellulomonas sp. PSBB021,1,0,0,0,0,0,0,0
Cellulomonas sp. Y8,0,0,0,1,1,1,0,0
Oerskovia sp. KBS0722,0,1,0,0,0,0,0,0
Paraoerskovia marina,0,0,1,0,0,0,0,0
Pseudactinotalea sp. HY158,2,0,1,1,2,0,2,0
Brachybacterium ginsengisoli,1,0,0,1,0,0,0,0
Brachybacterium saurashtrense,0,1,0,0,0,0,0,0
Brachybacterium vulturis,0,1,0,0,0,0,0,0
Dermabacter jinjuensis,3,1,6,1,0,2,1,5
Dermabacter vaginalis,0,1,0,0,0,0,0,0
Luteipulveratus mongoliensis,1,7,12,3,2,9,19,18
Austwickia chelonae,0,1,0,0,0,0,0,0
Mobilicoccus sp. NJES-13,1,3,0,0,0,0,0,0
Arsenicicoccus sp. oral taxon 190,1,0,0,0,0,0,0,0
Janibacter indicus,0,1,1,1,4,2,4,1
Janibacter limosus,2,0,1,1,2,3,1,1
Janibacter melonis,1,0,0,0,1,1,0,0
Janibacter sp. YB324,0,0,1,0,0,0,0,0
Ornithinimicrobium sp. AMA3305,1,1,1,0,1,0,0,0
Ornithinimicrobium sp. H23M54,0,3,13,5,2,12,15,7
Ornithinimicrobium sp. HY006,1,2,0,0,3,2,1,0
Phycicoccus dokdonensis,0,0,0,0,1,0,2,0
Serinicoccus chungangensis,0,2,0,1,7,6,0,1
Serinicoccus hydrothermalis,1,0,1,0,1,0,0,0
Serinicoccus profundi,0,0,0,0,2,1,0,0
Tetrasphaera sp. HKS02,1,0,0,2,0,0,0,0
Jonesia denitrificans,0,1,0,0,0,0,0,0
Agrococcus jejuensis,4,1,0,3,1,0,0,0
Agrococcus sp. SGAir0287,1,0,0,0,0,0,0,0
Agromyces aureus,3,0,0,0,0,0,0,0
Agromyces flavus,2,5,2,2,6,5,4,3
Agromyces protaetiae,1,1,0,1,1,1,1,1
Agromyces sp. HY052,0,1,0,0,1,0,0,0
Agromyces sp. MF30-A,0,2,4,0,0,1,2,0
Aurantimicrobium minutum,0,1,2,0,0,0,0,0
Aurantimicrobium sp. MWH-Mo1,0,0,1,1,0,0,0,0
Aurantimicrobium sp. MWH-Uga1,0,1,0,0,0,0,0,0
Candidatus Aquiluna sp. 15G-AUS-rot,3,2,2,4,6,5,3,4
Candidatus Aquiluna sp. UB-MaderosW2red,2,1,5,3,1,5,6,2
Cryobacterium arcticum,1,1,0,0,0,0,0,0
Cryobacterium soli,2,4,0,0,0,0,0,1
Cryobacterium sp. LW097,0,1,0,0,0,0,0,0
Curtobacterium pusillum,0,0,1,1,8,3,4,3
Curtobacterium sp. Csp2,0,1,1,0,3,1,2,3
Curtobacterium sp. MR_MD2014,0,0,0,1,0,0,0,0
Diaminobutyricimonas sp. LJ205,0,0,0,1,1,2,0,0
Frondihabitans sp. 762G35,3,1,0,1,0,0,0,0
Frondihabitans sp. PAMC 28766,0,0,0,1,0,0,0,0
Glaciihabitans sp. INWT7,3,0,0,1,0,0,0,0
Gryllotalpicola protaetiae,1,0,0,0,0,0,0,0
Herbiconiux sp. SALV-R1,0,0,0,0,0,0,0,1
Humibacter sp. BT305,5,0,2,0,0,0,0,0
Humibacter sp. WJ7-1,3,0,0,0,0,0,0,0
Leifsonia shinshuensis,0,1,0,0,1,0,0,0
Leifsonia sp. 21MFCrub1.1,1,1,0,1,0,0,0,0
Leifsonia sp. PS1209,0,1,2,3,0,2,1,1
Leifsonia xyli,1,1,0,0,0,0,0,0
Leucobacter sp. DSM 101948,1,0,0,0,0,0,0,0
Leucobacter sp. HDW9B,0,0,0,0,1,0,1,1
Leucobacter sp. HDW9C,1,3,0,0,0,0,0,0
Leucobacter triazinivorans,0,1,0,0,0,0,0,0
Marisediminicola antarctica,1,3,1,0,0,0,1,0
Microbacterium chocolatum,0,0,2,0,0,2,6,0
Microbacterium endophyticum,0,1,0,2,0,0,0,0
Microbacterium esteraromaticum,1,1,0,0,0,0,0,0
Microbacterium foliorum,2,4,4,6,0,0,0,0
Microbacterium hominis,1,0,1,1,0,0,0,0
Microbacterium lemovicicum,2,0,2,0,0,0,0,0
Microbacterium oleivorans,0,1,2,4,4,3,6,2
Microbacterium oryzae,2,1,0,1,0,0,0,0
Microbacterium oxydans,0,0,0,0,0,1,0,0
Microbacterium protaetiae,1,1,0,0,0,0,0,0
Microbacterium pygmaeum,1,1,0,2,0,0,0,0
Microbacterium sediminis,1,1,1,1,2,0,1,0
Microbacterium sp. 10M-3C3,0,1,0,0,0,0,0,0
Microbacterium sp. 1S1,2,0,1,0,1,0,0,1
Microbacterium sp. 4R-513,1,1,0,0,0,0,0,0
Microbacterium sp. ABRD_28,0,0,0,0,0,0,0,1
Microbacterium sp. BH-3-3-3,0,1,0,2,0,0,0,0
Microbacterium sp. CBA3102,2,1,0,0,0,0,0,0
Microbacterium sp. CGR1,1,0,0,0,0,0,0,0
Microbacterium sp. LKL04,0,2,1,0,0,0,0,0
Microbacterium sp. No. 7,0,0,0,1,0,0,0,0
Microbacterium sp. PAMC 28756,2,0,0,1,0,0,0,0
Microbacterium sp. PM5,3,1,1,1,0,0,0,0
Microbacterium sp. Se63.02b,0,1,0,0,0,0,0,0
Microbacterium sp. SGAir0570,1,0,0,0,0,0,0,0
Microbacterium sp. str. China,0,0,1,0,0,0,0,0
Microbacterium sp. TPU 3598,2,0,0,1,0,0,0,0
Microbacterium sp. Y-01,2,0,0,0,0,0,0,0
Microbacterium testaceum,0,2,0,0,0,0,0,0
Microcella alkaliphila,0,1,0,0,0,0,0,0
Microterricola viridarii,0,0,0,1,0,0,0,0
Plantibacter flavus,0,1,0,0,0,0,0,0
Plantibacter sp. PA-3-X8,0,0,0,2,0,0,0,0
Pontimonas salivibrio,0,0,0,1,0,2,0,0
Rathayibacter iranicus,0,1,1,0,0,0,0,0
Rathayibacter sp. VKM Ac-2759,0,0,1,0,2,2,2,0
Rathayibacter sp. VKM Ac-2801,1,2,0,0,0,0,0,0
Rathayibacter sp. VKM Ac-2804,0,0,0,0,0,0,0,1
Rathayibacter sp. VKM Ac-2805,0,1,1,0,4,1,0,2
Rathayibacter toxicus,0,0,0,1,0,0,0,0
Rathayibacter tritici,1,2,0,1,0,0,0,0
Rhodoluna lacicola,2,0,0,0,3,2,2,5
Rhodoluna limnophila,1,0,0,0,0,0,0,0
Salinibacterium sp. CGMCC 1.16371,1,0,0,0,0,0,0,0
Salinibacterium sp. UTAS2018,1,0,0,1,0,0,0,0
Arthrobacter alpinus,0,0,1,1,0,0,0,0
Arthrobacter citreus,7,6,63,14,8,25,56,25
Arthrobacter crystallopoietes,3,3,1,3,4,2,2,1
Arthrobacter dokdonellae,1,1,1,0,0,0,0,0
Arthrobacter sp. 24S4-2,2,1,0,0,1,2,0,0
Arthrobacter sp. AQ5-05,1,0,0,0,0,0,0,0
Arthrobacter sp. ERGS1:01,1,0,1,2,0,0,0,0
Arthrobacter sp. FB24,4,1,1,1,0,0,3,0
Arthrobacter sp. KBS0702,0,1,0,0,0,0,0,0
Arthrobacter sp. NEB 688,3,0,0,0,0,0,0,0
Arthrobacter sp. PAMC 25486,3,0,1,0,0,0,0,0
Arthrobacter sp. PAMC25564,1,0,1,0,0,0,0,0
Arthrobacter sp. PGP41,0,1,0,1,0,0,0,0
Arthrobacter sp. QXT-31,1,2,0,0,0,0,0,0
Arthrobacter sp. U41,2,0,0,1,0,0,0,0
Arthrobacter sp. UKPF54-2,0,1,0,0,0,0,0,0
Arthrobacter sp. YC-RL1,4,5,1,2,0,0,0,0
Arthrobacter sp. YN,2,1,2,6,9,3,0,4
Auritidibacter sp. NML130574,2,3,0,2,1,3,3,2
Glutamicibacter arilaitensis,4,1,2,0,0,0,0,0
Glutamicibacter creatinolyticus,0,0,3,0,0,0,0,2
Glutamicibacter halophytocola,2,1,0,0,0,0,0,0
Glutamicibacter mishrai,0,0,0,1,0,0,0,0
Kocuria palustris,0,1,0,0,0,0,0,0
Kocuria rosea,0,0,0,1,0,0,0,0
Kocuria sp. KD4,0,0,0,0,0,0,0,1
Kocuria sp. TGY1120_3,0,0,0,2,1,0,0,0
Kocuria sp. TGY1127_2,1,1,17,3,3,13,13,13
Kocuria turfanensis,0,2,0,0,0,0,0,0
Micrococcus luteus,1,1,0,0,0,0,0,0
Neomicrococcus aestuarii,0,2,1,1,0,0,0,0
Nesterenkonia sp. NBAIMH1,2,1,1,1,12,3,3,5
Pseudarthrobacter chlorophenolicus,2,2,1,3,3,1,2,3
Pseudarthrobacter equi,1,4,0,1,14,6,1,3
Pseudarthrobacter phenanthrenivorans,2,0,0,0,0,0,0,0
Pseudarthrobacter sp. NBSH8,1,1,0,2,0,0,0,0
Pseudarthrobacter sp. YJ56,0,1,2,1,0,0,1,0
Pseudarthrobacter sulfonivorans,0,0,0,1,0,0,0,0
Renibacterium salmoninarum,0,0,0,1,0,0,0,0
Rothia aeria,3,1,0,0,0,0,0,0
Rothia dentocariosa,0,1,8,1,6,4,8,4
Rothia mucilaginosa,5,3,1,7,2,1,2,3
Sinomonas atrocyanea,1,1,0,0,0,0,0,0
Cellulosimicrobium cellulans,1,0,0,0,0,0,0,0
Isoptericola dokdonensis,1,0,0,0,0,0,0,0
Xylanimicrobium sp. FW10M-9,1,0,0,1,0,0,0,0
Xylanimonas allomyrinae,2,2,3,2,0,0,0,0
Haloactinobacterium sp. HY164,0,0,0,1,0,0,0,0
Ruania sp. HY168,2,0,0,0,0,0,0,0
Sanguibacter sp. HDW7,2,0,0,0,0,0,0,0
Actinoplanes derwentensis,0,2,1,1,0,0,3,3
Actinoplanes friuliensis,0,0,0,4,0,1,0,0
Actinoplanes missouriensis,1,0,1,4,0,0,0,0
Actinoplanes sp. N902-109,1,1,2,0,0,0,0,0
Actinoplanes sp. OR16,0,4,2,0,3,1,3,0
Micromonospora aurantiaca (nom. illeg.),3,0,1,0,0,0,0,0
Micromonospora auratinigra,0,0,2,0,0,0,0,0
Micromonospora chokoriensis,0,1,0,1,0,0,0,0
Micromonospora coriariae,3,0,2,0,2,0,0,0
Micromonospora coxensis,0,2,0,0,2,1,0,0
Micromonospora echinaurantiaca,2,0,4,1,0,0,1,1
Micromonospora echinofusca,0,0,0,0,0,1,0,0
Micromonospora echinospora,0,1,1,2,1,2,2,1
Micromonospora krabiensis,1,0,0,0,0,0,0,0
Micromonospora narathiwatensis,1,1,0,3,0,1,1,0
Micromonospora purpureochromogenes,2,0,2,4,5,2,1,1
Micromonospora siamensis,7,0,0,0,1,0,0,0
Micromonospora sp. 28ISP2-46,1,0,3,0,0,1,2,3
Micromonospora sp. HM134,0,0,1,0,0,0,0,0
Micromonospora sp. L5,1,0,0,0,0,0,0,0
Micromonospora sp. WMMC415,2,0,1,0,1,0,0,0
Micromonospora terminaliae,2,0,0,0,0,0,0,0
Micromonospora tulbaghiae,1,0,0,0,0,0,0,0
Micromonospora viridifaciens,1,0,0,0,0,0,1,0
Micromonospora zamorensis,2,1,0,1,1,3,3,1
Phytohabitans flavus,1,0,2,1,0,0,0,0
Phytohabitans suffuscus,0,1,0,0,2,0,0,0
Plantactinospora sp. KBS50,1,0,0,0,0,0,0,0
Salinispora tropica,0,0,1,1,0,0,0,0
Verrucosispora sp. NA02020,1,4,0,1,0,0,0,0
Nakamurella multipartita,1,0,5,6,2,5,1,3
Nakamurella panacisegetis,2,1,0,0,0,0,0,0
Nakamurella sp. s14-144,3,1,0,0,2,0,0,1
Aeromicrobium choanae,2,2,2,2,4,2,0,4
Aeromicrobium erythreum,3,2,0,0,0,1,0,0
Aeromicrobium marinum,0,0,0,2,0,0,0,0
Aeromicrobium sp. 592,0,2,0,0,0,0,0,1
Aeromicrobium sp. A1-2,0,1,0,0,0,0,0,0
Aeromicrobium sp. MF47,0,1,0,0,0,1,0,1
Friedmanniella luteola,0,0,1,0,0,0,0,0
Friedmanniella sagamiharensis,1,0,0,0,0,0,0,0
Kribbella qitaiheensis,3,1,0,4,0,0,0,0
Marmoricola scoriae,0,1,3,1,5,4,0,4
Micropruina glycogenica,4,2,1,3,5,2,2,2
Nocardioides baekrokdamisoli,1,3,0,0,0,0,0,0
Nocardioides dokdonensis,1,0,0,1,1,2,0,1
Nocardioides euryhalodurans,1,0,0,0,3,2,1,1
Nocardioides humi,0,0,1,0,0,0,0,0
Nocardioides marinisabuli,1,0,0,1,1,1,1,1
Nocardioides sp. 603,0,0,0,1,0,0,0,0
Nocardioides sp. CF8,3,0,0,0,0,0,0,0
Nocardioides sp. dk884,1,0,1,0,0,0,1,1
Nocardioides sp. HDW12A,1,2,2,1,4,3,0,1
Nocardioides sp. HDW12B,1,0,0,1,0,0,1,0
Nocardioides sp. HY056,0,4,24,3,9,11,22,9
Nocardioides sp. KUDC 5002,3,0,5,3,15,7,8,5
Nocardioides sp. R-3366,0,3,2,0,0,1,0,1
Nocardioides sp. S-1144,0,7,0,2,2,6,3,3
Nocardioides sp. S-713,0,2,1,0,0,0,0,0
Nocardioides sp. SB3-45,0,0,1,0,0,0,0,0
Nocardioides ungokensis,1,0,2,0,1,0,1,0
Acidipropionibacterium acidipropionici,1,0,0,1,0,0,0,0
Acidipropionibacterium jensenii,0,0,1,1,0,0,0,0
Acidipropionibacterium virtanenii,2,4,0,0,1,4,1,1
Auraticoccus monumenti,3,0,2,1,1,0,2,1
Cutibacterium acnes,3,0,0,1,1,1,0,0
Cutibacterium avidum,2,0,1,3,0,2,5,0
Microlunatus phosphovorus,0,2,0,0,0,0,0,0
Microlunatus soli,0,1,0,1,0,0,0,0
Propionibacterium acidifaciens,0,0,1,0,0,0,0,0
Propionibacterium australiense,0,1,0,1,0,0,0,0
Propionibacterium freudenreichii,0,4,34,3,10,15,26,24
Propioniciclava sp. HDW11,0,0,0,1,0,2,0,0
Propionimicrobium sp. Marseille-P3275,2,2,0,1,3,1,2,1
Arachnia propionica,1,1,0,0,0,0,0,0
Raineyella sp. CBA3103,0,1,0,1,1,0,0,0
Tessaracoccus aquimaris,2,0,0,1,0,0,0,0
Tessaracoccus flavescens,2,2,3,1,0,0,0,0
Tessaracoccus flavus,0,1,0,0,0,0,0,0
Tessaracoccus sp. T2.5-30,0,0,0,3,0,0,0,1
Tessaracoccus timonensis,1,0,0,0,0,0,0,0
Actinoalloteichus hymeniacidonis,0,1,0,0,0,0,0,0
Alloactinosynnema sp. L-07,0,0,1,0,0,0,0,0
Allokutzneria albata,1,0,0,1,0,0,0,0
Amycolatopsis albispora,1,0,0,2,3,1,3,3
Amycolatopsis keratiniphila,1,1,0,0,0,0,0,0
Amycolatopsis mediterranei,0,0,3,0,0,0,0,0
Amycolatopsis methanolica,1,0,1,2,4,1,5,0
Amycolatopsis sp. BJA-103,0,0,0,0,3,3,0,6
Amycolatopsis sp. Hca4,1,0,0,1,0,0,0,1
Amycolatopsis sp. YIM 10,1,0,0,2,3,5,2,1
Kibdelosporangium phytohabitans,1,1,0,2,2,4,0,0
Kutzneria albida,1,0,0,1,2,0,0,1
Lentzea guizhouensis,0,0,0,4,1,0,0,0
Prauserella marina,1,1,0,0,0,0,0,0
Pseudonocardia autotrophica,0,1,0,0,0,1,0,0
Pseudonocardia dioxanivorans,3,1,0,0,0,0,0,0
Pseudonocardia sp. AL041005-10,0,0,0,0,2,1,0,1
Pseudonocardia sp. Gen01,5,0,0,1,1,1,0,0
Pseudonocardia sp. HH130629-09,0,0,0,1,1,0,0,0
Pseudonocardia sp. HH130630-07,1,0,0,0,0,0,0,0
Saccharomonospora azurea,0,0,0,2,1,0,0,0
Saccharomonospora marina,6,0,0,0,0,1,0,0
Saccharomonospora xinjiangensis,1,1,0,1,1,0,1,0
Saccharomonospora viridis,1,1,0,0,0,0,0,0
Saccharopolyspora coralli,0,0,1,0,1,0,2,0
Saccharopolyspora erythraea,3,1,1,0,0,0,0,0
Saccharopolyspora sp. ASAGF58,2,0,0,3,1,2,1,0
Saccharothrix espanaensis,1,0,0,0,0,0,0,0
Saccharothrix syringae,3,3,4,1,5,3,3,3
Kitasatospora albolonga,1,0,1,0,0,0,0,0
Kitasatospora setae,2,0,1,3,7,7,0,2
Kitasatospora sp. MMS16-BH015,2,0,1,1,3,1,3,1
Kitasatospora sp. NA04385,0,1,0,4,0,2,0,0
Streptacidiphilus bronchialis,1,2,0,3,0,0,0,0
Streptacidiphilus sp. P02-A3a,0,0,0,0,1,0,0,0
Streptacidiphilus sp. PB12-B1b,0,1,1,1,0,0,0,0
Streptomyces actuosus,1,0,0,0,0,0,0,0
Streptomyces noursei,1,1,1,1,0,0,0,0
Streptomyces albus,2,0,0,4,0,0,0,1
Streptomyces alfalfae,0,1,0,0,0,0,0,0
Streptomyces ambofaciens,1,2,1,2,0,0,0,0
Streptomyces antibioticus,0,0,0,1,0,0,0,0
Streptomyces antimycoticus,0,0,0,0,0,0,0,1
Streptomyces anulatus,0,0,0,0,1,0,0,0
Streptomyces aquilus,0,1,0,0,2,1,2,0
Streptomyces atratus,0,0,0,0,0,0,1,0
Streptomyces aureoverticillatus,0,0,1,0,0,0,0,0
Streptomyces bingchenggensis,2,1,0,1,0,1,0,0
Streptomyces cacaoi,1,1,1,0,0,0,0,0
Streptantibioticus cattleyicolor,1,0,0,1,1,2,1,0
Streptomyces chartreusis,2,0,0,1,0,0,0,0
Streptomyces clavuligerus,0,2,0,3,1,0,0,0
Streptomyces collinus,0,0,0,0,0,1,0,0
Streptomyces cyaneochromogenes,2,0,0,0,0,0,0,1
Streptomyces davaonensis,1,0,2,0,1,0,0,0
Streptomyces dengpaensis,3,5,26,2,9,15,20,9
Streptomyces exfoliatus,1,1,1,0,2,0,0,1
Streptomyces ficellus,0,1,3,0,1,0,1,0
Streptomyces finlayi,1,2,1,2,2,4,5,3
Streptomyces fradiae,0,0,1,0,0,0,0,0
Streptomyces microflavus,0,0,1,1,2,1,0,0
Streptomyces gilvosporeus,1,0,0,3,4,4,3,0
Streptomyces glaucescens,2,3,0,0,1,1,1,0
Streptomyces globisporus,3,1,0,2,6,2,4,1
Streptomyces griseochromogenes,0,0,0,1,0,0,0,0
Streptomyces griseorubiginosus,2,1,0,0,2,4,0,2
Streptomyces harbinensis,1,0,1,0,1,0,0,0
Streptomyces hawaiiensis,0,0,0,2,4,2,2,1
Streptomyces hundungensis,1,1,0,0,0,0,0,0
Streptomyces hygroscopicus,2,1,0,0,0,0,0,0
Streptomyces katrae,0,0,0,1,0,0,0,0
Streptomyces koyangensis,1,1,1,0,1,0,0,0
Streptomyces lavendulae,1,5,1,2,22,9,6,4
Streptomyces lincolnensis,1,1,0,0,0,0,0,0
Streptomyces lunaelactis,2,0,0,1,2,1,0,2
Streptomyces lydicus,1,0,0,1,0,0,1,0
Streptomyces nigra,1,0,0,0,0,0,0,0
Streptomyces nitrosporeus,3,0,0,0,0,0,0,0
Streptomyces niveus,1,0,0,0,0,0,0,0
Streptomyces nodosus,0,1,1,0,0,1,1,0
Streptomyces noursei,0,0,0,0,1,0,0,0
Streptomyces olivoreticuli,1,1,1,0,1,2,2,2
Streptomyces paludis,0,0,1,0,2,0,1,1
Streptomyces peucetius,0,0,2,3,7,1,3,1
Streptomyces platensis,0,0,0,1,0,0,0,0
Streptomyces pluripotens,1,0,0,0,0,0,0,0
Streptomyces prasinus,0,0,0,2,0,0,0,0
Streptomyces pratensis,0,0,0,0,0,0,1,0
Streptomyces pristinaespiralis,0,1,0,0,0,0,0,0
Streptomyces qaidamensis,0,0,0,1,0,0,0,0
Streptomyces rectiverticillatus,0,0,0,1,0,0,0,0
Streptomyces rimosus,0,1,1,1,0,0,0,0
Streptomyces rochei,0,0,1,1,0,0,1,1
Streptomyces roseochromogenus,0,0,0,1,0,0,0,0
Streptomyces rutgersensis,0,1,1,2,9,3,5,0
Streptomyces sampsonii,1,0,0,0,0,0,0,0
Streptomyces scabiei,1,1,0,1,1,1,2,5
Streptomyces seoulensis,2,0,3,1,1,3,1,0
Streptomyces sp. 2323.1,0,0,0,1,3,0,0,0
Streptomyces sp. 3214.6,2,0,0,0,1,0,0,0
Streptomyces sp. 604F,0,0,0,1,0,0,0,0
Streptomyces sp. 769,4,1,0,0,1,2,1,0
Streptomyces sp. ADI95-16,2,0,3,1,1,1,1,0
Streptomyces sp. C8S0,1,0,0,0,1,1,0,0
Streptomyces sp. CB09001,1,0,0,0,0,0,0,0
Streptomyces sp. CdTB01,1,2,2,3,10,2,2,3
Streptomyces sp. CLI2509,0,0,0,1,0,0,0,0
Streptomyces sp. CMB-StM0423,1,1,0,0,1,0,0,0
Streptomyces sp. CNQ-509,2,1,1,0,0,0,0,0
Streptomyces sp. endophyte_N2,1,0,0,0,0,0,0,0
Streptomyces sp. fd1-xmd,0,1,0,0,0,0,0,0
Streptomyces sp. Go-475,0,1,0,0,0,0,0,0
Streptomyces sp. GS7,1,0,0,1,0,0,0,0
Streptomyces sp. GY16,1,1,1,0,0,0,1,0
Streptomyces sp. JB150,3,0,0,0,1,0,0,0
Streptomyces sp. M2,1,0,1,1,0,0,1,0
Streptomyces sp. Mg1,0,0,0,0,1,0,0,0
Streptomyces sp. NA02950,1,0,0,0,0,0,0,0
Streptomyces sp. NA04227,2,0,1,3,7,3,1,1
Streptomyces sp. NHF165,1,0,0,2,0,0,0,0
Streptomyces sp. P3,0,0,0,0,1,0,0,0
Streptomyces sp. PAMC 26508,1,0,0,0,0,0,0,0
Streptomyces sp. QHH-9511,4,1,0,1,0,0,0,0
Streptomyces sp. QMT-28,0,4,4,1,0,0,0,0
Streptomyces sp. RLB1-33,0,0,1,2,1,2,0,0
Streptomyces sp. RLB3-6,0,0,0,1,0,0,0,0
Streptomyces sp. RPA4-2,0,0,6,0,1,2,3,0
Streptomyces sp. RPA4-5,1,0,0,0,0,0,0,0
Streptomyces sp. RTd22,2,2,0,2,0,0,0,0
Streptomyces sp. S1D4-14,0,2,0,0,0,0,0,0
Streptomyces sp. S8,0,0,0,0,0,1,0,0
Streptomyces sp. SAT1,0,2,0,2,4,2,0,0
Streptomyces sp. Sge12,1,0,0,0,0,0,0,0
Streptomyces sp. SirexAA-E,2,0,0,1,0,0,0,0
Streptomyces sp. SM18,2,1,0,0,3,1,0,0
Streptomyces sp. SUK 48,1,0,0,0,0,1,0,0
Streptomyces sp. T44,1,1,0,0,0,0,0,0
Streptomyces sp. TLI_053,1,1,0,0,0,0,0,0
Streptomyces sp. TN58,0,1,0,0,0,1,0,0
Streptomyces sp. Tue 6075,0,0,1,0,0,1,0,0
Streptomyces sp. WAC 01529,0,0,2,1,0,0,0,1
Streptomyces sp. Z022,0,0,0,0,1,0,0,0
Streptomyces sp. Z423-1,1,0,0,0,1,0,0,0
Streptomyces sp. ZFG47,1,0,0,0,0,0,0,0
Streptomyces spectabilis,0,0,3,1,0,0,0,0
Streptomyces spongiicola,0,0,2,0,4,1,1,0
Streptomyces subrutilus,0,0,0,0,3,2,1,0
Streptomyces tendae,1,0,1,0,0,0,0,0
Streptomyces tirandamycinicus,2,1,2,1,1,1,0,0
Streptomyces tsukubensis,0,0,0,2,0,0,0,0
Streptomyces venezuelae,3,0,1,1,0,0,1,0
Streptomyces vietnamensis,2,2,0,0,0,0,0,0
Streptomyces vinaceus,0,1,0,1,0,0,0,0
Streptomyces xiamenensis,1,0,0,0,0,0,0,0
Nocardiopsis alba,1,0,0,0,0,0,0,0
Nocardiopsis dassonvillei,4,3,5,4,8,6,3,2
Nocardiopsis gilva,5,0,0,0,0,0,0,0
Streptomonospora sp. M2,0,1,1,3,0,0,0,0
Thermobifida fusca,1,1,9,1,1,3,8,4
Nonomuraea sp. ATCC 55076,3,1,0,0,0,0,0,0
Nonomuraea sp. WYY166,1,0,0,3,0,0,0,0
Streptosporangium roseum,1,1,0,1,0,0,0,0
Streptosporangium sp. caverna,0,3,4,2,0,0,0,0
Actinomadura amylolytica,2,1,1,1,0,0,0,0
Actinomadura sp. NAK00032,1,3,0,3,2,0,2,2
Actinomadura sp. WMMA1423,1,0,0,0,0,0,0,0
Actinomadura sp. WMMB 499,0,0,1,1,2,1,1,0
Actinomadura verrucosospora,0,1,0,1,0,0,0,0
Thermomonospora curvata,1,1,0,0,0,0,0,0
Lancefieldella parvula,18,11,6,6,3,3,2,1
Libanicoccus massiliensis,26,24,66,44,112,81,77,53
Olsenella sp. GAM18,36,30,20,43,93,57,42,30
Olsenella sp. oral taxon 807,3,9,1,4,2,3,1,2
Olsenella uli,8,2,3,7,3,1,2,1
Olsenella umbonata,59,16,6,18,6,5,4,1
Parolsenella catena,30,15,17,38,106,54,28,35
Collinsella aerofaciens,6028,10194,11061,17893,59799,38593,25702,23107
Coriobacterium glomerans,8,8,2,12,13,3,4,4
Adlercreutzia equolifaciens,7645,2313,892,3317,40,24,12,11
Adlercreutzia sp. 8CFCBH1,32,7,8,11,0,0,0,0
Arabia massiliensis,56,9,5,24,3,5,5,5
Cryptobacterium curtum,19,5,4,9,3,0,0,0
Denitrobacterium detoxificans,58,27,16,36,22,11,15,6
Eggerthella lenta,9709,1492,574,2127,22,13,9,8
Eggerthella sp. YY7918,48,17,9,21,40,26,17,22
Gordonibacter pamelaeae,8980,1238,533,1799,337,191,162,145
Gordonibacter urolithinfaciens,638,97,38,139,61,43,25,28
Phoenicibacter congonensis,49,39,13,50,10,9,4,8
Slackia heliotrinireducens,101,49,26,64,60,46,26,26
Egibacter rhizosphaerae,1,0,0,0,0,0,0,0
Egicoccus halophilus,0,0,0,0,1,0,0,0
