Total Number of Aligned Reads:	86153	Total Number of Mapped Genomes:	4654
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	0.24607346484571974	0.3021136814736573	26028.0	0.30210207421680035	1.1607256856986988e-05	0.2361713854069077	0.29479808666487733	25397.73956043918	0.29422074681090615	0.0061866679047740646
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.15066318386382743	0.12040207537752604	10373.0	0.12040207537752604	0.0	0.14741804020378116	0.11473339663066807	9884.626319921947	0.1138323679964714	0.0027509198751059162
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1	0.09070613407814276	0.07015426044362935	6044.0	0.07015426044362935	0.0	0.09017283759891577	0.06996230103666873	6027.462121212121	0.06996854433391757	0.0001741088528548048
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703852.1	0.05078304978898944	0.05223265585644145	4500.0	0.052163012315299524	6.964354114192193e-05	0.030785504001911945	0.02845002479539165	2451.054986197377	0.04437454296426126	0.005234872842501132
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499579.1	0.03619069230618845	0.04270309797685513	3679.0	0.04270309797685513	0.0	0.01801902487552063	0.02043690607031403	1760.7007686757647	0.02991190092045547	0.009889382842152914
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499577.1	0.033507015746873516	0.035901245458660754	3093.0	0.035901245458660754	0.0	0.03797699433155597	0.03868549474274186	3332.8714285714395	0.041449514236300534	0.0043062922939421724
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1	0.023444186707157727	0.02295915406312026	1978.0	0.02288951052197834	6.964354114192193e-05	0.01811331239232543	0.016712908528079103	1439.867208419599	0.02725383910020545	0.0032036028925284087
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000001.1	0.022347590090962526	0.017526957854050354	1510.0	0.017318027230624585	0.00020893062342576578	0.02095704737144246	0.01618692768623707	1394.5523809523822	0.01591354915092916	0.0015089433914083085
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362248.1	0.020443319211075565	0.015890334637215186	1369.0	0.015890334637215186	0.0	0.020500350082642758	0.015983192692071064	1376.9999999999984	0.015890334637215186	0.0002669669077107007
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1	0.020144818191681572	0.017596601395192275	1516.0	0.017538565110907338	5.803628428493494e-05	0.016448242634517964	0.015550365373455636	1339.7106280193234	0.02473506436223927	0.004642902742794795
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362249.1	0.019814043685293235	0.015669796756932433	1350.0	0.015101041170940072	0.0005687555859923624	0.02180657120993056	0.01675681636158928	1443.6500000000012	0.017944819100901885	0.0007080426682762063
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000002.1	0.018118070832462203	0.014195675136095086	1223.0	0.014091209824382203	0.00010446531171288289	0.016705227169512744	0.013010560392833789	1120.8988095238094	0.012535837405545947	0.0017062667579770872
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362220.1	0.01786590250007883	0.013615312293245738	1173.0	0.013615312293245738	0.0	0.017655164770770414	0.013600222859331669	1171.7000000000012	0.013441203440390933	0.0006035773565633234
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362247.1	0.017463739133658	0.013661741320673685	1177.0	0.013661741320673685	0.0	0.01675334471713754	0.01303978580742014	1123.4166666666672	0.012744768028971712	0.0008937587779879981
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362246.1	0.013245285771129302	0.010109920722435667	871.0	0.010109920722435667	0.0	0.011864397562102415	0.009275606972727233	799.1213675213693	0.008833122468167098	0.0023910949125393196
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362244.1	0.01274328325268334	0.009900990099009901	853.0	0.009900990099009901	0.0	0.012740187481407357	0.009900990099009901	853.0	0.009900990099009901	0.0
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000003.1	0.012300141956097887	0.009587594163871253	826.0	0.009459914338444396	0.00012767982542685687	0.012211591183399768	0.009628261017359462	829.5035714285697	0.00940187805415946	0.0011955474562696598
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362242.1	0.010498185232475742	0.008252759625317749	711.0	0.008252759625317749	0.0	0.010198898853034112	0.008004170874297278	689.5833333333334	0.007962578203893074	0.00042946850370851854
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362243.1	0.010420536289286148	0.008252759625317749	711.0	0.008252759625317749	0.0	0.0104493589404892	0.008322209712178718	716.9833333333331	0.00828758139588871	0.0003017886782816617
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703855.1	0.010012736426361368	0.00875187167016819	754.0	0.008728657156454215	2.3214513713973976e-05	0.010675005972466713	0.01033605529462847	890.4821717981265	0.015600153215790512	0.004399150348798069
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362240.1	0.0095663628831925	0.007417037131614686	639.0	0.007417037131614686	0.0	0.009582077856637273	0.0074354152883049154	640.5833333333334	0.007428644388471672	2.3214513713973976e-05
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362245.1	0.009347873856349243	0.007393822617900712	637.0	0.007393822617900712	0.0	0.011657505829549851	0.009410583496802315	810.7500000000098	0.007916149176465126	0.005292909126786067
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362239.1	0.009135219105117871	0.007092033939619049	611.0	0.007092033939619049	0.0	0.009158628673536022	0.007126855710190011	614.0	0.007173284737617959	0.0
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362241.1	0.009072138682396596	0.007138462967046998	615.0	0.007138462967046998	0.0	0.008262032658678604	0.00646330752653227	556.8333333333346	0.006140238877346117	0.0009517950622729331
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000004.1	0.008333478708603872	0.0065000638399127135	560.0	0.006453634812484766	4.642902742794795e-05	0.008418041719381548	0.006552489950050106	564.5166666666668	0.006395598528199831	0.0005107193017074275
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000005.1	0.0082597110720939	0.006175060647917078	532.0	0.006175060647917078	0.0	0.00856234359539436	0.006571890650796783	566.1880952380952	0.0061866679047740646	0.0014509071071233735
ti|445970|org|Alistipes_putredinis_DSM_17216|accession|NZ_DS499581.1	0.007504410833434428	0.007509895186470581	647.0	0.007509895186470581	0.0	0.007494156361565398	0.00732824161665875	631.3500000000013	0.007068819425905076	0.0007544716957041543
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000006.1	0.007155743783353299	0.005525054263925806	476.0	0.005525054263925806	0.0	0.0073305429804565924	0.00572446417309627	493.179761904763	0.005478625236497859	0.0013812635659814516
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000007.1	0.006780198920177891	0.005153622044502223	444.0	0.005153622044502223	0.0	0.0065120173042726905	0.004965570665256108	427.7988095238095	0.004550044687938899	0.0017759102991190092
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362238.1	0.0059477239637597806	0.004503615660510951	388.0	0.004503615660510951	0.0	0.005876821135777331	0.004567262118943428	393.4833333333332	0.004492008403653965	0.0005455410722783884
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362234.1	0.004509427415435123	0.0035750351119519922	308.0	0.0035750351119519922	0.0	0.004509424856217999	0.0035750351119519922	308.0	0.0035750351119519922	0.0
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703856.1	0.004506792049836654	0.004375935835084095	377.0	0.004352721321370121	2.3214513713973976e-05	0.006828219126778597	0.006313923973204555	543.963492063492	0.010806356133854887	0.0015089433914083085
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362223.1	0.004505335764113464	0.0034705698002391095	299.0	0.0034705698002391095	0.0	0.004513808042420895	0.003534409712952538	304.5	0.0036795004236648754	0.0
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000008.1	0.004494903788146804	0.0035169988276670576	303.0	0.0035169988276670576	0.0	0.00496983842875127	0.003946536422190209	340.00595238095303	0.0035750351119519922	0.0017643030422620223
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703857.1	0.004054381308799918	0.003725929451092823	321.0	0.003725929451092823	0.0	0.006960003007385979	0.006699659328497076	577.1957501280086	0.010841177904425847	0.0031339593513864867
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362237.1	0.003984034192685617	0.00300627952595963	259.0	0.00300627952595963	0.0	0.004014823143823643	0.0030294940396736027	260.9999999999999	0.00300627952595963	0.00011607256856986988
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362235.1	0.003923643643608347	0.0030759230671015517	265.0	0.0030759230671015517	0.0	0.003922066219816992	0.0030759230671015517	265.0	0.0030759230671015517	0.0
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362236.1	0.0038402703208246635	0.002878599700532773	248.0	0.002878599700532773	0.0	0.00395230172496653	0.002948243241674695	254.0	0.003017886782816617	1.1607256856986988e-05
ti|1002367|org|Prevotella_stercorea_DSM_18206|accession|NZ_JH379375.1	0.003422589501249394	0.002878599700532773	248.0	0.002878599700532773	0.0	0.00123862961202473	0.0011317075435562287	97.49999999999977	0.0003133959351386487	0.0024723457105382284
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000009.1	0.0034157041618732096	0.0027277053613919424	235.0	0.0027277053613919424	0.0	0.00388925900158122	0.0031692647576598257	273.04166666666697	0.0027277053613919424	0.002170557032256567
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000010.1	0.0032807513066615717	0.0025884182791080985	223.0	0.0025884182791080985	0.0	0.0032830608538575146	0.0025942219075365917	223.5	0.0026000255359650854	0.0
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000011.1	0.003126581198603142	0.0025187747379661765	217.0	0.0025187747379661765	0.0	0.0031873440758300666	0.002559400136965631	220.5	0.0026116327928220723	0.0
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362232.1	0.0030736718316725247	0.0023446658851113715	202.0	0.0023446658851113715	0.0	0.0030736718312787863	0.0023446658851113715	202.0	0.0023446658851113715	0.0
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362233.1	0.002987298376614968	0.0023910949125393196	206.0	0.0023910949125393196	0.0	0.0029872983669579733	0.0023910949125393196	206.0	0.0023910949125393196	0.0
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703858.1	0.002761419986648366	0.0024955602242522023	215.0	0.0024955602242522023	0.0	0.005599887950598445	0.0053420050596585346	460.22976190476174	0.009088482119020812	0.0013580490522674777
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703859.1	0.002721598736507538	0.0023098441145404107	199.0	0.0023098441145404107	0.0	0.004993395613303465	0.004824197040370592	415.6190476190476	0.008009007231321022	0.001056260373985816
ti|1841857|org|Culturomica_massiliensis|accession|NZ_LT594621.1	0.002386184099250481	0.0017062667579770872	147.0	0.0017062667579770872	0.0	0.0007951677925291679	0.0006039055728358663	52.02827681652839	0.0003946467331375576	0.0025071674811091896
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000012.1	0.001965789265954616	0.0014276925934093995	123.0	0.0014276925934093995	0.0	0.002282510903613977	0.0016878886012868558	145.4166666666665	0.0014276925934093995	0.0012071547131266467
ti|411479|org|Bacteroides_uniformis_ATCC_8492|accession|NZ_DS362231.1	0.001965151962331895	0.0015321579051222824	132.0	0.0015321579051222824	0.0	0.0020681236712239864	0.001622114145763932	139.75000000000003	0.0015553724188362564	0.00025535965085371373
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703861.1	0.0015171215804660179	0.0014276925934093995	123.0	0.0014276925934093995	0.0	0.004046081440229632	0.0038923001327096367	335.3333333333333	0.006523278353626687	0.0008705442642740241
ti|411903|org|Collinsella_aerofaciens_ATCC_25986|accession|NZ_AAVN02000013.1	0.00148188699168736	0.0011955474562696598	103.0	0.0011955474562696598	0.0	0.0016568440556824966	0.0013361887185201515	115.1166666666666	0.0011955474562696598	0.0005107193017074275
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703860.1	0.001406376440060409	0.0012419764836976077	107.0	0.0012187619699836338	2.3214513713973976e-05	0.004172159963686005	0.004446911863162695	383.1147977470557	0.006639350922196557	0.0024955602242522023
